#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1144.92 901 34015 363 430 4596 27944
5048 1096.81 694 20220 474 207 9364 10571
5040 1144.92 495 25342 259 199 10730 14404
5048 1096.81 1041 22478 0 977 6544 15436
5040 1144.92 900 42061 642 196 12597 30118
5048 1096.81 2043 19176 974 708 9301 9357
5040 1144.92 -5 11008 34 0 4763 6189
5048 1096.81 751 20103 19 668 7926 11862
5040 1144.92 341 18562 331 0 12030 6283
5048 1096.81 231 10308 252 0 9952 0
5040 1144.92 332 17160 273 0 11635 4961
5048 1096.81 760 11649 600 155 6018 5677
5040 1144.92 246 10890 262 0 10970 0
5048 1096.81 220 13591 225 0 2795 11176
5040 1144.92 160 18502 195 0 3691 15058
5048 1096.81 487 8422 433 0 6113 2241
5040 1144.92 206 19560 167 0 8202 11507
5048 1096.81 0 5986 0 0 6384 0
5048 1096.81 922 17682 970 0 7836 9866
5040 1144.92 274 18168 3 263 3540 14516
5040 1144.92 23 10422 15 0 9995 0
5048 1096.81 954 20010 953 0 11544 7427
5040 1144.92 233 22022 233 0 4524 16032
5048 1096.81 201 15223 11 163 4519 10351
5040 1144.92 398 22813 18 398 10512 12095
5048 1096.81 3040 12852 398 0 11650 1073
5040 1144.92 280 17452 107 196 7499 10654
5048 1096.81 633 18814 507 0 11926 6487
5040 1144.92 66 8820 88 0 5695 3216
5048 1096.81 643 12840 585 0 13306 0
5040 1144.92 90 19083 95 0 7618 12478
5048 1096.81 525 12690 606 0 10717 2611
5048 1096.81 421 29965 228 263 10506 19837
5040 1144.92 598 19391 611 0 10789 8239
5040 1144.92 717 12597 665 0 10384 2282
5048 1096.81 826 21854 645 190 11548 8807
5040 1144.92 762 20477 521 239 5604 14046
5048 1096.81 327 30576 68 287 11204 18832
5048 1096.81 575 8566 479 153 6146 2225
5040 1144.92 900 31830 804 174 8821 22514
5040 1144.92 0 10033 0 0 10640 0
5048 1096.81 1032 20976 1019 0 11189 9382
5040 1144.92 649 33650 124 492 5139 28279
5048 1096.81 541 21853 285 219 9548 12721
5040 1144.92 878 18875 202 665 6521 11990
5048 1096.81 373 17856 77 0 9447 8663
5040 1144.92 837 17268 813 0 3242 14434
5048 1096.81 834 28994 268 596 9349 19296
5040 1144.92 352 16910 346 0 10572 6852
5048 1096.81 196 15182 135 0 9792 5507
5040 1144.92 828 3069 896 0 3120 0
5048 1096.81 322 9408 83 196 8409 615
5040 1144.92 1041 8547 1078 0 8143 0
5048 1096.81 94 11028 107 0 11166 0
5040 1144.92 89 18718 28 0 14388 4889
5048 1096.81 805 12687 792 0 9105 3096
5040 1144.92 1663 16708 576 411 7752 8681
5048 1096.81 528 15870 317 206 6321 8707
5040 1144.92 1346 38603 781 432 13338 24800
5048 1096.81 990 23491 706 344 13572 8815
5040 1144.92 99 16899 40 0 9257 6940
5048 1096.81 849 9291 0 187 5716 3044
5040 1144.92 882 16923 629 249 10965 7280
5048 1096.81 335 12717 271 0 6436 6209
5040 1144.92 383 26649 146 191 10274 16714
5048 1096.81 1765 11904 1041 619 5679 6576
5040 1144.92 162 5086 204 0 5314 0
5048 1096.81 14 15494 28 0 5603 9128
5040 1144.92 1415 37339 1095 447 15549 22621
5048 1096.81 145 15094 72 0 7844 7128
5040 1144.92 11 8128 20 0 7441 192
5048 1096.81 255 16431 233 0 9983 6189
5040 1144.92 476 17800 281 210 5542 11551
5048 1096.81 1093 18737 1065 0 9789 8217
5040 1144.92 1642 16459 1629 0 6576 10029
5048 1096.81 879 11547 338 461 8234 2571
5040 1144.92 175 15012 197 0 11114 2734
5048 1096.81 16 9721 5 0 6791 2804
5040 1144.92 753 23115 517 185 9050 13547
5048 1096.81 595 36004 439 167 31023 6010
5040 1144.92 76 19811 6 0 6265 12728
5048 1096.81 494 34840 449 0 11667 22559
5040 1144.92 407 21938 0 440 7627 13834
5048 1096.81 220 27730 0 211 9981 17636
5040 1144.92 399 16653 222 225 7653 9203
5048 1096.81 685 35603 437 135 15848 18381
5040 1144.92 849 33755 635 209 9651 25093
5048 1096.81 1476 20990 923 700 6844 13981
5040 1144.92 292 13764 160 157 7901 5849
5048 1096.81 579 30271 333 201 20896 10186
5040 1144.92 844 32498 792 0 20698 12724
5048 1096.81 565 16331 541 0 9712 6387
5040 1144.92 698 22348 521 281 10244 11598
5048 1096.81 553 20191 1 521 6776 13250
5040 1144.92 136 5081 0 148 4603 593
5048 1096.81 -56 11116 4 0 5746 4874
5040 1144.92 835 35095 649 201 10343 25083
5048 1096.81 174 12392 125 0 6504 5765
5040 1144.92 476 26621 492 0 5138 20992
5048 1096.81 909 18777 474 463 6825 11611
5040 1144.92 252 24380 285 0 10936 12306
5048 1096.81 572 6996 583 0 6468 0
5040 1144.92 171 17568 0 180 10257 6623
5048 1096.81 107 15732 119 0 6862 8760
5040 1144.92 347 6087 355 0 5631 0
5048 1096.81 73 16914 88 0 9137 7623
5040 1144.92 390 13856 149 194 9355 5061
5048 1096.81 719 10425 141 579 8485 1991
5040 1144.92 387 11421 0 395 5345 5759
5048 1096.81 248 22205 0 182 2886 18852
5040 1144.92 1269 8218 6 0 3576 3936
5048 1096.81 175 12175 167 0 9909 2129
5040 1144.92 467 15928 117 353 14703 1247
5048 1096.81 908 14461 596 317 7149 7790
5040 1144.92 305 21485 256 0 9172 12515
5048 1096.81 906 19859 161 701 7615 12159
5040 1144.92 584 32937 368 281 10407 22774
5048 1096.81 1184 29834 1005 187 11827 18945
5040 1144.92 229 19598 17 180 3418 15893
5048 1096.81 661 13777 573 0 9786 3757
5040 1144.92 325 16043 0 299 6155 9553
5048 1096.81 607 19312 268 351 7294 11378
5040 1144.92 39 7250 71 0 7375 0
5048 1096.81 571 13412 526 0 10089 3668
5040 1144.92 1651 16183 1578 0 8785 8019
5048 1096.81 833 14066 759 0 13590 0
5040 1144.92 0 17829 0 0 10772 6224
5048 1096.81 228 6370 9 175 6433 0
5040 1144.92 549 19895 241 216 10489 8357
5048 1096.81 850 22748 712 170 16512 6410
5040 1144.92 227 9254 0 193 5089 4048
5048 1096.81 732 29248 103 674 8437 20769
5040 1144.92 537 35408 260 338 6247 28081
5048 1096.81 283 8824 290 0 4935 3641
5040 1144.92 522 28279 454 0 7405 21247
