#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1426.8 3291 24997 295 357 12338 12440
5048 1396.15 735 23825 718 0 10128 11976
5040 1426.8 200 24835 269 0 12767 12753
5048 1396.15 1771 35367 1420 218 19047 15833
5040 1426.8 31 14801 37 0 9212 5317
5048 1396.15 421 21934 305 172 9338 11889
5040 1426.8 457 18830 382 0 9484 9163
5048 1396.15 593 39330 310 287 10322 28054
5040 1426.8 326 15544 364 0 14801 666
5048 1396.15 2109 13463 676 0 13264 0
5040 1426.8 441 23041 404 0 19031 3961
5048 1396.15 3046 30227 786 567 24210 5251
5040 1426.8 533 24963 521 0 15776 8491
5048 1396.15 1060 19078 834 155 11946 7709
5040 1426.8 481 23442 291 177 9164 14539
5048 1396.15 439 21400 182 211 12011 8827
5040 1426.8 169 30387 165 0 12277 18081
5048 1396.15 555 37887 417 173 15695 22104
5040 1426.8 501 23105 345 209 6313 15970
5048 1396.15 719 22978 294 413 14082 7796
5040 1426.8 416 13479 392 0 12095 1310
5048 1396.15 284 14290 297 0 12542 1076
5040 1426.8 3 14753 18 0 14785 0
5048 1396.15 822 16541 538 346 9622 6975
5048 1396.15 1266 29527 656 544 16979 12789
5040 1426.8 516 29512 564 0 14486 14451
5040 1426.8 320 15559 325 0 12130 3179
5048 1396.15 1065 17756 900 155 13979 3842
5040 1426.8 415 9900 404 0 9984 0
5048 1396.15 404 8553 398 0 8575 0
5040 1426.8 254 32727 223 0 22699 10087
5048 1396.15 696 21135 570 213 12767 8212
5040 1426.8 202 15569 218 0 10342 5609
5048 1396.15 1038 30125 738 178 8498 21527
5040 1426.8 754 20338 523 140 16040 3498
5048 1396.15 493 23059 444 0 17334 5064
5040 1426.8 349 19025 111 222 10822 8044
5048 1396.15 742 9255 703 0 9066 0
5040 1426.8 1092 17972 893 188 9547 7920
5048 1396.15 1554 19783 482 924 7619 11776
5040 1426.8 754 33784 364 381 11450 22282
5048 1396.15 77 20623 97 0 13298 6793
5040 1426.8 1098 10780 837 232 9686 910
5048 1396.15 1035 18483 878 203 6948 11443
5040 1426.8 596 23122 525 0 14562 8861
5048 1396.15 1599 28129 903 683 16432 10705
5040 1426.8 1593 31475 1076 558 12673 18436
5048 1396.15 619 20803 446 232 9398 12403
5040 1426.8 142 10562 143 0 10923 0
5048 1396.15 468 26902 32 419 14231 12714
5040 1426.8 1103 31457 820 235 10122 19510
5048 1396.15 1001 33796 441 432 15161 19306
5040 1426.8 1582 30804 1529 0 12520 17106
5048 1396.15 1594 33177 890 568 18080 14682
5040 1426.8 1583 42270 1066 550 17213 24332
5048 1396.15 418 19135 225 198 12616 5303
5040 1426.8 1354 29141 305 1119 7872 20849
5048 1396.15 883 24077 613 172 18692 4548
5040 1426.8 752 14786 714 0 10663 3296
5048 1396.15 212 22655 185 0 12588 8938
5048 1396.15 290 34953 99 135 13266 21486
5040 1426.8 363 19296 43 341 13831 5551
5040 1426.8 732 13327 339 422 8339 5099
5048 1396.15 1123 15855 219 566 8457 6300
5040 1426.8 50 16583 59 0 14370 1676
5048 1396.15 1015 18758 891 149 15828 1777
5040 1426.8 1627 34914 1235 264 20152 15423
5048 1396.15 459 25467 388 158 10740 14809
5040 1426.8 709 32175 390 319 11227 21031
5048 1396.15 857 21059 885 0 9668 10818
5040 1426.8 936 20495 421 535 6772 11983
5048 1396.15 611 17488 237 324 6663 10669
5040 1426.8 1604 27665 849 194 14570 13001
5048 1396.15 355 27290 9 368 12901 14849
5040 1426.8 2865 30606 2044 791 13616 17487
5048 1396.15 378 12919 338 0 12750 0
5040 1426.8 137 19078 115 0 13915 4941
5048 1396.15 319 16098 147 155 11987 4156
5040 1426.8 974 29622 757 217 15000 13932
5048 1396.15 2457 18944 2260 59 12184 6508
5040 1426.8 1616 15935 1583 0 10582 4919
5048 1396.15 1656 39363 347 1163 10655 27988
5040 1426.8 665 10948 486 224 6374 4510
5048 1396.15 1161 18593 761 0 11788 6389
5040 1426.8 954 14018 883 0 10142 4545
5048 1396.15 305 42355 172 189 26754 15431
5040 1426.8 911 31737 837 0 28742 2979
