#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1361.41 537 10931 328 228 10254 770
5048 1318.22 330 39096 360 0 16871 21879
5040 1361.41 641 37417 637 0 16176 20878
5048 1318.22 1170 37231 241 815 15263 21933
5040 1361.41 1701 27238 1181 0 12833 13447
5048 1318.22 697 36834 766 0 28611 7551
5040 1361.41 511 32223 545 0 16614 15031
5048 1318.22 676 24556 179 487 10827 12858
5040 1361.41 847 20295 520 243 11863 8691
5048 1318.22 977 22499 651 287 10790 11339
5040 1361.41 2787 26431 1403 0 15718 9737
5048 1318.22 904 34658 621 292 20602 13705
5040 1361.41 903 47258 585 383 19182 27469
5048 1318.22 1192 36542 594 551 13497 23156
5040 1361.41 5013 34768 447 342 23035 11510
5048 1318.22 637 44932 273 359 17493 26491
5040 1361.41 748 30696 340 0 14325 15793
5048 1318.22 2174 39392 977 248 20986 17972
5040 1361.41 373 19538 280 0 9115 10791
5048 1318.22 924 19482 245 672 8246 11484
5040 1361.41 1560 34989 831 843 9339 25515
5048 1318.22 3721 44506 122 1086 11604 31796
5040 1361.41 1962 39968 407 1512 20596 19289
5048 1318.22 433 45569 151 239 23552 21208
5040 1361.41 1661 36543 598 996 11732 24677
5048 1318.22 1417 39578 785 561 13198 25733
5040 1361.41 698 21561 371 0 14303 6698
5048 1318.22 481 15314 383 0 10431 4116
5040 1361.41 1022 14034 442 488 10270 3770
5048 1318.22 1888 15029 1000 285 8846 5402
5040 1361.41 1259 26696 382 821 14579 11771
5048 1318.22 1267 48093 1215 0 15114 31679
5040 1361.41 514 28990 533 0 19544 7751
5048 1318.22 1715 29381 465 237 14627 14221
5040 1361.41 1510 32427 1076 396 27726 5371
5048 1318.22 959 18136 448 495 13721 4550
5040 1361.41 396 19059 219 122 11272 8075
5048 1318.22 841 18540 818 0 17219 931
5040 1361.41 1069 36278 884 0 14519 19845
5048 1318.22 1602 32674 1026 536 19004 13744
5040 1361.41 832 30309 760 0 12245 17035
5048 1318.22 786 28038 546 145 9993 17765
5040 1361.41 1010 29931 567 443 19144 10047
5048 1318.22 941 37446 573 404 13762 22999
5040 1361.41 1370 47498 845 472 17092 29809
5048 1318.22 624 56790 270 449 19566 36794
5040 1361.41 923 20518 502 452 8948 10961
5048 1318.22 265 23119 35 170 11894 11057
5040 1361.41 2295 53821 697 1114 17895 35163
5048 1318.22 1394 27019 1101 332 17247 9358
5040 1361.41 476 18134 390 77 10251 7006
5048 1318.22 1357 22540 1351 0 6486 14887
5040 1361.41 1813 26365 1162 545 6463 20129
5048 1318.22 1984 25868 1922 0 13306 12187
5040 1361.41 109 25310 78 0 11237 13519
5048 1318.22 1461 40843 1029 431 15350 25281
5040 1361.41 1183 20404 985 211 12396 7492
5048 1318.22 818 26334 916 0 17593 7810
5040 1361.41 1446 24318 1237 210 13291 11311
5048 1318.22 2010 52633 1541 488 19810 32074
5040 1361.41 660 27457 729 0 15283 12625
5048 1318.22 783 30743 746 0 11605 18595
5040 1361.41 941 40298 621 340 22814 17137
5048 1318.22 400 30961 209 216 24712 4909
5040 1361.41 2092 33597 1174 758 15777 16075
5048 1318.22 891 24594 547 159 14893 9515
5040 1361.41 222 15513 66 156 11388 3783
5048 1318.22 500 16202 429 0 14879 699
5040 1361.41 479 48286 5 360 10912 36727
5048 1318.22 1475 37862 550 200 10715 27241
5040 1361.41 540 34001 87 344 25270 8573
5048 1318.22 1317 18295 101 1108 9271 8110
5040 1361.41 494 14034 79 429 10255 3635
5048 1318.22 1230 32183 1071 0 18169 13417
5040 1361.41 1120 61652 739 295 21093 39793
5048 1318.22 1205 34742 872 387 15519 18767
5048 1318.22 1884 49137 1721 0 25577 22947
5040 1361.41 1113 30006 907 188 11189 18457
5040 1361.41 615 19066 307 237 7890 10620
5048 1318.22 1311 16512 1020 263 10540 5618
5040 1361.41 587 22055 552 0 17090 4666
5048 1318.22 1553 39755 902 718 17159 20368
5040 1361.41 891 22175 623 270 6379 15748
5048 1318.22 1846 34644 1521 241 20543 13908
5048 1318.22 1732 47739 930 875 10683 36582
5040 1361.41 1601 30280 1417 203 18119 11211
5040 1361.41 930 29966 175 527 18392 12547
5048 1318.22 1414 28879 1394 0 10170 17535
5040 1361.41 910 25409 636 146 10588 14917
5048 1318.22 988 32118 347 0 13819 18725
5040 1361.41 261 26733 212 0 9099 17044
5048 1318.22 534 30456 340 180 18539 10822
5040 1361.41 974 39803 270 741 19487 19393
5048 1318.22 1106 35034 821 218 17422 18635
5040 1361.41 658 14678 700 0 11882 2751
5048 1318.22 1125 48723 1032 159 26059 23070
5040 1361.41 155 33831 191 0 16149 16462
5048 1318.22 537 29810 182 316 19535 10463
5040 1361.41 870 14785 835 0 14246 502
5048 1318.22 895 24839 868 0 13075 11838
5040 1361.41 1840 44228 687 1158 15558 29407
5048 1318.22 763 25778 260 541 16599 8982
5040 1361.41 170 23271 139 0 10352 12351
5048 1318.22 702 51503 379 338 18997 31580
5040 1361.41 858 37285 134 710 14482 22143
5048 1318.22 295 22026 253 0 11887 9464
5040 1361.41 2083 29346 857 225 13447 16060
5048 1318.22 591 46680 141 487 12307 33847
5040 1361.41 826 20719 725 171 10168 10352
5048 1318.22 327 23790 336 0 6373 16890
5040 1361.41 868 52067 97 449 25083 26911
5048 1318.22 5067 23336 1140 181 14409 9362
5040 1361.41 920 21661 479 229 12373 8780
5048 1318.22 1088 38401 1071 0 23482 14751
5040 1361.41 353 27067 28 341 13544 13476
5048 1318.22 1636 35827 782 775 21717 13340
5040 1361.41 953 28217 916 0 20333 7640
5048 1318.22 1579 30028 152 1088 15626 14483
5040 1361.41 1194 40155 1182 0 22209 18342
5048 1318.22 4328 37879 2356 583 14137 23690
5040 1361.41 -31 27340 29 0 14039 13147
