#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 382.542 98769 70548 90858 6273 56989 12592
5040 369.774 96143 71709 89391 6277 60149 10581
5048 382.542 89286 63698 81155 6552 50711 12358
5040 369.774 95931 74740 84890 7367 60686 13569
5048 382.542 84927 71383 80217 4029 57208 13023
5040 369.774 112341 78173 101659 9527 61101 16509
5048 382.542 87026 67148 75440 8981 53029 13311
5040 369.774 100367 68735 95913 5106 59773 8918
5048 382.542 98162 61779 91617 6234 53082 8322
5040 369.774 113196 76026 105239 6155 66021 9436
5048 382.542 103616 68520 91849 6326 57201 10654
5040 369.774 114078 80508 109353 5174 69518 10507
5048 382.542 115573 74764 104793 7005 61164 12968
5040 369.774 109449 88496 99082 9268 68712 19145
5048 382.542 90703 72425 84399 6366 58198 13918
5040 369.774 74436 66957 67010 7135 55169 11656
5048 382.542 81972 62469 75612 6599 50615 11744
5040 369.774 102294 72902 88326 11138 58683 13463
5048 382.542 82876 64733 72776 9503 52171 12200
5040 369.774 92640 68833 81691 9266 54611 13488
5048 382.542 78911 60870 71568 5838 46721 13601
5040 369.774 99401 74360 88685 7011 60129 13714
5048 382.542 81516 67856 74430 5945 56833 10530
5040 369.774 103860 74804 95942 6455 62022 12192
5048 382.542 75054 61469 70189 4549 50568 10531
5040 369.774 109262 82945 101485 8863 68085 14499
5048 382.542 91439 70306 83924 5494 58002 11891
5040 369.774 104008 79744 92969 7871 63640 15154
5048 382.542 96107 69649 88723 6716 56118 12865
5040 369.774 84476 68366 75945 8045 53835 13960
5048 382.542 79792 52508 69680 5559 41385 10676
5040 369.774 100738 67498 91015 8343 53203 13687
5048 382.542 76810 61187 66249 5965 48906 11954
5040 369.774 95966 73074 88054 6592 58413 13711
5048 382.542 75097 62466 67734 6882 49459 12548
5040 369.774 90413 72901 83533 4926 61650 10940
5048 382.542 89047 67204 79154 7584 53275 13310
5040 369.774 88319 75147 81603 7335 58282 16502
5048 382.542 82645 64226 74103 8003 50015 13831
5040 369.774 91720 68722 84649 6480 56256 12074
5048 382.542 86966 62910 82852 4294 52619 9737
5040 369.774 104863 77167 92650 7848 61884 14964
5048 382.542 83139 71425 75289 5684 58502 12442
5040 369.774 96041 75200 91270 6919 62339 12390
5048 382.542 83838 59797 78683 4989 49273 9970
5040 369.774 105297 80270 97898 6325 67647 12348
5048 382.542 90153 69161 84073 6180 57020 11155
5040 369.774 84300 70822 78575 5255 59951 10425
5048 382.542 92242 63617 82795 9002 53097 10105
5040 369.774 110287 72300 103374 6793 62685 9381
5048 382.542 89944 62747 82428 6698 53106 9238
5040 369.774 113630 80803 109327 4340 70333 9986
5048 382.542 105028 76395 94989 7570 64014 12121
5040 369.774 104209 80871 95524 8460 62513 17695
5048 382.542 94120 75051 87397 7654 62030 12463
5040 369.774 97888 72209 89176 8447 56730 14982
5048 382.542 83486 56759 77851 4012 49367 6906
5040 369.774 104320 71357 97712 6816 62149 8795
5048 382.542 96654 62808 90466 4045 54551 7603
5040 369.774 94330 64049 86262 7229 48092 15347
5048 382.542 72430 57449 66465 3984 44288 12723
5040 369.774 106121 71418 100749 5489 60659 10215
5048 382.542 93329 58160 89332 4489 48483 9567
5040 369.774 95584 73645 86488 7389 59780 13579
5048 382.542 87962 70195 80305 6515 54573 15137
5040 369.774 105958 82078 96455 7573 68699 13014
5048 382.542 90818 68250 83718 7176 56375 11560
5040 369.774 95504 72081 83790 7361 56915 14580
5048 382.542 83537 63966 76283 6090 51028 12053
5048 382.542 81253 67383 72882 7865 52177 15044
5040 369.774 97568 77763 88031 8203 62463 14732
5040 369.774 88541 67618 78276 8180 57087 10067
5048 382.542 79078 59936 72949 5613 48077 11531
5040 369.774 99269 76206 91933 6816 63054 12722
5048 382.542 97157 70650 90950 6364 58966 11281
5048 382.542 77653 61485 71687 6275 49841 11133
5040 369.774 93775 72664 86024 5974 58596 13951
5040 369.774 103878 89411 94473 7960 73299 15166
5048 382.542 101624 73144 93510 6551 58693 13880
5040 369.774 98092 73735 90245 7541 60230 12983
5048 382.542 86452 65206 79216 6187 52203 12649
5040 369.774 84872 70430 75847 8731 56831 13124
5048 382.542 77405 63205 68385 6916 50088 12544
5040 369.774 85098 70755 79864 4947 58735 11542
5048 382.542 80403 60582 72688 4641 49813 10370
5040 369.774 91951 66350 85599 5592 53528 12119
5048 382.542 81821 62524 74857 5812 50033 12030
5040 369.774 97174 69315 91373 5201 58414 10789
5048 382.542 78422 66136 69309 8120 54607 10675
5040 369.774 101308 71966 100258 4504 61477 10222
5048 382.542 101149 86027 96559 5905 73640 11746
5040 369.774 101820 69694 97856 6855 56896 12159
5048 382.542 81511 58960 73525 7793 44830 13576
5040 369.774 90285 70089 83235 5065 58287 11333
5048 382.542 94470 63008 84297 6757 52708 9886
5040 369.774 91765 67903 83576 7220 56651 10906
5048 382.542 89432 62174 82881 5692 52487 9261
5040 369.774 104000 74005 101086 7587 62861 10608
5048 382.542 105970 67307 98253 8096 57803 9187
5040 369.774 90138 71713 80984 8837 58289 12977
5048 382.542 80046 60996 70366 8201 47728 12840
5040 369.774 113775 78574 105933 9203 63701 14378
5048 382.542 100961 71228 93959 5309 58294 12106
5040 369.774 86225 67060 78427 7794 52250 14494
5048 382.542 75161 57953 66027 6796 45843 11599
5040 369.774 112027 81694 101943 9211 65342 15793
5048 382.542 104987 80554 94546 9924 64702 15162
5040 369.774 86160 70072 77101 7363 57476 11714
5048 382.542 78316 64004 71483 7040 49260 14316
5040 369.774 97146 67253 81685 8827 52622 14005
5048 382.542 74963 58888 67196 7906 45893 12479
5040 369.774 114691 73289 107356 5664 64714 7889
5048 382.542 93596 66950 87604 5401 56867 9556
5040 369.774 110525 81559 104700 6799 68502 12636
5048 382.542 100641 72991 90388 9919 59591 12853
5040 369.774 107555 87594 102001 8473 70831 16250
5048 382.542 87967 72914 79899 6208 60908 11556
5040 369.774 91059 69682 82868 8604 55209 13935
5048 382.542 92143 66045 85159 6250 51927 13660
5040 369.774 101873 67649 92692 8587 56011 11319
5048 382.542 87025 60811 79387 6896 46565 13875
5040 369.774 95059 73271 86351 8193 57638 15030
5048 382.542 83395 62794 73965 7479 49889 12246
5040 369.774 90084 67887 85900 3801 55624 11623
5048 382.542 75136 57383 68751 5827 45976 10754
5040 369.774 83590 70175 77356 7359 55475 14101
5048 382.542 73170 60149 66869 6898 46617 12636
5040 369.774 89716 68317 83704 5670 53876 14433
5048 382.542 87354 62286 78855 6067 49264 12946
5040 369.774 120072 82005 113397 8375 69044 12709
5048 382.542 100311 74331 89986 6498 60824 13050
5040 369.774 99993 71647 93338 6530 60430 10915
5048 382.542 93610 65325 87251 5166 54710 10273
5040 369.774 104647 77545 97780 8950 61881 14837
5048 382.542 88011 65397 81361 5494 52610 12188
5040 369.774 90632 75320 82456 8710 61151 13798
5048 382.542 84524 72365 70125 11450 55937 15671
5040 369.774 91958 73350 84605 6647 59820 13325
5048 382.542 93697 65577 84527 8773 51243 13991
5040 369.774 117680 86194 110032 7566 73298 12229
5048 382.542 101332 71945 95232 6052 61531 9883
5040 369.774 101826 70546 95427 5938 58708 11465
5048 382.542 85204 64161 79487 5275 53947 10009
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 369.774 104141 77467 98216 4739 63847 13181
5048 382.542 84071 72947 75643 8093 59575 12887
5040 369.774 94094 68485 82349 7789 55010 12840
5048 382.542 86116 65986 77643 6435 52238 13119
5040 369.774 107014 78472 100910 6327 67242 11082
5048 382.542 93392 67203 85585 7169 54529 12120
5040 369.774 94107 71953 85891 9839 56622 14629
5048 382.542 82760 62357 77047 5353 50749 11307
5040 369.774 90965 67380 82425 7362 54611 12281
5048 382.542 80727 58506 75991 4172 47659 10322
5040 369.774 91945 77572 81675 6947 64992 11865
5048 382.542 99611 71277 92066 7087 57728 12874
5040 369.774 85522 67042 78252 4676 54897 12024
5048 382.542 83324 61927 72713 9282 47613 13855
5040 369.774 98208 72646 87426 10395 57228 15360
5048 382.542 82237 61501 75092 6707 48755 12141
5040 369.774 87050 72798 74194 10598 57206 14877
5048 382.542 85965 64186 77824 8674 50452 13609
5040 369.774 124228 90287 117275 9157 73639 15783
5048 382.542 104163 81372 93140 8457 67657 13016
5040 369.774 104117 72507 97652 8451 58674 13387
5048 382.542 83790 71390 75147 7315 56000 15101
5040 369.774 108778 83169 101831 7001 68891 13483
5048 382.542 106817 73687 95475 9816 61875 11220
5040 369.774 96741 68600 93014 2558 60527 7574
5048 382.542 89181 64191 84286 3653 55529 8067
5040 369.774 119703 117098 109853 7628 101567 15093
5048 382.542 120191 105126 110915 8146 90520 13831
5040 369.774 103302 83620 95772 7591 67985 15096
5048 382.542 84071 66429 75908 7864 52777 13174
5040 369.774 102925 78889 91177 8009 64346 13638
5048 382.542 96201 70030 87703 7951 55481 13990
5040 369.774 88044 66806 80148 6126 54152 12255
5048 382.542 83261 66007 75432 7371 52121 13496
5040 369.774 101594 75589 94433 6692 62425 12563
5048 382.542 91579 65184 85276 7159 51787 12538
5040 369.774 108512 77916 103146 4913 67480 9986
5048 382.542 93309 69257 85491 7075 57325 11308
5040 369.774 95933 79908 87762 7600 64551 15087
5048 382.542 89260 67168 80202 6069 54582 12209
5040 369.774 113455 81041 107891 8125 68336 12038
5048 382.542 92493 72113 83609 8327 58463 13225
5040 369.774 104360 74300 94455 8852 61566 12089
5048 382.542 91656 62336 85575 4785 53333 8455
5040 369.774 98651 78376 88960 9406 61494 16218
5048 382.542 92626 66139 86822 6766 52862 12769
5040 369.774 95302 74629 88722 6414 62812 11223
5048 382.542 82489 64595 77156 5378 53380 10820
5040 369.774 84800 68542 78424 6024 54540 13308
5048 382.542 77247 59682 71503 4763 49022 10068
5040 369.774 86858 64457 78839 7400 52604 11531
5048 382.542 86084 67495 79006 7090 57296 9773
5040 369.774 111369 78488 100974 8988 62759 15170
5048 382.542 87980 66451 79292 6767 54051 11820
5040 369.774 85437 66527 75553 8440 52224 14139
5048 382.542 69002 58626 62919 5974 47401 11123
5040 369.774 95999 74695 88938 6113 60406 13476
5048 382.542 85059 64994 76069 8998 50148 14432
5040 369.774 108567 80610 99130 7795 66544 13184
5048 382.542 94394 70823 87772 5928 59487 10607
5040 369.774 88329 74837 78490 8714 60169 14073
5048 382.542 91989 62583 85213 5561 52159 10021
5040 369.774 86058 71227 75768 9097 56309 14395
5048 382.542 80782 65139 72721 7626 50821 13679
5040 369.774 93672 69480 88785 4104 57404 11495
5048 382.542 84480 61992 78454 5941 50580 10834
5040 369.774 109959 76370 103420 5152 65258 10717
5048 382.542 93615 64580 87910 5057 55191 9021
5040 369.774 97305 73534 90970 4946 60287 12679
5048 382.542 90121 62821 80949 5981 50710 11607
5040 369.774 114044 75087 107785 6520 62783 11528
5048 382.542 99728 67869 91048 7574 53172 13649
5040 369.774 116304 78300 104920 7393 64555 13455
5048 382.542 101140 70060 91839 9417 56309 13066
5040 369.774 81363 67653 73927 4074 61133 6454
5048 382.542 72909 52794 70279 1832 48427 3602
5040 369.774 111232 80708 98057 8463 65678 14583
5048 382.542 102277 70041 94285 8349 58579 10665
5040 369.774 96840 75605 90194 5151 62418 12685
5048 382.542 80514 68701 74227 5452 55989 12248
5040 369.774 103865 76592 91630 9853 62538 13555
5048 382.542 96919 64726 85275 8011 53166 11019
5040 369.774 90100 68791 84489 5040 58114 10112
5048 382.542 100317 65618 90853 8174 53507 11412
5040 369.774 108430 76174 100694 6767 63691 12138
5048 382.542 106686 70238 96763 5953 57178 12824
5040 369.774 105801 69775 99304 4206 60433 8434
5048 382.542 95160 63644 88322 4576 55619 7587
5040 369.774 103943 74587 95741 7111 57630 16452
5048 382.542 98841 70488 90595 8395 58754 11432
5040 369.774 89753 65548 82850 6228 53301 11424
5048 382.542 83765 60106 77961 6596 46114 13378
5040 369.774 105501 73799 96559 8700 60544 12782
5048 382.542 106919 68371 95739 7632 56974 11023
5040 369.774 109192 74482 98465 8122 62390 11737
5048 382.542 99491 65940 91916 6345 53981 11507
5040 369.774 95540 73973 88843 5741 63773 9755
5048 382.542 94548 67174 87596 6724 56422 10615
5040 369.774 85002 68020 75347 9845 53417 14278
5048 382.542 83199 60863 74074 7080 49280 11100
5040 369.774 110492 73228 105320 4841 65997 6877
5048 382.542 97884 64022 93974 4375 57933 5472
5040 369.774 97717 76519 87691 9651 60063 16146
5048 382.542 90433 66187 81627 7896 53505 12280
5040 369.774 96997 76072 88158 7238 63360 12356
5048 382.542 92126 68533 86263 5388 59571 8840
5048 382.542 78192 60100 74185 2684 52701 6816
5040 369.774 96703 68258 89553 7469 54902 12943
5040 369.774 98501 69224 91771 6682 54428 14458
5048 382.542 88077 64137 79915 5213 53164 10690
5040 369.774 123554 87828 120034 6880 74604 12530
5048 382.542 106391 74220 95989 9131 63047 11085
5040 369.774 96546 76426 87442 7752 62269 13716
5048 382.542 97247 71743 85002 6661 57845 13230
5040 369.774 112581 74182 99426 11347 56820 16557
5048 382.542 79579 65137 70719 8499 53357 10961
5048 382.542 87340 68520 79105 7371 53923 14397
5040 369.774 97129 76459 84667 10016 61585 14619
5040 369.774 96514 66511 85237 9012 52984 12742
5048 382.542 78574 54912 73809 4524 44857 9565
5040 369.774 107573 81108 97699 10426 64724 15796
5048 382.542 83307 64282 74409 8259 50787 12746
5040 369.774 97082 67245 88100 5763 54516 12129
5048 382.542 91607 60232 82499 6233 50327 9694
5040 369.774 120697 80080 113158 4802 67525 12267
5048 382.542 102992 73405 95503 6813 60093 12608
5040 369.774 105112 80960 96184 8042 65944 14220
5048 382.542 99091 69625 92479 5869 57877 11342
5040 369.774 94324 71109 86944 7603 58249 12365
5048 382.542 95233 65616 86723 6767 51371 13741
5040 369.774 105133 72626 103392 3057 63620 8404
5048 382.542 103909 67980 94936 4220 58736 8609
5040 369.774 109736 78061 103593 6267 65843 11545
5048 382.542 102765 70230 92263 5693 59312 10202
5040 369.774 111017 77466 99101 8040 64161 12649
5048 382.542 88825 63873 82199 6026 53307 10154
5040 369.774 96026 78164 87215 8790 64256 13624
5048 382.542 81176 64881 72162 8183 50309 14050
5040 369.774 108623 80206 100296 7963 64324 15211
5048 382.542 110483 64725 105290 5610 54193 9908
5040 369.774 101250 75140 94862 5792 59947 14741
5048 382.542 89840 65129 85360 3806 53733 11009
5040 369.774 117893 75070 109818 7136 62545 11980
5048 382.542 93827 70990 84559 9089 57927 12196
5048 382.542 87032 60949 80719 4611 48446 12017
5040 369.774 91872 71011 85684 6081 58147 12268
5040 369.774 97121 72783 87305 6863 60753 11834
5048 382.542 96869 66798 87630 7785 54300 11997
5048 382.542 100402 79311 90955 7536 62791 16066
5040 369.774 122916 89227 116443 8921 73360 15382
5048 382.542 82801 59481 77039 4440 50817 8244
5040 369.774 96064 71152 92361 5106 60785 10081
5040 369.774 98989 68965 87591 7643 56027 12389
5048 382.542 84274 63539 76870 7190 52252 10931
5040 369.774 104179 80635 91258 12730 65530 14728
5048 382.542 92945 71457 87260 5259 60685 10138
5040 369.774 118168 80834 108457 7519 67644 12722
5048 382.542 90319 75332 79342 9486 59811 14419
5040 369.774 104644 83583 97681 6501 65881 17042
5048 382.542 101083 73161 87293 10628 58023 14796
5040 369.774 95871 70080 86510 7006 55316 14316
5048 382.542 97648 65617 89447 7896 52522 12318
5040 369.774 103438 75461 95543 7790 61081 13790
5048 382.542 98115 67733 89060 7893 56397 10786
5040 369.774 90197 65204 86143 4152 53056 11575
5048 382.542 77208 66881 65893 9065 49557 16720
5040 369.774 108295 81145 99286 9640 64225 16728
5048 382.542 87960 72245 79337 7663 56846 14407
5040 369.774 116293 86124 105849 7556 70610 14927
5048 382.542 111710 78411 103691 7839 64127 13653
5040 369.774 90868 70610 84274 6753 57341 12964
5048 382.542 81045 58245 73776 5819 49106 8699
5040 369.774 95606 67685 83478 9459 52986 14291
5048 382.542 89916 64855 75615 7783 49337 14910
5040 369.774 100255 70530 89748 9449 56782 13252
5048 382.542 81488 60178 73279 6092 47126 12314
5040 369.774 77387 64432 68607 7191 50949 12693
5048 382.542 80300 62125 71819 7863 49777 11776
5040 369.774 97538 66047 90719 6788 57675 8095
5048 382.542 90423 63295 82334 4792 55119 7590
5040 369.774 107261 74954 99713 6532 63264 11394
5048 382.542 98484 72479 92916 5091 63005 8851
5040 369.774 85053 74123 80504 5498 60103 13729
5048 382.542 82687 61498 74967 6481 48252 12721
5040 369.774 101776 76078 92565 9258 61158 14276
5048 382.542 91146 66752 80682 6840 54528 11695
5040 369.774 87006 68192 77994 6732 52845 14897
5048 382.542 70163 55786 63409 6993 43177 12223
5040 369.774 85017 68637 78125 5620 56660 11850
5048 382.542 75090 60700 66868 7224 49267 10886
5040 369.774 105702 76915 96962 6998 62685 13445
5048 382.542 85836 68467 76917 7413 55734 12158
5040 369.774 110500 77785 102018 10520 60479 16852
5048 382.542 96862 64607 84922 4387 53498 10462
5040 369.774 115160 75784 99542 11490 62135 13443
5048 382.542 92233 65035 83731 8039 52032 12608
5040 369.774 103183 74770 96647 8771 60291 13841
5048 382.542 81888 60774 74104 7021 46700 13215
5040 369.774 102678 78407 95058 5905 64521 13570
5048 382.542 86043 69230 75072 9344 55694 13094
5040 369.774 92216 78238 82095 9838 60357 17331
5048 382.542 78885 63432 71194 7581 49490 13367
5040 369.774 98549 76146 95195 5818 64884 10714
5048 382.542 93326 65366 88316 5993 53111 11742
5040 369.774 106525 80419 95034 10085 62681 17147
5048 382.542 82986 69699 72763 9031 56647 12813
5040 369.774 103078 80701 91803 10147 64467 15394
5048 382.542 92683 71412 84501 6923 59066 11762
5040 369.774 108444 82841 102880 5783 70506 11512
5048 382.542 91434 74589 85466 4104 62189 12380
5040 369.774 84657 66551 79959 4142 54673 11471
5048 382.542 83878 66240 78684 5051 55913 9916
5040 369.774 116385 88422 105675 8841 74125 13764
5048 382.542 88816 70076 82383 6387 58713 10756
5040 369.774 122738 79389 109918 7950 68351 10539
5048 382.542 109908 74754 98965 8280 59435 14431
5040 369.774 97366 76149 86063 5746 60776 14452
5048 382.542 92953 68430 81877 6791 53328 14297
5040 369.774 86867 67741 77152 8718 52943 14105
5048 382.542 85848 60730 75837 8168 45574 14796
5040 369.774 102665 80571 93142 7284 65829 14230
5048 382.542 102120 77621 93503 6966 62663 14245
5040 369.774 98228 75409 92454 6795 64312 10539
5048 382.542 92072 62675 84515 6061 52202 10116
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 369.774 84423 65843 77241 6287 53675 11716
5048 382.542 78424 58678 72592 6458 46937 11206
5040 369.774 105204 69176 100083 6595 55602 13279
5048 382.542 89137 66019 78141 8335 51975 13580
5040 369.774 86504 63838 77538 6754 50644 12804
5048 382.542 82316 58793 76777 4873 47805 10618
5040 369.774 96761 74151 91275 6358 62881 10750
5048 382.542 99778 66326 92702 6400 54340 11605
5040 369.774 101676 70384 99240 4165 60569 9322
5048 382.542 84422 63311 78854 5400 51352 11723
5040 369.774 85756 66945 76999 8513 53457 12791
5048 382.542 74860 62076 65993 7473 47319 14360
5040 369.774 93811 71764 87787 3925 61063 10067
5048 382.542 95958 69510 89267 5860 57119 11865
5040 369.774 105944 78289 93997 11241 64570 13007
5048 382.542 90076 67109 79732 7709 53248 13608
5040 369.774 118587 92641 111705 9218 74080 18151
5048 382.542 100443 79784 89257 9935 63401 15603
5040 369.774 100281 72158 96168 6795 58992 12614
5048 382.542 92960 61150 84268 6139 48983 11284
5040 369.774 97981 75128 89998 6905 62455 12448
5048 382.542 92437 65371 88456 4165 55722 9092
5040 369.774 102282 65880 94712 6256 57861 7671
5048 382.542 91239 63495 85520 5136 54398 8428
5040 369.774 107559 75695 94946 11475 60873 13980
5048 382.542 99991 65653 92468 6343 54788 10271
5040 369.774 114214 73660 108542 4454 66643 6581
5048 382.542 101879 63791 98782 2547 56548 6885
5040 369.774 113224 88716 105715 8930 72271 16010
5048 382.542 96632 69512 89645 5005 57871 11148
5040 369.774 99114 79271 89864 6256 63667 15341
5048 382.542 95430 66301 84945 8381 52650 13292
5040 369.774 119295 74939 103378 7373 63613 11002
5048 382.542 99537 66208 91081 8257 54000 11677
5040 369.774 95269 77213 85643 8973 61153 15594
5048 382.542 90840 69142 81770 8257 53821 15036
5040 369.774 99523 70088 94372 5325 60282 9453
5048 382.542 103365 65428 95440 6632 54684 10356
5040 369.774 84309 74293 74359 9517 58638 15379
5048 382.542 81220 66813 72688 7818 52328 14029
5040 369.774 90355 67105 81521 7969 52297 14659
5048 382.542 84905 57172 73698 10070 44661 12264
5040 369.774 109926 81661 99999 9201 65590 15536
5048 382.542 98689 69460 88945 8337 53560 15030
5040 369.774 92774 75071 83369 7945 58403 16265
5048 382.542 93011 68426 83316 8201 52657 15075
5040 369.774 112627 75972 102308 10938 60200 15090
5048 382.542 89488 71421 79659 9372 56509 14606
5040 369.774 96469 72205 87305 7588 59865 11873
5048 382.542 87333 65957 80512 5154 53593 11942
5040 369.774 91856 71037 84778 5301 58277 12222
5048 382.542 88341 65372 81145 6364 51085 13911
5040 369.774 90056 65114 84324 5915 53627 11001
5048 382.542 79865 61027 75064 5283 49380 10922
5040 369.774 101631 77744 93223 7323 64622 12510
5048 382.542 93874 64737 87262 6044 55079 9495
5040 369.774 101163 71413 90218 12030 55422 15591
5048 382.542 83014 64463 76212 7153 49931 13651
5040 369.774 100892 74879 94205 8141 59125 15634
5048 382.542 85505 65402 77158 6856 53629 11127
5048 382.542 91403 70042 84182 6347 58155 11667
5040 369.774 120567 78754 112636 7229 64791 13637
5040 369.774 105585 68324 97194 5826 59914 8198
5048 382.542 90140 65634 83485 4970 55233 9775
5040 369.774 93962 71031 87588 5650 59062 11412
5048 382.542 77721 61378 71535 5908 50158 10692
5040 369.774 85845 65847 76448 7276 52650 12571
5048 382.542 89694 66729 82445 6950 54394 12016
5040 369.774 103891 75319 92364 9932 60198 14881
5048 382.542 86557 64041 77282 7591 51222 12303
5040 369.774 100240 75754 92614 6466 62852 12185
5048 382.542 81716 65392 74103 6045 54450 10322
5040 369.774 88701 79446 80445 6611 62422 16802
5048 382.542 94764 68531 84863 7914 52982 15163
5040 369.774 98677 72671 91444 5763 63274 8750
5048 382.542 103341 63243 100293 3219 55873 6903
5040 369.774 95828 71547 91313 6176 57189 13794
5048 382.542 90738 69478 82766 7600 52927 16190
5040 369.774 90228 62447 81321 7561 50303 11689
5048 382.542 78049 61066 69331 7218 47755 12986
5040 369.774 110922 86409 102788 8595 69761 15779
5048 382.542 103317 68267 94195 9042 55896 12012
5040 369.774 104235 80957 96129 7146 66550 13798
5048 382.542 93731 62740 80144 8127 50378 11755
5040 369.774 101037 73720 93512 7753 58679 14442
5048 382.542 86235 64017 78440 7403 52429 11078
5040 369.774 95974 59272 90075 5138 48915 9909
5048 382.542 79660 55647 70611 5517 47420 7758
5040 369.774 90607 72343 81643 7416 59086 12812
5048 382.542 93539 66785 84821 8279 54035 12428
5040 369.774 98750 77420 90812 7960 61949 15095
5048 382.542 84267 63439 76372 6150 51423 11862
5040 369.774 100769 78043 90417 11642 59622 17850
5048 382.542 84811 64779 75794 8230 49763 14465
5040 369.774 125102 85153 117595 10298 67610 16939
5048 382.542 118950 71510 109291 9304 58753 12230
5040 369.774 106925 75886 96821 9434 62618 12734
5048 382.542 83097 64274 74912 7487 51106 12426
5040 369.774 93032 68068 84627 7365 56512 10898
5048 382.542 89103 65166 80498 7839 51395 13322
5040 369.774 110553 77696 101540 7167 65153 11677
