#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 369.774 112668 80998 101461 9894 63062 17256
5048 382.542 87373 68527 79605 5759 55366 13069
5040 369.774 99817 80789 93860 7653 65670 14482
5048 382.542 94491 73502 83955 9135 58681 14446
5040 369.774 113190 85251 99917 10520 65101 19527
5048 382.542 91565 75136 80188 9957 59187 15058
5040 369.774 95137 71295 85262 8943 51802 18993
5048 382.542 79177 67606 67075 10115 48729 18583
5040 369.774 87111 74050 78441 8074 59228 14230
5048 382.542 82683 62338 75376 5266 49722 11987
5040 369.774 103034 80978 90401 9189 63550 16657
5048 382.542 84328 71831 75461 7754 56361 15298
5040 369.774 103152 73774 91467 9646 56452 17160
5048 382.542 86654 69625 78862 7364 54917 14354
5040 369.774 87055 71443 81178 7765 54363 16905
5048 382.542 78620 64671 70045 8440 49103 15224
5040 369.774 100136 72630 86780 9637 54292 17765
5048 382.542 81798 63193 73173 6847 50686 12021
5040 369.774 94899 74885 82859 10296 56398 17896
5048 382.542 86163 66626 78354 7401 48933 17225
5040 369.774 96300 62623 89076 6683 49249 12957
5048 382.542 77250 57070 68720 5514 44479 12210
5040 369.774 101886 81858 94301 6547 66383 14701
5048 382.542 92977 77618 82254 7369 62239 15010
5040 369.774 113497 94150 103459 10414 73705 19658
5048 382.542 103007 77765 92769 9374 59849 17637
5040 369.774 99873 71355 89419 8323 57062 13677
5048 382.542 85026 62642 76433 7001 50418 11686
5048 382.542 93391 70756 80567 11573 53157 17023
5040 369.774 105938 83324 96773 9608 67496 15164
5040 369.774 105308 76966 93482 9474 59066 17330
5048 382.542 88632 69290 79713 8061 55059 13585
5040 369.774 93812 69643 86227 5951 57780 11409
5048 382.542 85579 64241 78264 6712 52931 11228
5040 369.774 92615 72947 84277 7807 58478 14121
5048 382.542 84051 66754 76229 6273 54230 12040
5040 369.774 109552 78742 98467 10343 62775 15648
5048 382.542 91549 68240 83571 7320 55467 12290
5040 369.774 107594 77288 96132 10672 62752 14059
5048 382.542 91015 67944 81809 5891 55369 12205
5040 369.774 91413 72269 81836 8658 54103 17703
5048 382.542 85362 67376 73995 10863 50157 16691
5040 369.774 104695 70029 97799 6604 57320 11859
5048 382.542 89312 62028 83829 4915 50026 11184
5040 369.774 108738 83147 98975 9040 64988 17631
5048 382.542 108983 75379 99310 6773 61628 13030
5040 369.774 97797 70580 90301 7962 56541 13646
5048 382.542 80733 65042 76064 3887 52690 11929
5040 369.774 119254 86301 109537 9011 70079 15960
5048 382.542 104529 77193 94438 8666 61929 14601
5040 369.774 119546 84091 107869 10024 69563 14008
5048 382.542 94776 70806 85829 8185 56568 13607
5040 369.774 90923 69674 82970 6089 58867 10339
5048 382.542 80666 65999 71725 6968 53916 11895
5040 369.774 96742 72710 95940 5982 57626 14486
5048 382.542 91505 65727 83823 6571 52478 12857
5040 369.774 95454 73937 83305 9243 57732 15542
5048 382.542 79412 65741 72329 5787 52265 12613
5040 369.774 121555 91045 109116 11638 71332 19288
5048 382.542 105348 81808 90299 8577 64887 16572
5040 369.774 103302 74024 92568 9473 58643 14676
5048 382.542 87443 60281 78175 6420 46675 13379
5040 369.774 85807 71190 77670 8027 56470 14110
5048 382.542 84619 58249 80156 4810 46392 11167
5040 369.774 93674 72966 83746 7994 57443 15156
5048 382.542 85722 64770 73259 7369 51138 12811
5040 369.774 127376 93947 106446 16446 72788 20388
5048 382.542 106720 83342 91592 11490 63456 19233
5040 369.774 107124 78092 95336 8574 63842 13868
5048 382.542 97262 71719 91753 5749 58970 12010
5040 369.774 102002 81033 92941 8687 66517 14008
5048 382.542 104204 72823 93165 8929 56952 15306
5040 369.774 99882 75267 88573 9625 58350 16572
5048 382.542 87376 67643 78367 8630 54551 12424
5040 369.774 108956 86389 98785 9003 68096 17898
5048 382.542 97698 76348 85027 12184 57991 17737
5040 369.774 101050 77717 92137 8518 61378 15673
5048 382.542 96765 67142 81661 11637 51733 15000
5040 369.774 107337 76586 103669 5908 62912 12827
5048 382.542 103116 78597 92648 8192 62279 15732
5040 369.774 87281 71386 76451 7489 54813 16114
5048 382.542 76294 62000 67582 8306 48212 13413
5040 369.774 98642 78795 91293 7119 62843 15897
5048 382.542 97153 67798 88748 6786 54243 13019
5040 369.774 114823 82092 111045 8179 65326 16340
5048 382.542 105461 78527 94447 8315 61264 16547
5040 369.774 88818 70459 80200 8190 53450 16167
5048 382.542 86605 63811 76348 9657 48215 15271
5040 369.774 117319 77989 107110 8036 63996 13388
5048 382.542 94665 60787 88905 4969 52227 7997
5040 369.774 95297 72498 87261 8232 56903 14623
5048 382.542 84540 68309 75188 8307 51476 15877
5040 369.774 117311 87539 110929 7234 71716 15056
5048 382.542 102183 76796 93269 8471 61403 14855
5040 369.774 94998 76932 83413 9997 57996 18109
5048 382.542 93175 71880 86194 4579 58799 12605
5040 369.774 106292 89449 101571 11739 71273 17687
5048 382.542 109571 79815 101062 10388 60255 19031
5040 369.774 112157 84607 105766 8274 69569 14210
5048 382.542 93162 75139 80789 10681 56785 17636
5040 369.774 105460 82008 97162 8184 67007 14230
5048 382.542 96454 77057 83013 11410 60667 15996
5040 369.774 94751 75300 85023 8226 57001 17523
5048 382.542 91261 63224 79436 8904 47468 15061
5040 369.774 93940 74567 86942 6861 60376 13849
5048 382.542 90064 63695 84525 5121 52057 11289
5040 369.774 94571 79278 85611 8205 61761 16884
5048 382.542 86441 74283 76297 8605 57184 16747
5040 369.774 106743 86579 98044 9155 68755 17126
5048 382.542 106827 79944 94513 10036 62407 17003
5040 369.774 108568 82489 91788 14284 61145 20840
5048 382.542 89037 69293 74807 11350 50571 18434
5040 369.774 108038 77049 101897 8087 63161 13528
5048 382.542 98439 75473 87205 7460 62077 12710
5048 382.542 96115 75446 84803 10022 60284 14575
5040 369.774 107654 83705 97233 11465 65059 18482
5040 369.774 113765 80767 106161 9180 64489 15850
5048 382.542 98841 68485 89449 7984 52771 15001
5040 369.774 97608 75004 90323 8467 59216 15071
5048 382.542 93249 65383 78127 10107 51653 13290
5040 369.774 93061 72813 82210 6870 59032 13298
5048 382.542 85024 63258 78033 6212 49328 13403
5040 369.774 115099 81726 106597 9181 67564 13722
5048 382.542 92389 75264 85316 6098 59914 14868
5040 369.774 122865 93994 109138 11589 73772 19267
5048 382.542 109071 82066 98783 9594 66191 14920
5040 369.774 106780 80267 95853 9442 64365 15212
5048 382.542 94628 73057 85982 6962 56344 16271
5040 369.774 109542 86741 96937 10481 68160 17955
5048 382.542 88668 71121 79467 7527 56927 13840
5040 369.774 104317 78799 94036 11012 62542 15744
5048 382.542 86675 65440 78680 7099 54984 9804
5040 369.774 99204 77877 90395 8997 59308 17718
5048 382.542 97517 71801 85710 10470 54923 16363
5040 369.774 86767 75226 80406 5850 61747 12975
5048 382.542 94639 66052 86552 6993 52518 13010
5040 369.774 101791 82147 88115 11909 61550 20360
5048 382.542 79737 69850 71278 8098 52528 16572
5040 369.774 121285 92873 109062 13813 72709 19205
5048 382.542 98738 83277 85874 11199 65429 17725
5040 369.774 97902 75820 88131 7294 62110 13010
5048 382.542 98662 70112 89209 8176 53596 15647
5040 369.774 116797 85369 99458 10771 66627 18115
5048 382.542 96561 76814 86499 8644 60208 16235
5040 369.774 101884 77948 94272 7972 65054 12183
5048 382.542 99811 64931 92504 6996 54067 10190
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 369.774 121594 83920 108079 8391 68326 15096
5048 382.542 107080 73286 96651 8478 60000 12902
5040 369.774 105062 86987 96310 8615 68942 17240
5048 382.542 96989 70332 86521 7000 56789 12907
5040 369.774 112315 84625 101174 9524 69189 15242
5048 382.542 104979 76722 94362 10452 59054 17081
5040 369.774 102693 80789 93685 7548 63344 17011
5048 382.542 97415 75284 88420 8132 61227 13348
5040 369.774 99357 73176 88633 8849 56662 15945
5048 382.542 96768 66524 89364 6493 52757 13331
5040 369.774 108001 79593 101336 8086 63116 15684
5048 382.542 82454 65357 72945 7642 51886 12858
5040 369.774 95081 74924 86675 7412 61746 12601
5048 382.542 95655 64682 82893 7802 51748 12397
5040 369.774 99689 72727 88999 8215 61169 11245
5048 382.542 76006 68988 69741 7294 56099 12518
5040 369.774 101903 71170 92292 8164 59084 11734
5048 382.542 100497 65135 89987 7869 52453 12318
5040 369.774 107340 78740 101308 5938 66061 12113
5048 382.542 96803 72255 86107 9293 55866 15779
5040 369.774 103802 72974 95809 7654 58945 13557
5048 382.542 91553 69508 83534 7513 57883 11065
5040 369.774 98560 84326 84095 10151 65950 18024
5048 382.542 93629 75430 84079 9793 55869 19429
5040 369.774 119555 78686 114193 7992 66013 11798
5048 382.542 99845 68298 89322 7633 53982 13525
5040 369.774 99422 79187 90522 8124 63400 15247
5048 382.542 77533 67332 69799 7044 51984 14467
5040 369.774 96087 80466 88086 7442 64499 15251
5048 382.542 79586 69621 69352 9891 54039 14857
5040 369.774 95637 66928 85462 9895 50481 16274
5048 382.542 91894 65187 83393 6483 50883 13529
5040 369.774 98178 71898 82551 8691 57225 14336
5048 382.542 71704 63092 65290 6133 49307 13336
5040 369.774 104234 79015 96116 8352 61934 16794
5048 382.542 102129 70788 93961 5826 57758 12737
5040 369.774 103975 74149 98648 5104 63248 10685
5048 382.542 101021 67956 93701 6010 56513 11179
5040 369.774 127750 88068 113346 9378 68409 18882
5048 382.542 105105 84346 95161 7920 67786 15798
5040 369.774 107553 84461 98259 11176 65345 18970
5048 382.542 99915 73934 90159 10234 55894 17495
5040 369.774 95278 87357 87624 8066 70166 16732
5048 382.542 93796 77320 83433 9014 60455 16170
5040 369.774 112573 87077 107454 7693 71685 15245
5048 382.542 101819 80695 90192 11476 59937 20397
5040 369.774 95826 82495 85403 9175 64414 17101
5048 382.542 94519 72752 82259 11218 55433 16850
5040 369.774 86693 70815 80556 6624 58135 12308
5048 382.542 88917 62319 79489 7204 51577 10415
5040 369.774 94384 78147 84997 7775 61280 16361
5048 382.542 97431 73474 87191 8203 60204 12439
5040 369.774 129113 91455 111359 11012 72016 18718
5048 382.542 111002 82567 97967 11847 63555 18187
5040 369.774 90958 76756 75021 10323 60801 15455
5048 382.542 79572 66230 69880 7558 50298 15312
5040 369.774 97777 74859 87095 9639 56926 17312
5048 382.542 92931 65993 81259 10858 49917 15275
5040 369.774 89482 75479 77516 11356 56896 17966
5048 382.542 90084 67726 80969 8271 51748 15245
5040 369.774 107471 78060 94516 11470 61277 16264
5048 382.542 95913 71067 85170 8357 54673 15913
5040 369.774 110080 76949 99675 6898 63933 12797
5048 382.542 82244 69077 75764 6848 57348 11343
5040 369.774 92733 68243 83291 8524 54873 12820
5048 382.542 102920 72276 89144 9870 56741 14794
5040 369.774 91409 67010 82631 9155 51663 14482
5048 382.542 89138 65497 79999 7262 50498 14570
5040 369.774 91313 73181 80999 8954 56162 16940
5048 382.542 92564 70800 80931 10755 50373 19773
5040 369.774 99243 81502 90322 9045 62600 18008
5048 382.542 102329 77122 92644 8407 61379 15058
5040 369.774 109115 72511 104772 2996 64795 7382
5048 382.542 94380 67510 88723 3540 58689 8125
5040 369.774 112302 92715 100504 14514 71171 20800
5048 382.542 102436 84100 88642 10495 64616 19149
5040 369.774 84488 71600 74244 8731 53546 17452
5048 382.542 74375 66817 65999 8393 50026 16360
5040 369.774 94081 75272 87689 10325 58780 15882
5048 382.542 86915 66797 77661 7530 54525 11894
5040 369.774 114273 81720 102829 10248 65132 15756
5048 382.542 94120 69174 83419 8227 56464 12061
5040 369.774 106190 83085 99969 5071 72588 9957
5048 382.542 97826 66793 93372 4232 60558 5970
5040 369.774 117493 81618 101154 10414 63624 17473
5048 382.542 88825 74009 78751 9357 56267 17105
5040 369.774 107576 70791 98322 7141 60314 9920
5048 382.542 94549 59336 87334 4646 50416 8445
5040 369.774 90817 75458 82868 6813 62505 12425
5048 382.542 89981 69567 81849 8390 54770 14165
5040 369.774 114164 80953 108886 4472 69354 10871
5048 382.542 97323 71755 90535 4860 59422 11572
5040 369.774 106640 85702 96773 8873 69678 15519
5048 382.542 98180 80492 85493 9563 64237 15743
5040 369.774 110270 85270 96576 11173 65847 18602
5048 382.542 93759 74102 85690 7925 58236 15415
5040 369.774 103384 75101 94832 7007 61933 12864
5048 382.542 92709 69653 84626 8184 53879 15343
5040 369.774 99904 76580 92176 5964 64084 12036
5048 382.542 90798 71497 83030 6565 58620 12305
5040 369.774 114140 74371 106745 7088 62648 11008
5048 382.542 90186 68281 79105 8601 54680 13351
5040 369.774 109202 77524 100773 6397 65026 11872
5048 382.542 97001 71402 86036 7715 58010 12736
5040 369.774 90341 79716 75986 12659 60142 19098
5048 382.542 77523 65580 70565 6548 51521 13593
5040 369.774 89347 73990 77443 8495 56896 16729
5048 382.542 84378 71772 72616 8057 57771 13714
5040 369.774 121745 78996 110441 9558 64767 14018
5048 382.542 95403 71473 86158 3708 60308 10962
5040 369.774 110712 75742 98842 8312 60346 14790
5048 382.542 93214 68390 84122 8142 55088 12771
5040 369.774 116885 82620 108484 9880 66014 16088
5048 382.542 106675 75407 94068 10171 61987 12774
5040 369.774 96580 73573 88679 6143 61487 11395
5048 382.542 85393 69698 76765 6378 56477 12746
5040 369.774 98630 80933 88087 9254 64010 16350
5048 382.542 95215 72535 85224 8228 57285 14940
5040 369.774 99551 87954 89389 9298 68798 18118
5048 382.542 96420 71405 87483 8501 56613 14352
5040 369.774 85412 72315 78922 6489 57312 14343
5048 382.542 83130 63897 73447 8056 48509 14989
5040 369.774 122785 87575 111948 11727 67846 19025
5048 382.542 104772 79020 93057 9872 61311 17060
5040 369.774 89218 77096 80223 7994 59444 17043
5048 382.542 85085 65884 75394 6644 52145 13569
5040 369.774 112218 83676 102734 9934 66021 16940
5048 382.542 104666 77697 94014 9643 59614 17827
5040 369.774 95101 75501 90160 6858 60668 14459
5048 382.542 74652 67865 65855 8917 51501 16184
5040 369.774 110723 83287 94818 11980 65353 17380
5048 382.542 97205 75497 90103 7503 60855 13890
5040 369.774 108675 71306 104660 6713 56568 14523
5048 382.542 90515 74953 80527 9628 57864 16694
5040 369.774 111119 81471 100738 11488 63329 17565
5048 382.542 88546 75746 76861 10778 58015 17315
5040 369.774 119642 86267 106904 10987 68277 17470
5048 382.542 97691 73503 87708 8686 59816 13190
5040 369.774 104903 77678 95055 7298 63663 13756
5048 382.542 82438 65415 76919 4809 53555 11336
5040 369.774 102587 72046 96591 5800 59563 11965
5048 382.542 79711 64190 73044 5625 52090 11773
5040 369.774 101187 75801 93882 6514 61327 13950
5048 382.542 95311 70807 85980 6483 56325 14062
5040 369.774 108033 77435 99564 9201 62002 14953
5048 382.542 97303 70231 87286 8734 56802 12972
5040 369.774 117770 76697 111800 5400 68702 7368
5048 382.542 99445 66013 94212 4156 58944 6715
5040 369.774 105850 82809 102093 7301 68145 14131
5048 382.542 104845 74260 93638 11234 59263 14326
5040 369.774 106163 81753 96322 7651 65885 15254
5048 382.542 110107 77981 96761 10505 60561 16677
5040 369.774 100687 79374 89447 9982 61046 17706
5048 382.542 92051 73681 81803 9118 54416 18760
5040 369.774 109673 85137 95910 10279 67268 16969
5048 382.542 105476 68662 100731 8114 54057 14258
5048 382.542 94060 66843 82990 6611 52692 13621
5040 369.774 95761 81058 83684 9470 61499 18711
5040 369.774 106241 78064 97117 7054 61960 15314
5048 382.542 97839 73175 88030 8378 56570 16323
5040 369.774 99278 59934 91190 7935 49336 10066
5048 382.542 80589 58878 73479 7240 47050 11220
5040 369.774 104830 79982 91133 11598 61485 17936
5048 382.542 91063 73246 80923 7348 58692 13822
5040 369.774 114921 91979 105751 9253 72632 18858
5048 382.542 95868 77752 85316 10724 62160 14535
5040 369.774 109632 82064 95331 14194 65111 16288
5048 382.542 102849 77130 93804 9521 61494 15257
5040 369.774 87948 65090 79381 7620 49950 14274
5048 382.542 79329 62126 69191 9349 47991 13824
5040 369.774 124317 79715 113188 10909 65383 13798
5048 382.542 97231 60981 88345 6787 51145 8968
5040 369.774 120998 75533 114701 5167 64860 9899
5048 382.542 103017 67056 99785 4199 55882 10311
5040 369.774 96900 77719 90025 7635 62518 14678
5048 382.542 85819 69742 76200 8494 53751 15390
5040 369.774 103561 81291 91867 10110 66227 14988
5048 382.542 82615 66710 77312 5545 54316 11861
5040 369.774 96110 69635 87880 7391 56269 12770
5048 382.542 81898 58697 75474 6404 47811 10110
5040 369.774 119290 82986 107244 6750 69118 13592
5048 382.542 92122 70046 86687 5999 58140 11366
5040 369.774 103492 85429 103810 6860 69264 15913
5048 382.542 94930 70525 88172 6323 55371 14356
5040 369.774 100174 84980 86426 9628 67884 16651
5048 382.542 91085 74636 77178 10340 57400 16536
5040 369.774 98489 75240 91613 7117 62142 12188
5048 382.542 84241 67561 77049 6117 53463 13607
5040 369.774 96507 72709 88604 7827 59287 12818
5048 382.542 94385 69372 84336 9235 54675 14239
5040 369.774 113631 82181 103209 9243 64746 16578
5048 382.542 113218 78529 102622 7825 63108 14811
5040 369.774 107094 74824 96856 9738 58711 15486
5048 382.542 89571 72523 77972 10067 54657 17507
5040 369.774 94346 79037 85262 7733 62867 15696
5048 382.542 102218 69262 87283 9701 52136 16598
5040 369.774 99734 78485 90258 8837 65618 12308
5048 382.542 84557 66573 78404 6116 54745 11333
5040 369.774 116771 88889 107196 10155 71525 17008
5048 382.542 96710 77149 85748 6525 63093 13913
5040 369.774 108498 83069 96774 10384 65687 16360
5048 382.542 99856 79175 91166 9650 60731 17920
5040 369.774 100320 87547 88325 11700 68177 19069
5048 382.542 87372 69510 74563 9854 52180 16709
5040 369.774 100383 72580 91178 9111 57674 14444
5048 382.542 84145 71237 73502 9272 53565 17195
5040 369.774 109394 78624 98045 9507 62398 15816
5048 382.542 90001 62735 79783 5754 51073 11052
5040 369.774 100172 83030 90852 7323 66929 15302
5048 382.542 98173 77587 88258 9228 61177 15918
5040 369.774 95615 65965 89521 6371 52205 13090
5048 382.542 88652 64416 80638 6474 50200 13604
5040 369.774 94846 77650 86347 7323 62353 14821
5048 382.542 96223 68056 85534 5872 52602 14982
5040 369.774 90950 77499 80581 7011 62555 14307
5048 382.542 101966 69167 91392 7792 55833 12678
5040 369.774 91118 72514 84800 5706 61257 10826
5048 382.542 94340 72838 84316 7123 58919 13493
5040 369.774 111985 81223 101886 9875 66341 14164
5048 382.542 91729 73671 84175 6086 61172 12164
5040 369.774 103868 73485 96928 6257 61381 11465
5048 382.542 94368 75773 85375 8456 63504 11651
5040 369.774 120886 88103 115990 8596 71418 15901
5048 382.542 106557 75364 90366 10241 59884 14526
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 369.774 109084 74869 98282 9731 61647 12431
5048 382.542 97353 69110 90242 5842 57358 11246
5040 369.774 104160 84522 96819 9527 68093 15582
5048 382.542 92908 73063 83586 8242 56532 15926
5040 369.774 101810 73670 93811 7339 62746 10091
5048 382.542 100396 71075 92601 5072 59289 11544
5040 369.774 111894 79717 102792 8768 64903 14238
5048 382.542 98040 77904 86455 9159 62252 15268
5040 369.774 92611 72969 87221 5642 61920 10689
5048 382.542 81166 67623 75355 5807 54284 12901
5040 369.774 106613 81645 97601 7604 69522 11704
5048 382.542 101682 72238 90163 8635 58062 13714
5040 369.774 86644 69415 79884 6468 56649 12297
5048 382.542 87799 65792 81823 5769 50955 14084
5040 369.774 97142 73789 88076 8843 61439 11598
5048 382.542 79696 66370 73966 5259 54614 11286
5040 369.774 115968 90247 102949 14403 71506 18025
5048 382.542 98380 81685 87783 8794 63099 18059
5040 369.774 100661 72707 92220 5849 59902 12246
5048 382.542 94509 69326 84609 7925 55420 13587
5040 369.774 101674 67101 93291 7994 56443 10628
5048 382.542 92847 62437 79801 9725 49136 12865
5040 369.774 106715 76953 97274 7778 61045 15030
5048 382.542 92513 72903 84396 8215 58902 13450
5040 369.774 93188 72180 84525 7429 59688 12058
5048 382.542 93600 71364 81901 9615 55213 15814
5040 369.774 95428 68083 85775 7546 56066 11574
5048 382.542 87019 62234 81016 5820 52252 9665
5040 369.774 121806 89407 114877 5471 72444 16426
5048 382.542 104487 80624 94939 6765 64725 15419
5040 369.774 122597 80835 110278 7265 65807 14518
5048 382.542 92351 72431 86516 5778 56073 15539
5040 369.774 111758 85933 105266 10874 69236 16232
5048 382.542 92838 74626 82887 9523 57745 16261
5040 369.774 111573 75034 99774 11363 61899 12739
5048 382.542 79719 64104 70159 9011 50409 12825
5040 369.774 107149 80190 93470 11142 65551 13967
5048 382.542 81550 66593 69418 10391 50446 15729
5040 369.774 128297 94832 117421 8842 76655 18076
5048 382.542 100412 82638 88606 8144 66392 15492
5040 369.774 101204 67957 94344 6396 55975 11272
5048 382.542 82379 59797 74126 7744 49506 9698
5040 369.774 120390 82825 105999 10292 67329 14781
5048 382.542 117333 74070 94307 10975 55582 17885
5040 369.774 112338 74536 102016 11693 63245 10492
5048 382.542 94683 71828 86182 6862 56881 14449
5040 369.774 92945 75326 81317 10466 57075 17802
5048 382.542 82945 68194 68433 10539 50157 17564
5040 369.774 100983 76057 92554 7397 60617 14841
5048 382.542 88371 67217 80020 7385 52317 14581
5040 369.774 113218 78741 107258 8192 64270 13714
5048 382.542 86763 63187 83263 3198 53428 8993
5040 369.774 113646 80718 107701 6807 65669 14480
5048 382.542 99876 67817 88148 8391 54163 13104
5040 369.774 102790 84696 96577 9587 67480 16766
5048 382.542 94753 79567 84733 9348 63058 15502
5040 369.774 93235 77950 85311 7116 62438 14835
5048 382.542 83622 60983 74596 8582 46981 13677
5040 369.774 91705 79413 82535 8192 62353 16422
5048 382.542 99113 69361 89432 8745 53034 15754
5040 369.774 112510 77275 103330 8369 61031 15595
5048 382.542 91478 69124 85363 6361 56417 12259
5040 369.774 95206 77773 86352 7705 61486 16060
5048 382.542 77777 63868 70008 8015 49044 14117
5040 369.774 106411 82004 97387 9960 65770 15546
5048 382.542 99385 71495 90520 7822 56308 14208
5040 369.774 103117 80508 95831 8403 62247 17803
5048 382.542 78188 70427 69889 8329 56126 13603
5040 369.774 102369 78648 95377 6194 67256 10812
5048 382.542 103009 76167 93811 8406 62680 13017
5040 369.774 101005 72097 90523 9707 56004 15339
5048 382.542 83478 66014 75155 7746 49513 16326
5040 369.774 95709 73480 87869 7449 60462 12836
5048 382.542 88741 66637 78076 8715 51788 14620
5040 369.774 111412 84104 101209 8989 69042 14750
5048 382.542 110318 77624 101794 9242 60424 16710
5040 369.774 101732 79715 92520 8251 65003 13921
5048 382.542 98881 71888 88742 8045 57658 13457
5040 369.774 98257 77710 90911 7253 65444 11871
5048 382.542 95883 67982 87550 7458 55129 12284
5040 369.774 105673 79205 93647 8065 64411 14187
5048 382.542 98157 74293 88622 8612 58493 15128
5040 369.774 114875 79751 97591 9422 65717 13702
5048 382.542 95651 76449 84936 8398 61703 14219
5040 369.774 104999 76352 93940 9370 62745 13449
5048 382.542 95655 68990 85491 7602 56217 12142
5040 369.774 117379 88311 120719 10948 71053 16910
5048 382.542 112381 81815 101774 8939 63517 17442
5048 382.542 108218 75848 98882 7085 60344 14870
5040 369.774 109218 81353 99904 6657 66856 13796
5040 369.774 94814 75759 84746 7456 60779 14513
5048 382.542 94621 69829 86275 5939 54528 14830
5040 369.774 93946 77949 83822 10200 60370 17362
5048 382.542 78886 67844 68523 6832 53569 13810
5040 369.774 109930 79785 99671 7012 66293 13023
5048 382.542 106043 69809 96767 8263 58586 10531
5040 369.774 87240 69288 81055 5629 56189 12608
5048 382.542 90170 64093 82651 6800 50787 12421
5040 369.774 109187 78542 96351 11038 62057 16023
