#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1218.28 354 46605 186 177 22546 23321
5048 1210.16 687 30311 278 397 15707 14231
5040 1218.28 166 27887 168 0 16529 10506
5048 1210.16 80 38890 86 0 13976 23677
5040 1218.28 290 10944 319 0 7240 2966
5048 1210.16 113 27051 187 0 21758 5990
5040 1218.28 713 27610 653 0 26296 921
5048 1210.16 633 20210 361 187 14512 5902
5040 1218.28 2072 36810 1341 707 19362 16946
5048 1210.16 405 27326 394 0 12093 13439
5040 1218.28 564 8233 149 0 7271 1076
5048 1210.16 406 16294 179 270 14223 1510
5040 1218.28 888 19968 596 228 14528 4894
5048 1210.16 555 20315 526 0 17719 1733
5040 1218.28 1886 39053 1203 566 14769 23866
5048 1210.16 122 11099 85 0 10339 0
5040 1218.28 -24 30136 5 0 19909 10212
5048 1210.16 430 24510 493 0 21123 2860
5040 1218.28 384 22824 361 0 9008 13749
5048 1210.16 670 33642 530 144 7464 25951
5040 1218.28 836 31040 527 282 17760 13209
5048 1210.16 681 23710 78 578 7767 15434
5040 1218.28 451 28747 420 0 18158 11561
5048 1210.16 735 13746 723 0 7549 6783
5040 1218.28 948 15979 691 203 11884 3513
5048 1210.16 1088 39185 848 219 18275 19898
5040 1218.28 322 12681 320 0 13067 0
5048 1210.16 1662 26685 1034 643 14232 11404
5040 1218.28 927 20790 347 666 13460 5471
5048 1210.16 483 22999 430 0 9472 12236
5040 1218.28 339 32639 0 353 2983 28350
5048 1210.16 79 49359 42 0 29742 18838
5040 1218.28 876 30901 510 323 17562 13260
5048 1210.16 702 29141 258 474 14278 14720
5040 1218.28 47 9759 13 0 9059 331
5048 1210.16 594 21318 337 231 10287 11044
5040 1218.28 199 13990 153 0 8259 5781
5048 1210.16 223 17100 96 158 6477 10350
5040 1218.28 748 19130 378 313 9329 10028
5048 1210.16 807 28538 653 161 21393 8304
5040 1218.28 129 30825 269 0 11995 18683
5048 1210.16 11 22190 102 0 8222 12843
5040 1218.28 1100 32346 914 194 10815 21172
5048 1210.16 978 33746 292 646 12769 20119
5040 1218.28 783 10055 491 285 7730 2682
5048 1210.16 1243 24737 482 679 15859 9225
5040 1218.28 245 10639 14 238 6106 4332
5048 1210.16 1318 34903 640 636 10717 23507
5040 1218.28 1617 20065 534 952 11506 8446
5048 1210.16 1323 16622 979 290 8930 7581
