#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1218.28 398 13126 39 373 5921 6551
5048 1210.16 103 11314 49 0 6604 5066
5040 1218.28 1802 44270 1709 0 12581 31941
5048 1210.16 230 39664 152 0 12847 27295
5040 1218.28 735 26303 92 0 7857 16859
5048 1210.16 1584 27051 1153 437 11494 14508
5040 1218.28 440 9713 422 0 9631 0
5048 1210.16 1131 44454 512 526 13464 30317
5040 1218.28 946 32243 60 823 11586 20858
5048 1210.16 335 21842 73 215 9600 12072
5040 1218.28 460 21104 369 0 9492 11593
5048 1210.16 760 29642 557 280 17034 12129
5040 1218.28 547 38494 61 549 21670 16168
5048 1210.16 4489 21958 1009 0 11082 10572
5040 1218.28 463 9935 130 263 5911 4310
5048 1210.16 1222 26539 1171 0 6171 19760
5040 1218.28 1452 27752 906 380 13000 14699
5048 1210.16 522 20390 453 0 16616 4093
5040 1218.28 1186 12935 465 0 9584 2697
5048 1210.16 785 40108 518 248 22298 16865
5048 1210.16 633 22886 360 267 17996 3981
5040 1218.28 2736 18825 2337 0 9795 8500
5040 1218.28 584 18441 558 0 13651 4633
5048 1210.16 798 25886 322 460 11383 13449
5040 1218.28 41 21162 23 0 13182 7756
5048 1210.16 138 21438 102 0 11301 9308
5040 1218.28 64 27849 80 0 8638 19289
5048 1210.16 1278 28198 213 957 12388 15426
5040 1218.28 492 18542 182 206 12374 6578
5048 1210.16 488 56323 506 0 21655 33816
5040 1218.28 804 28331 479 323 12174 15936
5048 1210.16 389 12936 366 0 7841 5337
5040 1218.28 1347 39598 1315 126 21445 17534
5048 1210.16 666 57077 8 649 31091 24755
5040 1218.28 295 37890 49 253 12624 25395
5048 1210.16 2086 34770 1741 194 12312 21299
5040 1218.28 584 11856 230 350 8512 2528
5048 1210.16 92 28708 66 0 15011 12341
5040 1218.28 27 14754 23 0 14418 0
5048 1210.16 1173 31496 869 212 14067 17938
5040 1218.28 1270 23135 1176 55 8689 13714
5048 1210.16 2515 21746 919 1712 9606 12055
5040 1218.28 19 20904 39 0 15516 5035
5048 1210.16 1268 20230 700 456 5578 14643
5040 1218.28 652 39956 356 251 23208 16134
5048 1210.16 1393 28204 700 705 13214 14836
5040 1218.28 1227 52792 19 1212 12618 41608
5048 1210.16 443 45484 42 381 11484 34104
5040 1218.28 359 19054 351 0 12817 7036
5048 1210.16 1020 27120 548 463 12055 15973
5040 1218.28 27 13228 0 0 11285 1776
5048 1210.16 406 55348 297 139 12584 42439
5040 1218.28 747 25029 827 0 11674 13088
5048 1210.16 1124 26214 1091 0 16425 10198
5040 1218.28 1211 27149 1166 0 14265 12303
5048 1210.16 793 51938 414 405 24239 27570
5040 1218.28 442 30158 362 145 8535 22501
5048 1210.16 1464 20335 430 245 14780 5651
5040 1218.28 1372 15607 1345 0 8538 6711
5048 1210.16 554 14872 555 0 6913 8870
5040 1218.28 1190 35631 458 649 4784 30488
5048 1210.16 1509 22699 1285 240 6041 16283
5040 1218.28 697 38727 443 196 11843 26095
5048 1210.16 698 29646 500 190 8047 21642
5040 1218.28 27 16475 2 0 11295 5046
5048 1210.16 553 26684 366 171 8832 16955
5040 1218.28 119 29560 113 0 23762 5863
5048 1210.16 194 22994 207 0 8026 14751
5040 1218.28 1011 26934 671 329 13069 14018
5048 1210.16 2262 24365 1704 428 16481 7621
5040 1218.28 1055 31755 282 781 9176 21733
5048 1210.16 272 22173 297 0 10648 11048
5040 1218.28 1727 29367 1090 0 22429 5963
5048 1210.16 559 31319 518 0 16886 14435
5040 1218.28 463 10203 241 180 4673 5467
5048 1210.16 359 7313 351 0 6960 0
5040 1218.28 312 37530 114 176 21794 14141
5048 1210.16 576 40932 112 481 18873 22811
5040 1218.28 478 16044 431 0 15340 326
5048 1210.16 404 25629 351 0 15125 8881
5040 1218.28 1032 22753 856 159 6292 15929
5048 1210.16 397 34684 29 386 13204 20263
5040 1218.28 2941 29219 2608 266 18919 10179
5048 1210.16 1203 36640 451 820 24588 11495
5040 1218.28 437 35867 152 254 14471 21040
5048 1210.16 708 24350 227 439 12463 11352
5040 1218.28 382 30066 341 0 16085 13142
5048 1210.16 468 21236 466 0 14667 6030
5040 1218.28 2106 30066 1017 1073 10964 18904
5048 1210.16 225 15011 129 145 9852 5389
5040 1218.28 0 11256 0 0 9850 832
5048 1210.16 586 12799 542 0 6808 5758
5040 1218.28 1318 46184 1402 0 25629 20251
5048 1210.16 933 45858 488 429 24257 20705
5040 1218.28 88 22887 138 0 14562 8832
5048 1210.16 1634 31275 1013 599 12599 18868
5040 1218.28 1636 20341 1062 553 10628 9527
5048 1210.16 839 17312 536 298 9354 8600
5040 1218.28 969 22759 637 363 14809 8077
5048 1210.16 2725 14207 2595 184 8703 5281
5040 1218.28 1714 14806 1409 302 10826 3089
5048 1210.16 492 30480 213 226 20246 10469
5040 1218.28 180 18183 127 0 8825 9345
5048 1210.16 1205 46575 632 505 20908 25315
5040 1218.28 307 26077 283 0 12907 12936
5048 1210.16 940 29530 445 520 10053 19330
5040 1218.28 3610 37297 1173 2415 26551 10053
5048 1210.16 547 16149 499 0 14447 1902
5040 1218.28 1057 20381 666 374 10435 9335
5048 1210.16 662 21159 134 557 13256 7848
5040 1218.28 623 16507 337 236 15441 1558
5048 1210.16 2033 35452 1002 1112 18402 17556
5048 1210.16 1449 35567 1298 181 12131 23283
5040 1218.28 502 12612 437 0 8067 3885
5040 1218.28 1444 19709 1438 0 19654 0
5048 1210.16 609 18531 422 187 13296 5243
5040 1218.28 0 19468 0 0 10862 8952
5048 1210.16 415 26234 95 0 10897 14515
5040 1218.28 185 29096 23 175 10719 18178
5048 1210.16 1500 22661 1065 0 14497 8414
5040 1218.28 727 17160 494 203 12185 4838
5048 1210.16 377 23227 194 202 16226 7365
5040 1218.28 1233 28090 1071 127 8052 19872
5048 1210.16 841 18654 761 0 15372 3871
5040 1218.28 467 19859 456 0 11999 7590
5048 1210.16 1677 25906 208 1383 9373 16885
5040 1218.28 483 40731 549 0 28304 13369
5048 1210.16 806 28415 576 189 12165 15789
5040 1218.28 800 32910 765 0 27571 5175
5048 1210.16 481 31632 11 470 24737 6349
5040 1218.28 1153 40820 835 270 13609 27522
5048 1210.16 363 49376 292 0 17513 33334
5040 1218.28 1001 26685 645 284 5487 21059
5048 1210.16 1165 32401 880 210 7667 23894
5040 1218.28 1678 20220 1072 494 4866 15196
5048 1210.16 43 28167 1 0 17126 11442
5040 1218.28 1578 31947 900 530 19353 12010
5048 1210.16 557 21558 531 0 11234 10014
5040 1218.28 763 27064 170 553 21953 5801
5048 1210.16 1512 23478 1163 329 13215 9106
5040 1218.28 386 27928 115 179 11857 16237
5048 1210.16 183 13765 5 136 9792 3461
5040 1218.28 711 32574 786 0 7202 25571
5048 1210.16 259 14003 105 216 4991 7782
5040 1218.28 352 28663 50 270 11328 18216
5048 1210.16 2114 16940 2081 0 12425 4363
5040 1218.28 739 47387 343 393 15894 31304
5048 1210.16 74 42088 7 0 18363 24675
5040 1218.28 1146 22548 151 1039 13761 9089
5048 1210.16 1127 26714 226 865 14362 12778
5040 1218.28 3621 24804 1610 0 13894 11305
5048 1210.16 1521 19332 1450 0 11768 7382
5040 1218.28 7 16493 1 0 13010 3824
5048 1210.16 2738 22251 118 272 8813 13855
5040 1218.28 173 12598 128 0 11503 726
5048 1210.16 515 8920 567 0 8974 0
5040 1218.28 1147 20145 493 0 8799 10193
5048 1210.16 1136 18959 799 244 15179 2869
5040 1218.28 207 37324 181 0 22494 14806
5048 1210.16 290 21020 263 0 18913 2238
