#station_id r_mc scin_lg_tot_sig wcd_lg_tot_sig scin_lg_em_sig scin_lg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 242.745 931 104291 840 45 89374 14146
5040 199.383 2133 219990 1999 70 209308 24585
5048 242.745 1249 132139 1221 35 116030 16401
5040 199.383 1934 198400 1769 79 178586 22565
5048 242.745 1084 112295 951 51 95194 16695
5040 199.383 1749 174312 1588 65 152555 21633
5048 242.745 863 94592 810 25 77377 16990
5040 199.383 2484 222313 2368 66 209360 21981
5048 242.745 1455 130210 1344 47 114647 15428
5040 199.383 1622 168189 1545 91 142868 24774
5048 242.745 1021 103082 917 31 86602 15907
5040 199.383 1855 191182 1712 76 169618 23179
5048 242.745 985 112876 913 47 93404 18542
5040 199.383 2152 215139 1988 116 191058 30636
5048 242.745 1169 138516 1058 63 119072 18544
5040 199.383 2237 218907 2121 95 196858 31460
5048 242.745 1272 135058 1123 51 113509 20950
5048 242.745 1371 141818 1202 104 122577 18766
5040 199.383 2423 226308 2309 69 217455 24503
5040 199.383 1511 164085 1406 95 141293 22549
5048 242.745 818 93791 736 43 79927 13513
5040 199.383 2114 216215 1955 83 203871 23239
5048 242.745 1170 115323 1028 69 97405 17327
5040 199.383 1956 211443 1821 71 193237 27255
5048 242.745 1121 125496 966 73 104458 20727
5040 199.383 1651 190664 1571 66 167118 25500
5048 242.745 801 103306 742 30 87059 16036
5040 199.383 2609 231373 2518 53 227025 22698
5048 242.745 1230 133360 1140 69 116442 16468
5040 199.383 2110 214710 1938 61 200144 24673
5048 242.745 1385 131248 1272 50 112082 19258
5040 199.383 1879 190435 1801 46 173253 18826
5048 242.745 1037 110799 963 16 96853 13816
5040 199.383 2241 220488 2095 64 206319 26206
5048 242.745 1431 139623 1270 48 119721 19360
5040 199.383 1954 191785 1819 71 167117 25092
5048 242.745 1047 124591 922 49 106799 17099
5040 199.383 2155 209635 1964 93 193558 23852
5048 242.745 1323 116759 1140 50 102347 13844
5040 199.383 2013 198650 1811 78 178578 21691
5048 242.745 1101 115812 994 55 97218 18243
5040 199.383 2609 232361 2468 61 220469 24980
5048 242.745 1565 156601 1435 40 136347 19953
5040 199.383 2100 207780 1981 59 191665 22103
5048 242.745 1199 131745 1068 61 113033 18176
5040 199.383 1723 188719 1540 62 165875 23351
5048 242.745 970 109917 876 49 93410 16454
5040 199.383 2811 252890 2659 105 262827 27773
5048 242.745 1466 156586 1323 44 138129 18503
5040 199.383 2036 198563 1930 24 183407 16946
5048 242.745 1215 123985 1097 32 109454 14179
5040 199.383 2149 209973 2031 58 198286 18583
5048 242.745 1176 123224 1133 19 111820 11273
5040 199.383 1749 179380 1558 95 154462 24420
5048 242.745 891 95312 794 51 79268 15643
5040 199.383 1654 159608 1579 47 139019 20388
5048 242.745 1060 107826 981 28 90639 16558
5040 199.383 2106 213375 2011 63 192572 23840
5048 242.745 1219 120565 1110 46 103071 17208
5040 199.383 2285 222422 2203 43 215713 19436
5048 242.745 1397 127974 1308 21 116197 11670
5040 199.383 2151 188495 2031 29 176227 13774
5048 242.745 1022 110521 974 22 96344 13647
5040 199.383 1727 182145 1598 67 157016 25670
5048 242.745 1009 114661 885 54 93849 19900
5040 199.383 1941 186561 1899 45 170356 16784
5048 242.745 1056 113909 994 30 97968 15340
5048 242.745 800 86719 680 47 73113 13091
5040 199.383 1465 176109 1377 73 153706 22024
5040 199.383 1833 177953 1769 79 152293 25193
5048 242.745 1084 128125 1022 57 107385 20527
5040 199.383 1842 193703 1665 77 166689 29586
5048 242.745 962 101250 903 54 83693 16685
5040 199.383 1692 176525 1561 45 158548 17885
5048 242.745 813 98310 708 42 83050 14967
5040 199.383 1406 147013 1316 56 121586 25239
5048 242.745 950 93314 788 54 74159 18742
5048 242.745 1228 116621 1073 45 98869 17347
5040 199.383 2055 201843 1866 98 177835 26927
5040 199.383 1917 208611 1807 67 186168 25383
5048 242.745 1076 114061 916 48 94418 18841
5040 199.383 1526 168600 1423 85 144325 23825
5048 242.745 1064 106437 945 17 91338 14377
5040 199.383 2222 211151 2132 66 197596 23044
5048 242.745 1278 128996 1175 51 111490 17051
5040 199.383 2319 220398 2216 62 211546 23603
5048 242.745 1307 123042 1214 33 109227 13635
5040 199.383 1729 179535 1566 95 153148 26317
5048 242.745 838 99243 764 55 82228 16599
5040 199.383 2677 240388 2494 105 240585 27889
5048 242.745 1303 140260 1216 49 121245 18625
5040 199.383 1488 163711 1296 51 140449 22664
5048 242.745 807 84371 678 34 68002 16347
5040 199.383 2190 211008 2039 94 191951 22862
5048 242.745 1132 132749 1064 34 115799 16480
5040 199.383 1786 173753 1605 86 149104 24874
5048 242.745 889 101627 798 31 89530 12188
5040 199.383 2186 211876 2046 95 195691 21664
5048 242.745 1201 114201 1060 35 101315 12624
5040 199.383 1755 204858 1677 71 183830 23517
5048 242.745 1029 112593 895 51 94358 18073
5040 199.383 1825 175036 1704 70 154896 19568
5048 242.745 1016 113364 965 42 97535 15363
5040 199.383 2352 218526 2213 80 204345 25104
5048 242.745 1395 140325 1277 59 118482 21579
