#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1509.6 498 9578 56 0 9333 0
5048 1543.78 14 18916 3 0 6927 12444
5040 1509.6 513 27355 226 159 6116 21853
5048 1543.78 686 5383 593 25 4620 652
5040 1509.6 440 8622 344 0 3857 4954
5048 1543.78 605 10689 320 321 6094 3982
5040 1509.6 78 7948 63 0 4969 2772
5048 1543.78 438 19943 144 275 10524 9058
5040 1509.6 474 20424 287 161 4105 16048
5048 1543.78 26 18439 0 0 5658 13123
5040 1509.6 291 7902 272 0 7968 0
5048 1543.78 537 12196 541 0 10341 1863
5040 1509.6 926 5353 800 130 4956 0
5048 1543.78 82 6253 56 0 6273 0
5040 1509.6 585 11154 589 0 10856 0
5048 1543.78 415 12955 463 0 10501 2906
5040 1509.6 311 8396 261 0 8187 343
5048 1543.78 157 10882 161 0 4006 6776
5040 1509.6 183 8911 167 0 8827 0
5048 1543.78 501 5313 0 0 5254 0
5040 1509.6 944 20529 593 305 12313 7788
5048 1543.78 780 21701 544 223 17385 3406
5040 1509.6 707 15067 0 744 7102 7809
5048 1543.78 811 12713 679 187 7242 4802
5040 1509.6 135 20534 155 0 10705 9741
5048 1543.78 1240 11041 335 0 10458 0
5040 1509.6 769 19001 328 461 5139 13993
5048 1543.78 504 3838 487 0 3520 0
5048 1543.78 140 17812 183 0 10714 5794
5040 1509.6 218 4173 229 0 4274 0
5040 1509.6 628 12489 419 165 5821 6809
5048 1543.78 628 11209 486 155 6681 4311
5040 1509.6 241 11287 325 0 7173 4211
5048 1543.78 527 16313 466 0 9769 5233
5040 1509.6 697 16708 399 359 9589 6463
5048 1543.78 27 7519 14 0 5576 1446
5040 1509.6 515 16128 510 0 10237 5409
5048 1543.78 1163 6436 908 250 5826 558
5040 1509.6 170 14874 141 0 12174 2472
5048 1543.78 596 19936 184 386 7618 12713
5040 1509.6 153 9981 37 144 6119 3589
5048 1543.78 659 15046 592 0 6914 8097
5040 1509.6 203 12020 319 0 12091 0
5048 1543.78 424 26675 213 176 13602 12772
5040 1509.6 245 15543 209 0 10666 4164
5048 1543.78 789 17079 518 162 8367 8266
5040 1509.6 1271 17562 517 669 12038 5419
5048 1543.78 61 8778 15 0 8590 0
5040 1509.6 105 2172 135 0 2268 0
5048 1543.78 102 10824 105 0 8651 1656
5040 1509.6 847 19615 626 217 3872 15606
5048 1543.78 7 6243 0 0 6310 0
5040 1509.6 2856 12548 401 719 9034 3515
5048 1543.78 238 19128 261 0 7398 11642
5040 1509.6 491 23983 554 0 10202 13411
5048 1543.78 145 16661 117 0 6300 9623
5040 1509.6 488 10004 484 0 9893 0
5048 1543.78 267 8776 245 0 7994 91
5040 1509.6 37 19848 114 0 8025 11465
5048 1543.78 349 4846 276 0 4766 288
5040 1509.6 1340 14956 1077 0 6953 7587
5048 1543.78 162 6030 193 0 4403 1636
5040 1509.6 809 22940 308 426 7666 14691
5048 1543.78 310 8257 311 0 8044 0
5040 1509.6 470 9008 126 308 7679 639
5048 1543.78 815 15243 656 153 4376 10544
5040 1509.6 661 11986 687 0 7180 5211
5048 1543.78 63 7671 62 0 7610 0
5040 1509.6 892 7659 828 0 7772 0
5048 1543.78 539 20908 316 151 5193 15442
5040 1509.6 938 4121 526 390 3740 365
5048 1543.78 765 8359 750 0 3690 4590
5040 1509.6 422 10594 0 0 8568 1241
5048 1543.78 827 27621 466 363 5976 20959
5040 1509.6 388 10661 272 180 5442 5066
5048 1543.78 149 7816 3 204 3912 4073
5040 1509.6 284 22005 17 207 8899 13573
5048 1543.78 5 5951 6 0 5931 0
5040 1509.6 91 12576 96 0 6665 5515
5048 1543.78 1168 12898 914 304 7940 4768
5040 1509.6 1013 21177 625 0 11140 10255
5048 1543.78 378 16744 350 0 7224 9049
5040 1509.6 74 9692 21 84 8925 0
5048 1543.78 630 11195 640 0 7572 3652
5040 1509.6 325 14517 283 0 6725 8011
5048 1543.78 759 12376 530 223 7244 5014
5040 1509.6 507 13369 28 405 5565 7608
5048 1543.78 1589 24977 905 670 12697 12752
5040 1509.6 107 9702 130 0 10041 0
5048 1543.78 1376 23403 1034 289 15574 7445
5040 1509.6 373 8366 279 0 7694 0
5048 1543.78 468 14593 458 0 9204 5460
5040 1509.6 384 14658 364 0 11347 2823
5048 1543.78 762 15895 339 393 7664 8159
5040 1509.6 2201 23704 111 0 14540 9104
5048 1543.78 298 11895 325 0 7334 3724
5040 1509.6 320 12433 347 0 12824 0
5048 1543.78 991 13339 682 211 7429 5698
5040 1509.6 291 6663 266 0 6255 0
5048 1543.78 284 15905 254 0 9145 5795
5040 1509.6 1415 19448 933 396 13976 6065
5048 1543.78 683 13713 779 0 7807 6577
5040 1509.6 408 24959 1 394 6620 17808
5048 1543.78 791 19197 230 454 10462 9028
5040 1509.6 492 10770 417 0 9101 1129
5048 1543.78 503 11183 483 0 5350 5675
5040 1509.6 162 8763 165 0 8982 0
5048 1543.78 330 11568 338 0 3845 7793
5040 1509.6 510 13621 447 0 13171 0
5048 1543.78 709 14495 676 0 9686 4642
5040 1509.6 259 18605 18 213 9127 9969
5048 1543.78 94 9085 51 0 8274 817
5040 1509.6 1007 18742 983 0 8550 9305
5048 1543.78 -9 11727 23 0 6699 4723
5040 1509.6 510 12389 528 0 12531 0
5048 1543.78 456 8546 224 227 3263 5005
5040 1509.6 555 24907 111 415 9898 14348
5048 1543.78 234 18479 157 0 15037 2815
5040 1509.6 478 5510 498 0 5197 0
5048 1543.78 471 4880 448 0 4264 529
5040 1509.6 710 22157 716 0 10833 10658
5048 1543.78 1081 9578 652 398 5940 3327
5040 1509.6 993 7758 1004 0 6135 1209
5048 1543.78 515 14931 195 321 7761 6811
5040 1509.6 23 6399 35 0 6307 374
5048 1543.78 357 15620 265 0 6756 8261
5040 1509.6 838 15318 864 0 10862 3980
5048 1543.78 19 12832 3 0 11670 0
5040 1509.6 443 10812 314 127 6105 4560
5048 1543.78 657 17515 667 0 10475 6941
5040 1509.6 130 7356 118 0 2590 4604
5048 1543.78 15 13332 32 0 6982 5851
5040 1509.6 416 6819 453 0 3816 2158
5048 1543.78 1718 9327 589 0 8636 0
5040 1509.6 861 15532 501 333 5875 8740
5048 1543.78 381 9814 127 224 5702 4228
5040 1509.6 223 10388 221 0 10309 0
5048 1543.78 29 8712 9 0 7584 1575
5040 1509.6 698 22408 547 156 7843 14337
5048 1543.78 906 18972 252 376 10193 9383
5040 1509.6 1465 13004 1438 0 8720 4904
5048 1543.78 41 8956 132 0 9070 0
5040 1509.6 403 11125 375 0 6189 5192
5048 1543.78 34 7626 15 0 7585 0
5040 1509.6 74 20614 50 0 12176 8060
5048 1543.78 542 20038 253 280 11057 9705
5040 1509.6 156 15512 2 133 7293 7879
5048 1543.78 0 7740 0 0 3292 3641
5040 1509.6 12 5491 34 0 5434 0
5048 1543.78 676 12606 745 0 10706 693
5040 1509.6 67 4441 11 0 4116 0
5048 1543.78 703 19014 93 651 5929 12432
5040 1509.6 957 23819 643 219 15047 7688
5048 1543.78 72 8988 98 0 5750 3085
5040 1509.6 550 4119 383 151 4087 0
5048 1543.78 136 9090 84 0 8631 0
5040 1509.6 446 9480 455 0 8926 0
5048 1543.78 780 13094 337 374 6966 5953
5040 1509.6 -4 18899 4 0 18739 0
5048 1543.78 155 11577 139 0 5978 5427
5040 1509.6 1057 12277 770 189 11391 1375
5048 1543.78 1711 17469 778 885 3882 13312
5040 1509.6 2023 15599 1898 85 12064 3248
5048 1543.78 985 8574 744 267 4105 4576
5040 1509.6 143 11385 229 0 6559 4359
5048 1543.78 920 15796 883 0 11791 3506
5040 1509.6 301 11337 54 203 6330 4393
5048 1543.78 595 7712 515 0 8368 0
5040 1509.6 769 18658 595 149 11130 7063
5048 1543.78 1018 25029 357 621 11886 12787
5040 1509.6 179 11719 182 0 8421 2530
5048 1543.78 738 9262 621 191 4951 3812
5040 1509.6 546 23644 603 0 10617 12601
5048 1543.78 0 3895 0 0 3769 0
5040 1509.6 529 14788 243 255 10784 4288
5048 1543.78 270 4702 300 0 4522 0
5040 1509.6 303 20668 50 221 10174 9283
5048 1543.78 398 16392 280 145 9754 6516
5040 1509.6 839 11480 767 0 10281 1572
5048 1543.78 394 19916 339 0 7792 12018
5040 1509.6 957 26445 721 118 13532 13209
5048 1543.78 589 14707 451 162 11611 2767
5040 1509.6 422 13633 231 142 7135 6815
5048 1543.78 229 2897 2 282 1698 1115
5040 1509.6 669 25597 457 177 11373 13918
5048 1543.78 168 13147 161 0 6433 5523
5040 1509.6 -3 11860 13 0 6776 4145
5048 1543.78 0 10586 0 0 6042 4192
5040 1509.6 433 6559 232 0 5632 768
5048 1543.78 113 6148 97 0 5960 0
5040 1509.6 1037 20326 512 501 10445 10273
5048 1543.78 687 21290 413 189 18073 3052
5040 1509.6 125 14676 89 0 10163 5065
5048 1543.78 560 11647 228 341 9333 1347
5040 1509.6 0 4581 0 0 3660 838
5048 1543.78 342 20673 215 167 15928 4553
5040 1509.6 365 14813 348 0 12396 2340
5048 1543.78 14 5989 13 0 6493 0
5040 1509.6 122 5747 119 0 5573 0
5048 1543.78 217 8691 0 147 4198 4805
5040 1509.6 489 17883 298 157 6304 11006
5048 1543.78 252 22520 262 0 11009 11105
5040 1509.6 129 13558 131 0 4834 8598
5048 1543.78 27 9636 61 0 8112 1438
5040 1509.6 873 10217 859 0 4868 5692
5048 1543.78 268 16905 6 244 10249 6155
5040 1509.6 681 7610 594 0 7400 0
5048 1543.78 256 13709 2 250 2893 11288
5040 1509.6 681 12431 598 126 7868 4201
5048 1543.78 562 17020 411 175 12390 4336
5040 1509.6 325 8904 75 186 7257 2056
5048 1543.78 186 2234 224 0 2122 95
5040 1509.6 272 7185 131 0 7602 0
5048 1543.78 576 5191 631 0 5069 0
5048 1543.78 4867 5918 417 0 4009 1933
5040 1509.6 923 17543 862 0 8058 8718
5040 1509.6 1106 20320 432 161 14307 4765
5048 1543.78 183 16107 173 0 11817 4444
5040 1509.6 628 12308 507 0 6531 5082
5048 1543.78 140 5462 129 0 5013 0
5040 1509.6 499 8624 315 189 5256 3404
5048 1543.78 157 16488 147 0 16254 0
5040 1509.6 212 16094 230 0 5641 10964
5048 1543.78 329 14041 308 0 11913 1663
#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1509.6 2449 33679 0 201 11472 21084
5048 1543.78 969 10961 282 599 4412 6517
5040 1509.6 321 14001 325 0 9352 4396
5048 1543.78 1264 12792 1191 0 6313 6802
5040 1509.6 39 8446 43 0 7472 880
5048 1543.78 218 10108 259 0 4193 5846
5040 1509.6 490 9578 330 137 6063 3626
5048 1543.78 626 9557 466 97 4905 4124
5040 1509.6 365 5905 406 0 6027 0
5048 1543.78 674 11534 640 0 11276 0
5040 1509.6 480 31680 206 211 19769 11178
5048 1543.78 180 12451 147 0 12201 0
5040 1509.6 457 15096 433 0 8049 7323
5048 1543.78 449 15876 286 126 9330 6975
5040 1509.6 1057 25755 689 284 7739 17885
5048 1543.78 136 7290 104 0 2939 4974
5040 1509.6 633 10060 655 0 9709 0
5048 1543.78 457 11020 3 0 6427 4634
5048 1543.78 888 16756 465 326 5937 10528
5040 1509.6 491 16326 347 150 7236 9324
5040 1509.6 380 10647 311 0 10678 0
5048 1543.78 878 23840 560 347 6980 16260
5040 1509.6 720 16084 330 372 12360 4300
5048 1543.78 100 9078 0 104 5154 3657
5040 1509.6 330 13040 83 227 6262 6523
5048 1543.78 380 11355 228 76 6878 4336
5040 1509.6 1096 20096 475 613 11530 7699
5048 1543.78 618 11299 625 0 9729 1425
5040 1509.6 213 9858 152 0 9212 0
5048 1543.78 791 20805 0 758 7793 12380
5040 1509.6 643 12373 459 195 4948 6787
5048 1543.78 932 18116 839 0 14067 3143
5040 1509.6 0 3420 0 0 3351 0
5048 1543.78 268 9626 180 0 9110 0
5040 1509.6 374 22770 370 0 9781 12663
5048 1543.78 194 21119 200 0 7252 13277
5040 1509.6 408 27992 5 377 5828 21465
5048 1543.78 477 12571 147 370 5893 6997
5040 1509.6 416 14567 430 0 12033 2628
5048 1543.78 513 11441 401 0 5981 4918
5040 1509.6 250 21076 261 0 10678 10618
5048 1543.78 966 18781 724 210 10246 8199
5040 1509.6 1053 23315 784 267 13290 9649
5048 1543.78 1073 23957 415 664 10631 12778
5040 1509.6 670 10954 590 0 6788 3907
5048 1543.78 535 19416 361 153 8039 11668
5040 1509.6 1026 13750 909 89 8217 4635
5048 1543.78 470 7645 0 165 3749 3394
5040 1509.6 59 5197 34 0 4894 0
5048 1543.78 247 16454 217 0 11436 5110
5040 1509.6 546 2367 524 0 2175 0
5048 1543.78 164 15322 139 0 5704 10228
5040 1509.6 285 6924 294 0 6856 0
5048 1543.78 626 6721 594 0 6293 0
5040 1509.6 526 10833 136 488 5053 5476
5048 1543.78 0 4598 0 0 3834 0
5040 1509.6 108 12714 123 0 7564 4549
5048 1543.78 4 4573 22 0 4334 0
5040 1509.6 4094 16947 422 228 12719 3633
5048 1543.78 254 8996 21 253 6981 1741
5040 1509.6 807 23311 543 218 10431 12409
5048 1543.78 653 12704 701 0 4487 7871
5040 1509.6 2196 8336 21 121 6480 1496
5048 1543.78 191 7719 164 0 6876 264
5040 1509.6 308 17297 333 0 7960 8703
5048 1543.78 34 11842 21 0 10698 1059
5040 1509.6 403 24963 0 404 13065 11905
5048 1543.78 272 13310 0 286 9117 4512
5040 1509.6 220 15773 177 0 10750 4955
5048 1543.78 733 19383 407 0 12792 6305
5040 1509.6 445 10939 225 158 4339 6314
5048 1543.78 1295 13080 813 157 8073 5026
5040 1509.6 614 4713 539 0 4581 0
5048 1543.78 471 6475 476 0 6518 0
5040 1509.6 459 16326 23 533 6143 9762
5048 1543.78 187 9725 161 0 5949 3606
5040 1509.6 887 13259 801 0 13601 0
5048 1543.78 -27 5608 6 0 5940 0
5040 1509.6 725 2679 656 0 2510 0
5048 1543.78 568 7744 569 0 2595 4805
5040 1509.6 607 13520 621 0 7917 5167
5048 1543.78 0 19599 0 0 7189 12379
5040 1509.6 1208 8572 48 0 5970 2611
5048 1543.78 199 11992 242 0 7029 5192
5040 1509.6 494 6801 533 0 7113 0
5048 1543.78 266 9493 263 0 8105 1820
5040 1509.6 855 20275 815 0 11972 8641
5048 1543.78 237 24232 59 178 4215 20196
5040 1509.6 -20 2618 7 0 2334 0
5048 1543.78 342 18002 307 0 13113 4332
5040 1509.6 580 12923 508 0 2654 10987
5048 1543.78 225 7838 221 0 2716 4996
5040 1509.6 865 19446 659 207 6871 12469
5048 1543.78 28 2894 1 0 2809 0
5040 1509.6 1019 25668 826 262 16798 9715
5048 1543.78 -31 23993 0 0 11411 12705
5040 1509.6 1599 25435 694 844 8170 16176
5048 1543.78 933 17907 745 133 9698 9054
5040 1509.6 181 6243 161 0 5362 0
5048 1543.78 675 9905 647 0 10200 0
5040 1509.6 -8 5688 13 0 5135 0
5048 1543.78 884 8686 728 212 4750 3689
5040 1509.6 468 12303 483 0 11396 0
5048 1543.78 908 15848 454 313 10185 4910
5040 1509.6 281 20826 244 0 14104 6723
5048 1543.78 1156 9992 1112 0 5612 3906
5040 1509.6 665 17957 322 307 9113 9555
5048 1543.78 -21 7466 12 0 4058 3411
5040 1509.6 941 9718 704 203 6591 2719
5048 1543.78 1030 7957 1106 0 6431 866
5040 1509.6 648 11246 332 268 7277 4826
5048 1543.78 194 18466 239 0 7788 11488
5040 1509.6 1126 14827 932 0 9695 4351
5048 1543.78 130 19373 114 0 10704 8394
5040 1509.6 294 29146 69 238 5547 23733
5048 1543.78 271 23336 6 206 6240 16404
5040 1509.6 1066 18054 778 238 7376 11085
5048 1543.78 940 5591 915 0 4937 0
5040 1509.6 577 8024 548 0 8201 0
5048 1543.78 1369 9929 633 703 5489 3630
5040 1509.6 47 19763 3 0 8544 11240
5048 1543.78 772 21630 375 372 12006 9115
5040 1509.6 776 7830 803 0 7730 636
5048 1543.78 735 8671 762 0 3000 5635
5040 1509.6 1082 7749 488 610 5617 1544
5048 1543.78 19 5709 1 0 5769 0
5040 1509.6 363 26924 365 0 8205 17826
5048 1543.78 832 20540 577 207 6394 14291
5040 1509.6 138 23540 55 0 16534 5889
5048 1543.78 171 10461 153 0 8122 2150
5040 1509.6 476 12730 479 0 7468 4895
5048 1543.78 214 9874 99 133 4597 5466
5040 1509.6 289 18425 250 0 13584 4640
5048 1543.78 31 14278 7 0 9612 4285
5040 1509.6 755 24720 430 264 11915 12193
5048 1543.78 387 16200 329 0 7348 8446
5040 1509.6 133 15357 108 0 6896 9447
5048 1543.78 837 9989 819 0 8940 714
5040 1509.6 950 24054 723 170 13634 10476
5048 1543.78 615 10553 674 0 5826 3861
5040 1509.6 0 14922 0 0 15327 0
5048 1543.78 909 3965 960 0 4066 0
5040 1509.6 503 15004 571 0 9167 5445
5048 1543.78 369 19318 126 264 10628 8595
5040 1509.6 42 5925 58 0 6018 0
5048 1543.78 663 13659 425 173 9488 3810
5040 1509.6 0 12629 0 0 6027 6729
5048 1543.78 539 8964 199 433 4573 4602
5040 1509.6 -7 5071 5 0 5224 0
5048 1543.78 881 12772 717 102 7222 4598
5040 1509.6 644 11061 533 199 6562 3904
5048 1543.78 620 12923 255 342 3268 9820
5040 1509.6 235 5639 239 0 3512 1813
5048 1543.78 375 5840 361 0 5514 1012
5040 1509.6 1086 21106 486 435 8188 11680
5048 1543.78 472 10424 323 160 4945 5493
5040 1509.6 236 18893 148 0 10865 7494
5048 1543.78 336 11330 155 179 11073 0
5040 1509.6 124 14284 129 0 9279 5264
5048 1543.78 673 11485 634 0 4569 6948
5040 1509.6 1235 20960 363 856 6985 14046
5048 1543.78 779 13620 337 332 7928 5854
5040 1509.6 388 21401 378 0 13153 8692
5048 1543.78 487 27103 203 181 8834 18271
5040 1509.6 207 5671 167 0 5203 706
5048 1543.78 396 14505 197 159 5844 8197
5040 1509.6 640 17043 502 100 9397 7476
5048 1543.78 1097 12678 839 181 6596 6465
5040 1509.6 404 21777 173 242 16908 4109
5048 1543.78 503 16901 554 0 11432 5170
5040 1509.6 658 15544 704 0 7185 8422
5048 1543.78 1179 16021 209 359 6630 8524
5040 1509.6 252 5909 294 0 5015 692
5048 1543.78 147 5903 127 0 5525 0
5040 1509.6 1352 20130 1035 279 15203 3989
5048 1543.78 184 11616 144 0 11116 0
5040 1509.6 355 7783 338 0 7713 0
5048 1543.78 167 8655 194 0 6220 2021
5040 1509.6 324 10592 282 0 9336 390
5048 1543.78 408 14794 425 0 10837 4499
5040 1509.6 506 18425 512 0 10633 7825
5048 1543.78 32 9156 35 0 9304 0
5040 1509.6 705 22112 403 235 17575 4835
5048 1543.78 1155 9505 1116 0 5352 4003
5040 1509.6 697 22958 472 115 8164 14239
5048 1543.78 1257 11479 154 0 10835 0
5040 1509.6 781 19354 4 800 9903 9101
5048 1543.78 696 13998 127 0 8003 5405
5040 1509.6 195 7189 282 0 7035 0
5048 1543.78 190 5601 173 0 5468 0
5040 1509.6 810 10124 489 348 9601 584
5048 1543.78 2246 17997 24 109 10660 7846
5040 1509.6 369 7161 357 0 7169 0
5048 1543.78 1016 12164 665 289 4646 7717
5040 1509.6 872 23304 711 147 9473 13290
5048 1543.78 310 11181 102 163 8630 2434
5040 1509.6 663 22825 632 0 5883 15878
5048 1543.78 307 18329 0 297 5118 13304
