#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1079.59 2689 49131 2406 234 19666 28663
5048 1105.76 900 47984 184 687 7434 39339
5040 1079.59 1013 51923 701 172 17202 34491
5048 1105.76 1760 42257 1554 201 16073 25091
5040 1079.59 3009 54560 2151 743 20060 33333
5048 1105.76 667 44328 686 0 22335 20437
5040 1079.59 1425 61190 736 658 20909 40385
5048 1105.76 1877 65362 1227 616 30093 33031
5040 1079.59 2108 60278 1938 194 28855 31243
5048 1105.76 1336 40050 1089 270 13380 27335
5040 1079.59 668 41651 152 502 13697 27759
5048 1105.76 908 29010 612 222 8342 20688
5040 1079.59 1438 36583 922 546 11928 24168
5048 1105.76 1526 49209 554 980 20608 28420
5040 1079.59 2879 20087 352 0 8840 10698
5048 1105.76 661 56256 288 203 22010 34502
5040 1079.59 906 47530 131 774 19583 26436
5048 1105.76 1244 41635 12 1247 25474 13975
5040 1079.59 1335 52203 1028 358 39278 11858
5048 1105.76 1021 33326 906 159 17737 15113
5040 1079.59 4116 42934 3754 289 17211 25302
5048 1105.76 1637 40509 648 995 17800 23345
5040 1079.59 1657 50950 1037 521 22043 28532
5048 1105.76 2671 83533 1222 882 26251 56005
5040 1079.59 1886 32473 1585 271 14980 16278
5048 1105.76 584 30569 274 332 10024 20196
5040 1079.59 1663 46771 921 571 12152 33425
5048 1105.76 667 45539 701 0 14234 31392
5040 1079.59 254 53266 12 202 30374 23137
5048 1105.76 78 40917 80 0 23402 17049
5040 1079.59 1681 68396 883 792 24285 42345
5048 1105.76 1028 64764 657 301 34719 28383
5040 1079.59 3927 60800 2114 1727 22551 39215
5048 1105.76 1681 29186 1363 304 9600 18634
5040 1079.59 1434 54020 617 0 24777 29044
5048 1105.76 933 62218 643 225 24958 37807
5040 1079.59 913 44050 893 0 28152 16376
5048 1105.76 974 39697 879 0 15347 23963
5040 1079.59 1673 93932 640 914 39039 53200
5048 1105.76 2476 60195 495 780 20926 39062
5040 1079.59 2031 24032 984 953 20848 3083
5048 1105.76 1409 25369 1349 0 16953 8306
5040 1079.59 851 23995 628 164 13637 10887
5048 1105.76 441 32172 442 0 13631 18750
5040 1079.59 771 63508 201 651 17123 44395
5048 1105.76 1218 47318 410 232 27219 19762
5040 1079.59 1171 53154 585 611 20924 32464
5048 1105.76 1108 52020 860 213 24423 27373
5040 1079.59 1750 30916 877 488 21617 9413
5048 1105.76 4926 38601 3221 1775 15971 23482
5040 1079.59 1619 40683 1578 0 18441 21994
5048 1105.76 2817 75889 1201 1621 37757 36598
5040 1079.59 1385 63633 971 371 26113 37527
5048 1105.76 659 25354 322 267 14372 10153
5040 1079.59 1572 45645 1371 220 14438 31434
5048 1105.76 506 55306 170 308 33020 22737
5040 1079.59 3113 58967 843 2201 19738 37199
5048 1105.76 499 26863 298 249 10992 15435
5040 1079.59 331 40160 78 250 18311 21485
5048 1105.76 983 56385 277 689 23112 33421
5040 1079.59 1217 59767 478 670 24930 35646
5048 1105.76 2419 49444 844 1484 26755 23161
5040 1079.59 5987 57767 554 1145 16884 39896
5048 1105.76 1271 51565 1049 278 13940 36873
5040 1079.59 2652 55991 422 794 20965 37228
5048 1105.76 1794 68532 183 1548 20745 48869
5040 1079.59 1814 36395 1826 0 18535 18017
5048 1105.76 557 33719 155 440 17347 17279
5040 1079.59 5852 70022 1773 1247 15860 54367
5048 1105.76 1432 60379 359 1102 13766 48006
5040 1079.59 2283 40254 2099 239 30916 10146
5048 1105.76 2013 55583 1111 872 17504 37271
5040 1079.59 763 48509 541 256 21536 27141
5048 1105.76 2575 41946 1961 585 28321 14654
5040 1079.59 2506 55616 1012 1502 20104 34857
5048 1105.76 832 41626 234 752 18061 22654
5040 1079.59 1358 34672 898 449 19876 14852
5048 1105.76 706 55107 325 434 23150 32284
5040 1079.59 1458 82008 508 974 36951 44745
5048 1105.76 2419 80535 1834 439 30553 48540
5040 1079.59 368 56438 8 397 16555 39085
5048 1105.76 1141 52057 335 776 19903 31141
5040 1079.59 521 30433 342 260 19852 10120
5048 1105.76 1771 35532 1151 501 18822 16208
5048 1105.76 1740 51325 1068 711 27650 23919
5040 1079.59 546 64340 282 248 16902 47344
5040 1079.59 4782 61015 2441 2258 13510 47634
5048 1105.76 3085 73497 739 605 16343 57484
5040 1079.59 1639 55138 657 943 11005 44729
5048 1105.76 960 51910 621 330 17812 33180
5040 1079.59 3038 35553 2584 398 9571 25589
5048 1105.76 518 23146 30 453 13157 9629
5040 1079.59 3294 56569 2151 704 18327 37044
5048 1105.76 3655 57154 2546 601 51033 6104
5040 1079.59 884 34821 0 940 14708 19485
5048 1105.76 2041 59159 741 1272 18341 39733
5040 1079.59 1874 37792 1325 595 12763 24978
5048 1105.76 783 67766 519 197 16048 51023
5040 1079.59 996 76701 802 265 26627 48573
5048 1105.76 1717 39753 1487 231 15346 25073
5040 1079.59 2833 56449 2108 684 24452 32902
5048 1105.76 739 56214 315 444 15341 41770
5040 1079.59 1640 58760 1561 0 24617 33809
5048 1105.76 528 30916 307 223 15327 16834
5040 1079.59 643 31719 326 311 23920 7620
5048 1105.76 1957 48007 1656 317 22383 26151
5040 1079.59 2330 68358 1730 552 28559 38563
5048 1105.76 922 33221 716 231 17309 15672
5040 1079.59 1406 39748 1114 333 19138 20333
5048 1105.76 1577 73062 743 770 13778 59556
5040 1079.59 2389 30202 251 1146 13135 16492
5048 1105.76 2535 40244 1781 685 10185 29591
5040 1079.59 2675 50162 850 1793 14564 34925
5048 1105.76 483 76425 514 0 22252 54129
5040 1079.59 774 31916 290 443 13027 18544
5048 1105.76 1874 35690 1100 729 10133 25077
5040 1079.59 3877 38019 394 500 20561 16972
5048 1105.76 1225 35281 814 543 22885 14105
5040 1079.59 1157 54457 784 276 23803 29758
5048 1105.76 2430 49325 1685 218 11186 37174
5040 1079.59 1160 45377 658 524 22881 22284
5048 1105.76 -6 18991 10 0 10595 8535
5040 1079.59 1781 62138 1138 598 32325 29893
5048 1105.76 893 59433 493 416 24251 35558
5040 1079.59 1757 55539 643 1045 28013 29095
5048 1105.76 2330 34012 1500 722 15876 17282
5040 1079.59 1260 44534 309 961 23665 20681
5048 1105.76 2456 40904 1711 628 18269 21655
5040 1079.59 757 47377 264 483 18289 28509
5048 1105.76 1074 41941 592 497 14712 26647
5040 1079.59 649 67690 30 638 9559 57107
5048 1105.76 1884 60006 71 1724 21045 41096
5040 1079.59 1346 51288 705 557 15323 35178
5048 1105.76 2434 67308 1728 688 11346 56625
5040 1079.59 929 37834 334 545 27868 9828
5048 1105.76 625 30747 629 0 15484 15336
5040 1079.59 1054 46915 523 507 22598 24656
5048 1105.76 742 50041 430 227 31141 19459
5040 1079.59 635 60799 374 236 32702 27471
5048 1105.76 1853 55873 1186 650 24451 30577
5040 1079.59 1239 57488 734 538 20716 35363
5048 1105.76 1572 67959 1431 161 12685 54632
5040 1079.59 1362 54754 731 626 23062 31241
5048 1105.76 2134 50897 2075 0 31774 18030
5040 1079.59 661 23905 275 334 17677 5754
5048 1105.76 1762 32967 1245 442 22331 10909
5040 1079.59 1336 35990 137 1235 9027 26409
5048 1105.76 2687 37427 1631 856 16371 21668
5040 1079.59 1458 54497 1177 240 35433 19523
5048 1105.76 2535 34275 1961 617 17910 15031
5040 1079.59 2521 57126 2389 169 26553 30951
5048 1105.76 1491 86247 993 448 26450 61536
5040 1079.59 1267 47905 775 522 17942 28690
5048 1105.76 1756 34570 1945 0 18435 15946
5040 1079.59 558 38710 222 279 15530 22752
5048 1105.76 1199 43046 593 502 12934 30830
5040 1079.59 1489 42104 600 756 11945 30353
5048 1105.76 1113 66595 213 895 11872 52134
5040 1079.59 1339 68188 928 422 38249 28419
5048 1105.76 2381 72124 1076 1256 42904 28726
5040 1079.59 1268 54733 933 235 22011 32746
5048 1105.76 2214 40799 1016 1188 21216 19241
5040 1079.59 1737 47243 400 1269 29495 17775
5048 1105.76 560 36896 517 0 25948 9978
5040 1079.59 672 43831 349 360 21221 22816
5048 1105.76 932 26046 174 716 11771 14464
5040 1079.59 1313 60694 1115 231 29263 31386
5048 1105.76 938 43336 458 482 15166 28055
5040 1079.59 3958 54303 3291 707 14384 40374
5048 1105.76 3329 55967 3316 0 17378 37908
5040 1079.59 1309 62253 1043 315 13914 48366
5048 1105.76 232 27901 232 0 16887 11296
5040 1079.59 1175 44731 29 1110 14030 30644
5048 1105.76 2675 56287 993 1653 21432 33925
5040 1079.59 1741 67212 190 1483 12349 54295
5048 1105.76 2876 34821 912 1433 23309 11603
5040 1079.59 4503 84196 973 1555 17386 66521
5048 1105.76 1378 68427 1111 227 25124 43250
5040 1079.59 841 47492 300 534 11957 35295
5048 1105.76 1325 44741 518 690 18768 25098
5040 1079.59 1833 65342 416 908 21236 43554
5048 1105.76 -2 45772 20 0 26881 19336
5040 1079.59 2602 57009 1387 1201 19162 37651
5048 1105.76 714 39680 495 227 14670 24634
5040 1079.59 2365 23698 859 1537 13778 9697
5048 1105.76 95 9902 66 0 10724 0
5040 1079.59 1352 45632 976 342 24048 21337
5048 1105.76 469 22213 417 0 15877 5427
5040 1079.59 2071 57427 1062 1056 22650 33894
5048 1105.76 1306 54637 1043 209 24722 30063
5040 1079.59 1464 74433 846 613 20446 53822
5048 1105.76 1180 47508 1211 0 25166 23061
5040 1079.59 2523 67749 2097 7 29381 37784
5048 1105.76 2757 67761 2366 387 16870 48953
5040 1079.59 3144 41881 2811 445 20743 21299
5048 1105.76 794 41547 701 0 29265 11183
5040 1079.59 1616 71391 571 1070 27963 43200
5048 1105.76 443 54802 170 0 20194 33938
5040 1079.59 1066 69926 669 407 30331 37746
5048 1105.76 1602 86997 532 1030 32340 54652
5040 1079.59 767 40206 489 203 17281 23035
5048 1105.76 1707 67279 552 1171 16509 51178
5040 1079.59 1337 43292 421 922 18134 22572
5048 1105.76 2245 30643 2266 0 18784 12589
5040 1079.59 1176 61103 528 606 30140 30370
5048 1105.76 792 65164 497 0 26921 38618
5040 1079.59 782 36279 351 328 14965 20259
5048 1105.76 377 23406 347 0 13667 9080
#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1079.59 1003 36917 343 227 21448 14262
5048 1105.76 2244 33301 1708 97 12692 20733
5040 1079.59 439 64080 201 223 35216 27612
5048 1105.76 94 17518 77 0 13804 3276
5040 1079.59 3732 66195 2142 325 37239 28717
5048 1105.76 1805 61626 1356 390 40507 21676
5040 1079.59 1803 36418 1356 368 20508 16226
5048 1105.76 874 65389 499 379 16797 46460
5040 1079.59 1549 21192 1060 0 11121 9599
5048 1105.76 87 44001 115 0 19008 23857
5040 1079.59 700 40119 274 487 15750 23310
5048 1105.76 2708 40691 1801 473 15376 24753
5040 1079.59 2089 67655 2024 0 21804 44693
5048 1105.76 904 48627 219 673 14298 34069
5040 1079.59 902 55050 432 457 14972 38635
5048 1105.76 2492 30959 1899 582 19527 10819
5040 1079.59 1839 83624 465 1301 28565 53441
5048 1105.76 1158 86847 262 1017 12641 74705
5040 1079.59 1434 37519 1257 222 24576 12770
5048 1105.76 1015 72755 45 655 40830 32221
5040 1079.59 3558 86057 1534 1911 19869 65921
5048 1105.76 2192 58795 1177 970 19610 38852
5040 1079.59 1796 25113 1705 0 23831 403
5048 1105.76 966 35503 203 759 12738 21586
