#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1843.72 -8 8323 0 0 2793 5320
5048 1846.5 612 8923 634 0 2602 6208
5040 1843.72 0 3374 0 0 2378 879
5048 1846.5 1022 7643 724 247 1360 6810
5040 1843.72 124 2200 12 159 1868 287
5048 1846.5 462 11103 30 459 1228 9981
5040 1843.72 322 7299 205 162 1652 5388
5048 1846.5 0 3005 0 0 3002 0
5040 1843.72 0 3136 0 0 2941 0
5048 1846.5 0 4058 0 0 4125 0
5040 1843.72 75 7812 55 0 2438 5090
5048 1846.5 360 7230 0 348 1150 5598
5040 1843.72 0 7965 0 0 1328 6287
5048 1846.5 0 9901 0 0 2548 7808
5040 1843.72 106 3846 88 0 3220 0
5048 1846.5 0 513 0 0 554 0
5040 1843.72 126 953 98 0 739 0
5048 1846.5 0 8837 0 0 6000 2726
5040 1843.72 0 392 0 0 234 0
5048 1846.5 0 3843 0 0 1382 2238
5040 1843.72 0 2494 0 0 2225 0
5048 1846.5 0 4693 0 0 4568 0
5040 1843.72 0 3546 0 0 3309 0
5048 1846.5 0 8206 0 0 2175 6003
5040 1843.72 0 7633 0 0 1603 5468
5048 1846.5 207 21991 0 220 6793 15009
5040 1843.72 74 13561 33 0 8117 5049
5048 1846.5 263 8650 273 0 5180 3138
5040 1843.72 743 2622 420 394 1657 592
5048 1846.5 759 2126 784 0 1864 0
5048 1846.5 210 11504 205 0 7933 3477
5040 1843.72 179 6209 1 187 4190 1644
5040 1843.72 0 3414 0 0 3414 0
5048 1846.5 548 8814 491 0 7942 708
5040 1843.72 675 8613 140 514 3115 5737
5048 1846.5 7 5286 0 0 3250 1960
5040 1843.72 652 14050 0 712 5890 7541
5048 1846.5 119 540 95 0 599 0
5040 1843.72 0 17297 0 0 12276 5222
5048 1846.5 224 10619 245 0 784 9842
5040 1843.72 0 2161 0 0 2042 0
5048 1846.5 605 2231 427 0 2263 0
5040 1843.72 183 12109 0 249 3435 8303
5048 1846.5 141 24274 4 161 2888 20781
5040 1843.72 0 7370 0 0 7361 0
5048 1846.5 0 7219 0 0 6147 170
5040 1843.72 23 5609 0 0 464 5404
5048 1846.5 336 17840 0 340 170 17576
5040 1843.72 0 14191 0 0 9281 4872
5048 1846.5 309 9035 0 403 509 8808
5040 1843.72 620 393 651 0 552 0
5048 1846.5 567 6912 299 245 2473 4517
5040 1843.72 0 1346 0 0 1573 0
5048 1846.5 0 10985 0 0 2231 9090
5040 1843.72 0 5401 0 0 678 4935
5048 1846.5 0 4834 0 0 4699 0
5040 1843.72 212 4677 184 0 4551 597
5048 1846.5 0 7802 0 0 913 5922
5040 1843.72 178 14911 145 0 4069 10976
5048 1846.5 55 9595 48 0 2781 7175
5040 1843.72 0 4028 0 0 3846 0
5048 1846.5 0 8008 0 0 6984 1406
5040 1843.72 0 9383 0 0 4786 4943
5048 1846.5 1028 8993 0 371 2014 7020
5040 1843.72 239 2037 238 0 2113 0
5048 1846.5 182 872 199 0 913 0
5040 1843.72 211 3939 203 0 3780 0
5048 1846.5 207 1622 160 0 1781 0
5040 1843.72 0 12472 0 0 1958 9896
5048 1846.5 650 8679 273 471 1397 7583
5040 1843.72 0 2137 0 0 2104 0
5048 1846.5 260 5448 0 268 2048 3395
5040 1843.72 165 8886 184 0 2782 5359
5048 1846.5 223 5307 287 0 4202 951
5040 1843.72 822 2222 844 0 1925 0
5048 1846.5 555 6599 656 0 6320 0
5040 1843.72 326 8885 276 0 2824 5793
5048 1846.5 0 858 0 0 802 0
5040 1843.72 307 2965 304 0 3199 0
5048 1846.5 231 1004 243 0 859 0
5040 1843.72 -44 5802 2 0 3562 2061
5048 1846.5 963 15245 468 446 3936 10566
5040 1843.72 706 2222 695 0 1990 0
5048 1846.5 712 12310 289 401 2145 9909
5040 1843.72 502 11957 1 513 466 11104
5048 1846.5 224 11285 25 218 3479 7464
5040 1843.72 0 7704 0 0 7227 0
5048 1846.5 526 23403 530 0 8192 15590
5040 1843.72 0 1825 0 0 1786 0
5048 1846.5 0 7003 0 0 1243 5938
5040 1843.72 -52 1870 16 0 753 1308
5048 1846.5 810 18532 856 0 18554 0
5040 1843.72 26 10466 20 0 2005 9072
5048 1846.5 35 707 7 0 891 0
5040 1843.72 -19 3877 8 0 4101 0
5048 1846.5 0 2408 0 0 2153 0
5040 1843.72 0 59 0 0 145 0
