#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 995.688 1219 32647 295 894 11857 20789
5048 1012.68 367 22613 102 228 17238 5550
5040 995.688 178 14590 115 0 5117 9275
5048 1012.68 254 22277 14 208 4605 16909
5040 995.688 724 17963 367 389 7138 9807
5048 1012.68 1073 12249 996 0 11653 0
5040 995.688 270 24316 0 266 8805 15397
5048 1012.68 507 13243 469 0 11200 2091
5040 995.688 135 48261 9 154 15314 33765
5048 1012.68 275 19954 241 0 7042 13013
5040 995.688 609 21055 159 260 7375 14033
5048 1012.68 2396 25136 2391 0 7697 17567
5040 995.688 -11 14053 0 0 7521 6894
5048 1012.68 373 21186 356 0 14322 6934
5040 995.688 484 18347 290 179 9036 8507
5048 1012.68 428 17070 447 0 8676 7906
5040 995.688 512 17940 344 151 6446 10897
5048 1012.68 715 21002 335 293 13004 7670
5048 1012.68 1614 22796 1349 283 12959 8974
5040 995.688 468 20193 200 249 13416 6605
5040 995.688 593 22239 252 316 12840 8962
5048 1012.68 208 6953 240 0 6819 144
5040 995.688 112 17867 97 0 12706 5426
5048 1012.68 290 8453 317 0 8526 0
5040 995.688 678 29600 226 437 13593 16137
5048 1012.68 1798 24482 1570 207 15039 8968
5040 995.688 425 57228 61 430 29171 27424
5048 1012.68 1012 23809 749 227 8662 15276
5040 995.688 1697 22158 0 0 12219 9010
5048 1012.68 222 12398 242 0 11138 1105
5040 995.688 734 17005 763 0 12535 5567
5048 1012.68 898 24329 823 0 18301 5280
5040 995.688 158 33590 2 111 25294 7319
5048 1012.68 1286 22338 1056 155 13631 7582
5040 995.688 1199 25909 623 557 17311 8136
5048 1012.68 852 27477 461 364 9507 18283
5040 995.688 1487 34707 991 502 16471 18511
5048 1012.68 1726 22220 569 1242 10498 11277
5040 995.688 776 12423 512 169 9743 2740
5048 1012.68 107 19774 147 0 11368 8738
5040 995.688 0 14259 0 0 10667 2968
5048 1012.68 252 6443 240 0 5894 0
5040 995.688 1405 30650 1226 260 9431 21042
5048 1012.68 94 13367 94 0 12734 0
5040 995.688 246 32946 260 0 4156 28145
5048 1012.68 337 36363 117 160 11421 24533
5040 995.688 161 21687 161 0 8513 12991
5048 1012.68 451 25378 286 145 11675 13380
5040 995.688 875 27576 384 457 13901 13761
5048 1012.68 417 19476 74 316 6478 12012
5040 995.688 68 9369 77 0 7473 1312
5048 1012.68 25 15412 23 0 7627 7859
5040 995.688 434 15431 226 160 13050 2063
5048 1012.68 1231 27136 321 824 7522 17879
5048 1012.68 858 26698 587 290 6384 20855
5040 995.688 943 29509 302 679 13290 16776
5040 995.688 956 21106 738 158 18601 2983
5048 1012.68 1146 35382 930 209 22599 11950
5040 995.688 371 32995 207 210 18058 15021
