#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 827.077 3708 6450 2497 1329 3146 2789
5048 775.415 10451 6668 7570 2811 4195 2095
5040 827.077 4397 5067 3144 956 3079 1502
5048 775.415 7623 5718 7112 273 3858 1573
5040 827.077 6648 4439 4661 1724 2630 1439
5048 775.415 10518 7504 7484 2911 4010 3165
5040 827.077 8560 7338 5020 1429 4235 2648
5048 775.415 8386 7427 6664 1140 5025 1969
5040 827.077 7823 4628 4709 2846 2800 1397
5048 775.415 6325 5423 5559 380 3616 1504
5040 827.077 5570 5555 4744 617 3133 1981
5048 775.415 6740 4835 5114 1611 3522 924
5040 827.077 5216 5319 3491 839 2563 2235
5048 775.415 7874 6703 5650 2290 3757 2552
5040 827.077 5329 4055 4704 523 2735 999
5048 775.415 11757 6671 10574 1024 4346 1820
5040 827.077 7733 6209 4955 2375 3194 2704
5048 775.415 8886 6122 6883 1210 3871 1695
5040 827.077 6358 4413 5329 1050 2321 1735
5048 775.415 7631 6955 6232 1255 4527 1848
5040 827.077 8635 5997 5584 776 3253 2208
5048 775.415 9356 6079 7593 1857 3991 1497
5040 827.077 7658 5779 4202 1322 3020 2375
5048 775.415 8987 8590 7025 1900 5225 2948
5040 827.077 5556 6881 3482 1078 3296 3086
5048 775.415 7364 6796 6365 1124 3561 2832
5040 827.077 5796 4623 5118 669 2866 1386
5048 775.415 8592 5840 5672 1687 3065 2256
5040 827.077 5974 5425 3754 1919 3077 1885
5048 775.415 6027 5737 5141 462 3711 1826
5040 827.077 7244 5682 5122 2031 2707 2551
5048 775.415 9006 7701 6024 2809 4687 2604
5040 827.077 7561 5028 6683 797 2723 1878
5048 775.415 8765 6050 7149 1592 3737 1776
5040 827.077 5138 5043 4390 307 2554 2066
5048 775.415 8154 5938 6084 1933 3061 2635
5040 827.077 8176 4410 6684 1335 2800 1240
5048 775.415 7741 6758 5937 1674 3819 2603
5040 827.077 4320 4952 3027 1265 2559 2151
5048 775.415 7279 6721 5504 1605 3888 2392
5040 827.077 2721 4725 2159 576 2509 1876
5048 775.415 6664 6385 5248 391 4161 1933
5040 827.077 7914 5351 6184 1470 2469 2514
5048 775.415 11530 6460 7082 1251 4219 1845
5040 827.077 8659 7135 4183 2960 3665 3014
5048 775.415 9778 8525 7702 1548 5768 2329
5040 827.077 4965 4209 4279 652 2680 1029
5048 775.415 8780 6321 7310 907 3771 2318
5040 827.077 4550 4095 3381 1074 2492 1198
5048 775.415 5982 6581 3535 1897 3768 2251
5040 827.077 5768 5817 3864 1550 2773 2610
5048 775.415 7604 6834 6540 1005 3879 2524
5040 827.077 6880 5875 6015 934 2476 2904
5048 775.415 5146 7133 3531 1470 4100 2547
5040 827.077 6892 5572 4513 1414 2448 2626
5048 775.415 10802 7491 8070 2696 3908 3158
5040 827.077 4394 5384 2769 930 2353 2558
5048 775.415 8644 7964 6222 2253 4117 3451
5040 827.077 6959 6693 5159 1229 3529 2748
5048 775.415 10177 7795 6328 3388 3976 3344
#
5040 827.077 6112 5112 4791 1084 3831 872
5048 775.415 10044 7024 8930 806 4320 2089
5040 827.077 4451 4668 3450 566 2208 1974
5048 775.415 9275 6605 6496 2329 4036 2050
5040 827.077 4255 4017 3012 1276 2498 1040
5048 775.415 8408 7284 5866 2605 4372 2381
5040 827.077 7689 6289 5990 1610 3078 2994
5048 775.415 6966 7291 3745 1526 3584 3327
5040 827.077 6459 3971 4222 1766 2078 1614
5048 775.415 7799 6315 5600 1598 4004 1909
5048 775.415 8943 6979 6631 1394 4024 2572
5040 827.077 5824 6067 3890 1916 3002 2731
5040 827.077 4023 5347 2702 1216 2527 2518
5048 775.415 9980 8093 6392 3060 3660 3967
5040 827.077 4319 5341 2502 1522 2304 2674
5048 775.415 5647 5221 5003 644 3678 1167
5040 827.077 6525 5316 4210 2351 3042 1860
5048 775.415 5923 6576 4260 1320 4379 1569
5040 827.077 6625 5896 5087 1366 2448 3074
5048 775.415 9262 6772 5793 1540 4252 2100
5040 827.077 6921 5481 6507 172 3321 1735
5048 775.415 4836 5696 4029 814 3355 1958
5040 827.077 5939 5041 5278 659 2634 2030
5048 775.415 5832 6473 4624 1068 3445 2573
5040 827.077 6315 5187 3288 2718 2406 2473
5048 775.415 7913 6380 5980 1934 3829 2178
5040 827.077 5420 5554 3939 1567 2342 2894
5048 775.415 8895 6784 6451 1543 4542 1807
5040 827.077 9172 4547 4523 2284 2283 1983
5048 775.415 7056 8584 5227 1750 4380 3904
5040 827.077 5653 5426 3915 1793 2482 2656
5048 775.415 8025 8061 5469 2507 4410 3420
5040 827.077 6416 6221 4270 2115 3243 2541
5048 775.415 6369 4695 4555 1290 3258 1087
5040 827.077 6219 4484 5965 378 2991 1002
5048 775.415 9107 6649 7035 1907 3444 2690
5040 827.077 7344 6465 5590 1187 3622 2384
5048 775.415 8629 6027 7759 713 4138 1407
5040 827.077 5180 4751 4247 854 2536 1776
5048 775.415 7825 7096 5903 1504 3540 2842
5040 827.077 8228 5745 5969 1707 2855 2375
5048 775.415 8088 7470 5493 2337 3356 3643
5040 827.077 8944 5219 6492 2441 3045 1744
5048 775.415 9635 5607 7881 1752 3536 1589
5040 827.077 7241 4601 4835 2285 1979 2334
5048 775.415 9052 5957 7195 1860 2899 2603
5040 827.077 9396 4689 7803 531 2897 1532
5048 775.415 8717 5952 5415 925 3459 2035
5040 827.077 5908 5329 5105 794 2215 2739
5048 775.415 13591 6887 5370 2109 3591 3008
5040 827.077 6320 6322 4041 2204 3130 2867
5048 775.415 9547 6181 7093 2259 3457 2435
5040 827.077 6438 5603 4526 1089 3047 2216
5048 775.415 6633 5452 4089 1609 3174 1995
5040 827.077 8863 6910 6197 1962 2857 3510
5048 775.415 10930 6932 7612 2639 3701 2827
5040 827.077 5226 6875 3764 1466 3255 3244
5048 775.415 6529 6287 4007 2493 3798 2011
5040 827.077 6054 5985 4708 1140 3790 1608
5048 775.415 11911 7739 9309 2303 4233 3087
5040 827.077 5515 5235 4502 1091 3220 1613
5048 775.415 5547 7942 3496 1305 3854 3550
5040 827.077 7016 5140 5215 1636 2581 2116
5048 775.415 10909 6785 7913 2714 3776 2394
5040 827.077 7823 5795 5751 1190 2766 2589
5048 775.415 6996 7089 4012 1926 4183 2474
5040 827.077 8053 5730 6986 1000 2832 2448
5048 775.415 7681 6967 5978 1476 3359 3105
5048 775.415 10288 7229 8595 1513 4108 2582
5040 827.077 6342 3633 4726 1421 2090 1192
5040 827.077 4004 5186 2909 508 2658 2166
5048 775.415 7257 8500 5712 1679 3519 4533
5040 827.077 4172 6763 2187 1881 2764 3536
5048 775.415 6195 6462 3936 2092 3460 2617
5040 827.077 7522 4762 6178 1167 2760 1618
5048 775.415 8256 6381 5421 2334 3769 2236
5040 827.077 6168 4871 4133 1806 2728 1827
5048 775.415 11247 6649 8120 1311 3551 2620
5040 827.077 11511 5260 9013 2467 2887 2017
5048 775.415 9144 6429 7607 1624 4289 1589
5040 827.077 7204 4635 4826 1576 2603 1718
5048 775.415 11982 6969 9038 2117 4109 2506
5040 827.077 7677 5519 6572 1132 2788 2348
5048 775.415 6562 6984 4991 1504 3903 2738
5040 827.077 6562 6222 5212 607 2556 3346
5048 775.415 9642 6918 7600 1553 3230 3225
5040 827.077 4377 5226 3463 904 2829 2051
5048 775.415 5024 6414 4306 366 3451 2576
5040 827.077 5769 4728 3754 1476 2845 1484
5048 775.415 9250 7388 5399 3864 3821 3102
5040 827.077 5132 5343 4151 890 3622 1291
5048 775.415 8752 6776 6604 1925 4563 1853
5040 827.077 9316 6728 5623 3424 3312 2755
5048 775.415 7950 9209 7032 479 4828 3901
5040 827.077 10810 5961 6005 2898 3034 2313
5048 775.415 7649 6785 5356 595 4116 2192
5040 827.077 6457 5312 5571 981 2875 2061
5048 775.415 6784 7148 4496 1907 3795 2793
5040 827.077 6196 6224 4174 1904 3296 2393
5048 775.415 10325 8921 6609 2581 4991 3530
5040 827.077 7373 5849 5488 141 3717 1862
5048 775.415 9567 7024 5528 2269 4023 2530
5040 827.077 8380 5621 6055 317 3663 1390
5048 775.415 10401 6693 7393 2339 4116 2062
5040 827.077 7607 6628 4979 2583 3744 2572
5048 775.415 9032 6077 7881 1037 3316 2368
5040 827.077 8064 5681 5521 2150 2753 2495
5048 775.415 11287 6822 5615 1382 4864 1448
5040 827.077 7237 5743 5910 584 3087 2044
5048 775.415 9704 7151 8008 1037 4326 2329
5040 827.077 4776 4585 3974 773 2543 1558
5048 775.415 11925 6694 10346 1432 3422 2875
5040 827.077 7656 5455 5975 1474 2801 2313
5048 775.415 10952 7880 6857 1816 4386 3134
5040 827.077 5777 4506 3758 1807 2436 1718
5048 775.415 9992 7587 8561 1459 4530 2528
5040 827.077 6252 5037 5098 999 3273 1419
5048 775.415 7144 5529 6224 999 3270 1720
5040 827.077 5281 4729 3921 1340 2884 1455
5048 775.415 9463 7775 6760 2564 3996 3337
5040 827.077 6352 3855 4578 1771 2461 1105
5048 775.415 9276 7386 7207 1513 4370 2708
5040 827.077 7338 7135 6232 886 3288 3268
5048 775.415 7351 7063 5365 1695 3908 2838
5040 827.077 9427 6268 7623 1757 3858 1991
5048 775.415 12865 7171 7917 1002 4805 1930
5040 827.077 7629 5562 5798 1641 3013 2178
5048 775.415 6379 6705 4293 1786 4288 1867
5040 827.077 7969 4506 6295 1838 2492 1510
5048 775.415 6650 6129 5918 815 4393 1479
5040 827.077 7438 6238 5491 1193 3586 2203
5048 775.415 8857 6292 6995 1825 3604 2185
5040 827.077 7774 5325 5932 1881 3732 1109
5048 775.415 5119 6021 3803 1359 3442 2032
5040 827.077 7784 5460 6735 998 3502 1556
5048 775.415 7793 7041 7291 584 4664 2123
5040 827.077 4798 5619 3138 1243 3130 2085
5048 775.415 7342 6885 4425 2423 3848 2543
5048 775.415 10815 7978 9139 1379 4881 2669
5040 827.077 10781 5772 6866 2960 4043 1272
5040 827.077 5817 4838 4888 909 3495 795
5048 775.415 4921 4893 4339 550 3002 1518
5040 827.077 6435 3926 5341 1082 2668 900
5048 775.415 10132 5705 8715 690 3679 1595
5040 827.077 8418 6061 5623 2793 3657 2125
5048 775.415 8987 7524 5912 3074 4637 2605
5040 827.077 8177 6729 5241 2487 3194 3244
5048 775.415 7760 7131 5685 2135 3635 3122
5040 827.077 7701 4332 6408 1253 2144 2040
5048 775.415 11185 5588 8064 2131 3618 1547
5040 827.077 6092 4281 4668 1479 2211 1609
5048 775.415 8068 5014 7703 305 3843 823
5040 827.077 5484 5518 3556 1622 2159 3003
5048 775.415 9704 6199 6920 2769 3491 2292
5040 827.077 6741 5611 4868 1096 3193 1884
5048 775.415 9750 5989 8025 1527 4057 1419
5040 827.077 12383 7128 4762 1078 3370 3337
5048 775.415 5962 7420 3570 1888 3518 3300
5048 775.415 8702 6548 6115 2509 3469 2611
5040 827.077 6591 5696 4303 2173 2645 2564
5040 827.077 10911 5942 7119 1877 2759 2776
5048 775.415 7310 6045 5285 1108 3511 2118
5040 827.077 9162 6380 7665 1449 3209 2634
5048 775.415 9557 6263 8055 1543 3908 1910
5040 827.077 8532 5370 6935 948 3122 1888
5048 775.415 8881 6625 6927 1828 3945 2153
5040 827.077 8802 6014 5995 2486 3706 1858
5048 775.415 10189 6291 8334 945 4101 1821
5040 827.077 6090 5589 4280 1825 3085 2075
5048 775.415 8391 9154 4787 2723 4689 3916
5040 827.077 5700 4127 4338 1251 3043 778
5048 775.415 7115 7285 5506 1484 3870 2829
5040 827.077 9424 6293 6079 2300 2965 2949
5048 775.415 8986 6033 7317 1553 3391 2274
5040 827.077 5016 5160 4281 659 2717 2030
5048 775.415 7032 4999 5405 1488 2896 1757
5040 827.077 6293 4281 4832 1336 2604 1344
5048 775.415 8073 7416 5427 2137 4174 2801
5040 827.077 8276 4352 5694 906 2956 1006
5048 775.415 11440 4614 9135 0 2930 1205
5040 827.077 6589 4931 6349 256 2756 1711
5048 775.415 9023 6242 6917 1804 4397 1462
5040 827.077 7671 5873 5549 2068 2711 2664
5048 775.415 6299 6975 4374 1574 3951 2667
5040 827.077 5529 6391 4858 471 2966 2944
5048 775.415 8188 7494 5337 2808 4005 2986
5040 827.077 6604 4385 4803 1124 2258 1787
5048 775.415 11017 7174 9484 1400 3827 2968
5040 827.077 5655 5988 4120 1777 2668 2939
5048 775.415 11941 7423 7525 3969 4248 2809
5040 827.077 6219 5006 4319 1882 2124 2506
5048 775.415 10032 6353 8957 1056 4186 1843
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 827.077 5860 6953 2561 3200 3117 3520
5048 775.415 5921 6567 4175 1915 3600 2700
5040 827.077 9147 6069 5981 2710 3112 2417
5048 775.415 9202 6310 6926 1526 3439 2357
5040 827.077 10177 5347 8048 1600 2836 2204
5048 775.415 6866 5249 4527 853 3621 1325
5040 827.077 5603 6373 4137 1311 3441 2454
5048 775.415 5458 9528 4025 1353 3926 5100
5040 827.077 8617 6714 6161 1560 3025 3235
5048 775.415 10339 8256 7464 2686 4631 3217
5040 827.077 3582 7624 2555 1116 4264 2850
5048 775.415 10606 8127 7440 2274 4962 2755
5040 827.077 6739 5100 4651 2103 2645 2174
5048 775.415 4948 6023 3794 1122 3711 2025
5040 827.077 8684 4594 4961 1902 2457 1958
5048 775.415 7671 7695 5709 2003 4581 2501
5040 827.077 8038 5724 6666 1327 3352 1875
5048 775.415 8200 6685 6199 1150 4284 1983
5040 827.077 5385 6273 3986 795 3167 2710
5048 775.415 7164 5495 4864 2173 3908 1182
5040 827.077 9837 6916 7642 2135 3778 2641
5048 775.415 7990 7177 5472 2440 4554 2274
5040 827.077 7520 6212 6251 1211 3013 2855
5048 775.415 5813 5853 4994 644 4085 1439
5040 827.077 5434 5622 4132 1271 3089 2208
5048 775.415 6365 8222 4506 1926 4062 3709
5040 827.077 7460 4873 6332 780 3089 1494
5048 775.415 7527 8383 5328 1584 4927 2906
5040 827.077 5761 4686 3889 1672 2901 1602
5048 775.415 7617 6420 5311 1125 3990 2114
5048 775.415 5778 6565 4733 874 3758 2229
5040 827.077 5717 4929 3283 737 2308 2336
5040 827.077 7576 5601 6160 1121 2843 2257
5048 775.415 6555 7015 5526 1168 3681 2903
5040 827.077 7909 5070 5917 1646 2891 1822
5048 775.415 5757 5603 3113 2222 3205 2073
5040 827.077 5919 5579 4103 1618 2371 2816
5048 775.415 7311 7222 6130 561 3852 3006
5040 827.077 8008 6028 4448 2624 2890 2772
5048 775.415 8941 6682 7271 1406 4164 2125
5040 827.077 3956 5296 2796 1066 2611 2306
5048 775.415 8733 6623 6411 2324 3391 2728
5040 827.077 4795 4994 3339 1334 2863 1873
5048 775.415 6115 5790 5470 670 3764 1586
5040 827.077 6009 5083 5588 300 3208 1433
5048 775.415 5772 6616 4367 1250 3614 2465
5040 827.077 7807 5652 4504 2600 3226 1980
5048 775.415 10881 7871 6883 3507 3857 3683
5040 827.077 4628 4100 3389 1188 2040 1663
5048 775.415 7121 4151 6430 805 2955 901
5040 827.077 5999 6100 4343 1428 3353 2233
5048 775.415 13342 7636 11052 1773 4472 2666
5040 827.077 8427 8590 5845 2079 3931 4142
5048 775.415 6762 9826 5256 1429 6207 3140
5040 827.077 5786 5946 4164 865 3066 2513
5048 775.415 10468 7746 8091 2208 3205 4018
5040 827.077 6589 5931 5531 916 3292 2181
5048 775.415 7282 7940 4866 2299 3178 4355
5040 827.077 6915 3332 5160 1040 2288 661
5048 775.415 8133 5565 7355 638 3446 1656
5040 827.077 7786 6412 4971 2744 3120 2997
5048 775.415 9366 6083 7804 1029 3998 1771
5040 827.077 6349 4670 3538 1953 3025 1102
5048 775.415 7627 7375 4622 2228 4460 2421
5040 827.077 4589 4026 2828 1540 2832 882
5048 775.415 10173 5719 5513 1166 3484 1864
5040 827.077 4912 6678 3358 1470 3991 2307
5048 775.415 9037 6635 7685 489 4450 1727
5040 827.077 6235 4003 4712 1311 2217 1313
5048 775.415 8194 7626 5679 2496 4669 2543
5040 827.077 5873 5989 3996 1648 2843 2808
5048 775.415 10911 8311 7761 2292 4175 3657
5040 827.077 3782 3971 2918 845 2776 842
5048 775.415 5728 6054 5020 437 3507 1994
5040 827.077 5717 3252 4473 606 2244 825
5048 775.415 7401 5057 5515 686 3277 1416
5040 827.077 8017 5177 7393 675 3836 897
5048 775.415 9367 7914 7913 1388 4245 3275
5040 827.077 7140 4152 4946 2147 2281 1556
5048 775.415 8137 7371 4844 3303 3774 3059
5040 827.077 7278 6514 5952 1257 3239 2705
5048 775.415 8554 5908 7771 726 3991 1575
5040 827.077 7557 4656 6831 786 3174 1072
5048 775.415 8224 7509 7219 804 3950 3012
5040 827.077 6327 4432 4650 537 2472 1487
5048 775.415 10084 5769 7808 2485 3555 1824
5040 827.077 7737 5416 6159 869 3168 1830
5048 775.415 8199 7723 5107 1951 4281 3058
5040 827.077 8164 5145 3931 1601 2977 1683
5048 775.415 8924 7406 6995 1880 4227 2797
5040 827.077 7851 4913 4722 2785 2452 2025
5048 775.415 10878 7886 6893 2053 4785 2671
5040 827.077 5157 5863 3116 1297 2701 2739
5048 775.415 6927 6429 4818 1942 3797 2259
5040 827.077 6962 5627 5078 1041 3149 2042
5048 775.415 7388 8292 5671 1570 4550 3288
5040 827.077 9138 5081 7103 2190 1994 2689
5048 775.415 7967 5559 5223 2556 3211 1944
5040 827.077 6187 5602 4039 1900 2472 2661
5048 775.415 6839 6454 5542 1263 4252 2021
5040 827.077 7660 5138 6173 1385 2749 2168
5048 775.415 9937 8111 7557 2335 4221 3455
5040 827.077 8027 6108 6567 871 2395 3322
5048 775.415 11044 7553 8495 2439 3985 3090
5040 827.077 7371 5216 7135 349 2656 2090
5048 775.415 10676 7787 9371 1087 4535 2990
5040 827.077 6925 6404 4417 2418 2751 3065
5048 775.415 8087 7258 6414 752 3606 3252
5040 827.077 3214 4079 2808 369 2044 1746
5048 775.415 6680 6011 3597 1289 3916 1742
5048 775.415 8585 9114 6721 746 5923 2589
5040 827.077 5926 5855 4118 1827 3179 2309
5040 827.077 4174 5099 3521 739 2843 1940
5048 775.415 8884 4997 8813 192 3002 1617
5040 827.077 6211 6554 3762 2444 3627 2422
5048 775.415 8340 6854 6903 1355 3306 3155
5040 827.077 3645 5090 2003 1570 2061 2727
5048 775.415 10709 6825 8223 2495 3392 3036
5040 827.077 5538 4972 4912 620 2134 2300
5048 775.415 8955 6286 6656 2346 2957 2995
5040 827.077 6613 5447 4973 1045 3155 1831
5048 775.415 8604 7392 6973 618 4175 2562
5040 827.077 13594 6880 4468 1762 3910 2549
5048 775.415 12483 7547 6146 1593 4381 2812
5040 827.077 5640 5479 3883 1837 2936 2184
5048 775.415 7924 8343 5722 2134 4675 3183
5040 827.077 5775 6266 4181 1094 2997 2917
5048 775.415 12320 7872 9213 3091 4100 3250
5040 827.077 5466 5566 3544 1402 3275 1899
5048 775.415 9530 8600 6012 2230 4693 3418
5040 827.077 4660 4005 4452 181 2859 809
5048 775.415 5104 6208 3817 1281 3957 2003
5040 827.077 8137 8048 6317 1762 3690 4125
5048 775.415 12909 7403 8658 2216 4295 2573
5040 827.077 5170 3976 3746 1173 2547 1077
5048 775.415 7370 5845 5113 1746 3158 2191
5040 827.077 6861 5441 5674 1071 3654 1244
5048 775.415 6833 7669 5080 1420 4254 2878
5040 827.077 3927 4458 3332 716 2645 1361
5048 775.415 7824 5928 6391 1444 3359 2197
5048 775.415 7205 4247 6337 386 2864 938
5040 827.077 5177 3981 4724 437 2229 1427
5040 827.077 5938 6133 5280 630 3021 2448
5048 775.415 7270 7818 4995 2271 4371 2938
5040 827.077 6930 4828 5374 1458 2490 1808
5048 775.415 5793 6942 5563 145 4068 2409
5040 827.077 8208 6085 6480 1627 3469 2202
5048 775.415 10157 7305 8314 1822 4005 3010
5040 827.077 4485 4706 2840 1167 2886 1406
5048 775.415 9652 6616 6644 2200 4024 2259
5040 827.077 6285 3191 5997 139 2156 720
5048 775.415 9440 5689 6864 2180 2946 2302
5040 827.077 6995 6202 4336 1677 2960 2904
5048 775.415 6010 5412 4104 1297 3727 1337
5040 827.077 5012 5737 4605 438 2704 2659
5048 775.415 11023 7072 8753 1807 4122 2509
