#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 775.415 6621 6311 4026 2452 3380 2571
5040 827.077 5806 6242 4347 1262 3776 1927
5048 775.415 7831 6169 6479 1310 3791 2045
5040 827.077 8489 4804 6307 1929 2398 2085
5048 775.415 9166 6628 7664 1380 4289 1925
5040 827.077 5864 4981 5118 678 2869 1802
5048 775.415 7205 7360 6378 882 4046 2843
5040 827.077 5236 2817 4105 1052 1578 972
5048 775.415 6372 3201 5355 895 2264 736
5040 827.077 7568 3816 3285 538 2459 923
5048 775.415 5483 6330 4852 625 3841 2137
5040 827.077 6841 4040 6254 538 2576 1155
5048 775.415 5228 5036 4655 489 3290 1354
5040 827.077 8680 5068 4367 1038 2960 1887
5048 775.415 8553 7668 6388 2036 3908 3499
5040 827.077 6309 4951 4646 1674 2588 1972
5048 775.415 8936 6210 6070 2015 3805 2199
5040 827.077 4355 4765 2784 1485 2772 1658
5048 775.415 7764 6533 6075 1017 3141 3094
5040 827.077 7635 4291 5709 1802 2771 1298
5048 775.415 7828 5302 6250 1546 3729 1355
5040 827.077 7951 5921 4986 2911 2586 2927
5048 775.415 8489 6489 5743 2375 3872 2185
5040 827.077 5746 4542 3830 1164 2599 1629
5048 775.415 7682 5868 5792 1940 3044 2515
5040 827.077 4565 3969 3191 1422 2525 1193
5048 775.415 7781 5364 7525 365 3610 1549
5040 827.077 5828 5634 3811 560 3197 2105
5048 775.415 7755 6089 7415 237 3749 2034
5040 827.077 6576 5211 5417 1100 2883 1901
5048 775.415 7779 5542 6361 1222 3314 2019
5040 827.077 5486 5287 4596 812 2822 1939
5048 775.415 7443 5494 5443 1938 3305 1800
5040 827.077 4412 5170 3171 842 2738 2022
5048 775.415 6604 6004 4982 951 3474 1984
5040 827.077 5456 5171 4618 555 2933 1763
5048 775.415 5790 5868 5350 289 4283 1166
5040 827.077 6970 6050 4247 2265 2459 3086
5048 775.415 7070 6303 5142 1873 2526 3501
5040 827.077 4211 4046 3774 138 2607 1168
5048 775.415 8337 5413 7155 1066 3501 1637
5040 827.077 6695 5340 4882 1117 3278 1885
5048 775.415 10122 6925 6978 2873 3775 2865
5040 827.077 5538 4735 4973 400 2423 1868
5048 775.415 5783 5088 4440 1134 3192 1438
5040 827.077 5217 3917 5074 351 2236 1242
5048 775.415 12330 5699 4991 2799 3010 2478
5040 827.077 7672 6233 4901 2238 2959 2884
5048 775.415 8355 6436 7298 1296 4203 2005
5040 827.077 12648 5450 7747 2239 2851 2236
5048 775.415 10816 6647 8578 1557 4224 2104
5040 827.077 6426 5152 4902 1719 2481 2249
5048 775.415 6486 6340 4516 1418 3771 2297
5040 827.077 5928 3974 5159 752 2801 849
5048 775.415 6678 5267 5168 1574 2989 1942
5040 827.077 3347 3747 2550 429 2611 957
5048 775.415 6505 7166 5973 641 3466 3433
5048 775.415 11229 8149 8891 2320 3936 3985
5040 827.077 4515 4625 2976 1527 2877 1348
5040 827.077 5973 4832 4997 651 2873 1492
5048 775.415 6822 6171 4561 1529 3697 1999
5040 827.077 2867 4337 1651 686 2400 1589
5048 775.415 8333 7117 4156 3939 3161 3690
5040 827.077 3970 4483 3562 378 2270 1854
5048 775.415 8230 5703 6575 1193 3222 2153
5040 827.077 6161 4797 5184 1202 2703 1874
5048 775.415 7939 7616 6521 1472 2903 4369
5040 827.077 6392 6258 4211 2064 3245 2611
5048 775.415 6462 5417 4931 1536 3020 2134
5040 827.077 6062 5149 4515 1479 3371 1392
5048 775.415 10441 6775 6566 2370 3422 3020
5040 827.077 9959 6317 6359 1227 3367 2650
5048 775.415 6554 6333 4745 1724 3367 2737
5040 827.077 7293 5245 5990 1279 2932 2036
5048 775.415 7525 5900 5639 1872 3158 2298
5040 827.077 3612 3093 2222 1376 2043 902
5048 775.415 8649 6550 6349 1102 4509 1685
5040 827.077 3416 5331 2624 751 3099 1817
5048 775.415 7841 6267 6069 735 4310 1545
5048 775.415 7998 7503 6144 1554 3986 3052
5040 827.077 7156 5054 5611 1456 2758 1925
5040 827.077 7135 6891 5180 1502 3826 2678
5048 775.415 8844 6368 7511 1310 3604 2330
5040 827.077 8434 4938 7355 1008 2940 1557
5048 775.415 7474 7330 5791 1204 3186 3714
5040 827.077 6132 3817 3025 2871 2200 1283
5048 775.415 5781 5651 4334 1318 2866 2438
5048 775.415 8374 7603 4649 3505 3658 3501
5040 827.077 6237 5657 4744 1268 2905 2245
5040 827.077 6242 4412 4383 1777 2975 971
5048 775.415 5647 6925 4431 1139 4188 2373
5040 827.077 7175 4236 5649 1205 2221 1688
5048 775.415 5216 5231 3838 1077 3485 1377
5040 827.077 4777 4591 3932 711 2963 1282
5048 775.415 5470 5640 3471 1818 2945 2392
5040 827.077 4735 6660 4309 376 3255 3193
5048 775.415 7144 5561 5733 798 3759 1611
5040 827.077 8318 4670 6066 1452 2872 1333
5048 775.415 10057 6041 6110 3499 3284 2374
5040 827.077 3153 4565 2760 420 3158 1090
5048 775.415 5646 5144 4697 1088 2785 2179
5040 827.077 4626 5672 3382 1179 3065 2317
5048 775.415 10362 6251 6881 3626 4171 1630
5040 827.077 5407 4971 4237 1361 2536 2207
5048 775.415 8748 6226 4046 619 3912 2029
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 827.077 6988 4410 4335 1842 2841 1174
5048 775.415 7188 6625 5650 1331 4005 2156
5040 827.077 7761 5299 5060 2329 2431 2547
5048 775.415 7923 7079 6126 1566 3572 3058
5040 827.077 5250 4627 3608 1646 3592 769
5048 775.415 8375 6034 6528 1692 3404 2092
5040 827.077 5206 5337 4032 1286 3369 1688
5048 775.415 5081 7360 3894 973 3371 3703
5040 827.077 6807 4310 5456 1254 2548 1389
5048 775.415 11587 6416 9514 1755 3835 2232
5040 827.077 4316 5417 2558 1773 2427 2683
5048 775.415 4577 5830 4244 178 3696 1713
5040 827.077 6486 5829 4046 2316 3047 2416
5048 775.415 9079 6314 6897 1891 4128 1723
5040 827.077 8086 5630 6388 1837 3252 2183
5048 775.415 6167 5887 4062 1587 2951 2574
5040 827.077 3761 3904 2674 1038 2537 1078
5048 775.415 8209 6442 6753 1591 3848 2103
5040 827.077 6416 3707 4911 1503 2247 1203
5048 775.415 6094 7541 5270 393 4189 2883
5040 827.077 7615 3940 7035 562 2595 934
5048 775.415 11382 6840 9805 1582 3750 2558
5040 827.077 6475 5276 5351 1107 3529 1376
5048 775.415 12035 6014 10561 1375 4038 1315
5040 827.077 5986 4357 3836 1972 2003 1946
5048 775.415 8438 7006 7252 1351 3932 2620
5040 827.077 5824 5223 4481 1262 3039 1753
5048 775.415 9564 7358 6770 1099 4498 2479
5040 827.077 6705 5570 5759 706 3270 2000
5048 775.415 6090 6346 5091 1118 3052 2912
5040 827.077 4010 4091 3359 568 2370 1432
5048 775.415 6489 4808 6110 203 3428 961
5040 827.077 6164 4931 3947 2151 2286 2253
5048 775.415 8227 6539 5973 1754 3928 2290
5040 827.077 6061 4249 4570 1435 2601 1288
5048 775.415 9112 6557 5811 2249 3993 2099
5040 827.077 6891 5493 5526 1360 2523 2486
5048 775.415 8671 7051 7242 848 4081 2471
5048 775.415 6611 5407 5852 708 3981 1121
5040 827.077 7525 5746 5626 1830 3507 2131
5040 827.077 6514 4389 5323 615 2096 1931
5048 775.415 7709 5970 4395 1659 3443 2088
5048 775.415 10376 5739 7559 2912 3097 2412
5040 827.077 6263 4743 4400 1673 1994 2329
5040 827.077 5315 5059 4626 536 3028 1560
5048 775.415 6164 5424 5018 1128 3479 1618
5040 827.077 6384 4492 4593 1664 2502 1632
5048 775.415 5984 5715 5573 192 3456 1937
5040 827.077 3773 5127 2936 715 2538 2226
5048 775.415 8500 5914 6223 1194 3948 1540
5040 827.077 5290 3880 4494 755 2488 1060
5048 775.415 8869 7374 6841 1650 3351 3503
5040 827.077 9959 4958 9315 586 3079 1547
5048 775.415 5218 6648 3587 1574 2744 3483
5040 827.077 4902 4268 4576 228 2605 1483
5048 775.415 7240 6888 5604 1721 4190 2250
5040 827.077 6769 4017 3823 2679 2330 1496
5048 775.415 6982 4903 4688 1892 3529 967
5040 827.077 4147 4409 3326 779 2863 1152
5048 775.415 7556 7106 6142 1449 3822 2833
5040 827.077 6568 3333 5022 1026 1968 1024
5048 775.415 4819 3499 3799 930 2563 606
5040 827.077 8212 5895 6664 1584 3066 2384
5048 775.415 9281 7675 8377 956 4789 2418
5040 827.077 6727 5120 5783 304 2508 2347
5048 775.415 11411 6479 8464 2032 2897 3191
5040 827.077 8372 5373 6577 1651 3114 1936
5048 775.415 6952 7120 5360 1239 4901 1949
5040 827.077 8542 4653 5830 845 2558 1765
5048 775.415 8921 6153 6947 1896 3779 1931
5040 827.077 4919 6083 3846 871 3075 2396
5048 775.415 8463 7070 7365 1289 4437 2192
5040 827.077 5173 3800 4008 1069 2147 1393
5048 775.415 8392 5593 6857 1266 3219 2046
5040 827.077 6244 6081 4750 1464 4135 1358
5048 775.415 11114 6826 7812 2370 4535 1944
5048 775.415 16381 7742 7255 8833 4136 3041
5040 827.077 5457 4988 4886 641 2514 2081
5040 827.077 7640 4146 5959 1633 3004 882
5048 775.415 9861 4843 9273 494 3524 1112
5040 827.077 4963 5693 3710 969 2976 2375
5048 775.415 8441 6423 7029 1650 3532 2567
5040 827.077 3137 4663 2154 838 2492 1854
5048 775.415 8372 7459 5776 2563 3075 3934
5040 827.077 8751 4988 5922 2472 2775 1813
5048 775.415 7907 5849 6779 1000 3215 2184
5040 827.077 6132 4630 5216 984 2629 1640
5048 775.415 9324 5632 5038 2319 2716 2491
5040 827.077 7685 5311 5800 1764 2848 2154
5048 775.415 10412 9222 7671 2808 3924 4924
5040 827.077 3848 4620 3550 356 2405 1769
5048 775.415 8336 4838 7708 607 3055 1327
5040 827.077 5821 4665 4710 1019 2675 1622
5048 775.415 6740 5954 4202 1366 2712 2859
5040 827.077 5216 5671 4246 1009 3180 2151
5048 775.415 10583 5976 6961 1689 3223 2323
5040 827.077 4199 4428 2478 1818 2295 1826
5048 775.415 8349 5187 6827 1307 3158 1768
5040 827.077 5542 6117 4602 850 2703 3091
5048 775.415 7526 7407 6096 1503 3593 3408
5040 827.077 7125 6191 5951 1296 3618 2173
5048 775.415 6419 5321 4508 1597 2780 1929
5040 827.077 4844 4721 3678 911 2976 1393
5048 775.415 5449 6331 4119 1399 3087 2814
5040 827.077 5163 4745 4091 988 2978 1460
5048 775.415 12975 7279 9142 1683 3930 2776
5040 827.077 4148 4387 3247 981 2777 1238
5048 775.415 9221 5771 7686 1437 3299 2155
5040 827.077 6625 4659 4223 2189 2920 1405
5048 775.415 8136 5746 7025 1119 3306 2081
5040 827.077 8308 6133 4645 2183 3003 2740
5048 775.415 8943 7111 7808 663 4128 2717
5040 827.077 5494 5186 5130 403 2635 2088
5048 775.415 6377 6398 5154 913 3933 2050
5040 827.077 3772 4572 3270 429 3183 929
5048 775.415 8654 6838 7016 1653 4263 2071
5040 827.077 6242 5348 4972 1260 3170 1744
5048 775.415 10254 6384 9188 1103 4076 1918
5040 827.077 6448 5918 4704 1577 2709 2963
5048 775.415 7360 5549 5042 726 3435 1797
5040 827.077 5626 5978 3770 1618 2935 2618
5048 775.415 11189 5665 9311 1588 3538 1790
5040 827.077 4427 5746 4129 209 3852 1417
5048 775.415 10027 6251 8859 784 4675 1269
5040 827.077 6242 4386 5358 649 3126 900
5048 775.415 9086 4896 6126 2414 3135 1472
5040 827.077 6659 4121 4418 2291 2428 1322
5048 775.415 3827 5362 3582 294 3652 1321
5040 827.077 4561 4809 3433 1047 2771 1609
5048 775.415 7457 6227 6693 747 3576 2256
5040 827.077 7047 5355 5608 1346 2969 2068
5048 775.415 8403 5782 6217 2277 2977 2636
5040 827.077 6446 4869 5323 1211 3080 1448
5048 775.415 8686 8002 5575 2134 4293 3269
5040 827.077 5927 5015 4122 1805 2956 1572
5048 775.415 9646 7801 8426 923 5015 2293
5040 827.077 4420 4147 3125 1221 2076 1686
5048 775.415 8319 6651 7019 1323 3763 2549
5040 827.077 7754 5944 6254 950 2740 2776
5048 775.415 5878 5931 4809 901 3264 2322
5040 827.077 7146 4417 5990 976 3010 1087
5048 775.415 7139 6987 4888 1924 3621 3014
5040 827.077 8651 5479 7393 1284 2435 2683
5048 775.415 9421 6515 7979 1519 4198 1804
5040 827.077 6812 6226 5292 1188 3227 2547
5048 775.415 7523 7254 5859 1400 3684 3158
5040 827.077 5870 5906 5784 205 3324 1868
5048 775.415 6375 5029 4598 1754 3397 1149
5040 827.077 7680 4146 3733 3605 2233 1539
5048 775.415 11016 5898 8123 2614 3280 2174
5040 827.077 7529 5181 5938 1417 3121 1577
5048 775.415 10221 7240 7934 2044 3909 2811
5040 827.077 4387 4309 3310 732 2601 1376
5048 775.415 11442 5934 10326 755 3343 2256
5040 827.077 5691 5405 4043 1464 2788 2196
5048 775.415 7551 8223 5536 1975 4436 3407
5040 827.077 5427 4978 3681 1615 2299 2518
5048 775.415 7735 5844 5944 1780 3014 2431
5040 827.077 6269 5442 4801 1348 3187 1904
5048 775.415 5671 5865 5501 200 3632 1815
5040 827.077 6117 4544 5392 580 2303 1986
5048 775.415 6166 6110 5005 964 3446 2333
5040 827.077 4848 3791 3327 1258 2222 1058
5048 775.415 10059 6739 8674 1090 3794 2312
5040 827.077 5655 4802 4015 1584 2075 2418
5048 775.415 6922 5731 4636 2464 2576 2785
5040 827.077 2907 4420 2733 378 2343 1883
5048 775.415 7871 6154 7395 607 3747 2017
5040 827.077 5892 5230 4690 1084 2165 2731
5048 775.415 7057 6646 4457 2302 3190 2899
5040 827.077 6500 4998 5095 1390 2623 2049
5048 775.415 10295 6906 8036 2189 3542 2961
5040 827.077 3376 4855 2101 1341 1944 2561
5048 775.415 6568 7876 5016 1555 4129 3527
5040 827.077 5157 5675 4024 968 2314 2987
5048 775.415 5966 6316 4710 1260 3706 2207
5040 827.077 7598 5358 5245 2283 2732 2164
5048 775.415 7427 7072 5594 1383 3653 3114
5040 827.077 5082 5532 2862 2470 3116 2101
5048 775.415 8432 6896 5124 2736 4035 2530
5040 827.077 7046 4183 5593 1735 2652 1229
5048 775.415 5252 7062 4032 681 3640 3021
5040 827.077 7340 5499 5323 1885 3897 1275
5048 775.415 7579 6613 6728 396 3487 2805
5040 827.077 7077 4404 4901 1951 2460 1491
5048 775.415 10725 5982 8194 2371 4028 1667
5040 827.077 4889 4724 3267 1613 2452 1904
5048 775.415 8368 6500 4548 2705 3186 2902
5040 827.077 6758 4838 5536 1260 2572 1765
5048 775.415 8596 6885 7453 1159 3852 2518
5040 827.077 8771 6509 6717 1994 3149 2975
5048 775.415 8263 6930 6670 1742 4247 2115
5040 827.077 7203 4002 6486 902 2398 1294
5048 775.415 9609 4689 7385 1346 3124 1366
5040 827.077 7545 4435 4334 1402 2601 1449
5048 775.415 9121 6383 7306 1659 3695 2401
5040 827.077 6639 4649 5818 344 2555 1747
5048 775.415 8750 6722 6890 1917 4116 2297
5040 827.077 6929 4548 5478 817 3217 924
5048 775.415 6319 6809 5834 455 4685 1619
5040 827.077 4619 5522 2381 2216 2312 2914
5048 775.415 7069 5148 5581 1040 3661 1201
5040 827.077 4414 4710 4114 449 2721 1504
5048 775.415 5702 7985 4255 970 4115 3484
5040 827.077 4636 4489 3935 669 2541 1496
5048 775.415 13589 5354 4046 1003 3398 1637
5040 827.077 8880 4522 5299 1140 2592 1677
5048 775.415 8574 5790 6527 1377 3021 2398
5040 827.077 3364 4542 3078 369 2141 2037
5048 775.415 5762 5595 3618 2137 2784 2523
5040 827.077 3858 4262 3062 846 1949 1919
5048 775.415 7412 5453 4739 1403 3590 1405
5040 827.077 5647 4989 4810 803 3016 1699
5048 775.415 5407 5844 3244 1849 3374 1938
5040 827.077 5852 4774 4215 1148 2345 2136
5048 775.415 8156 6741 5182 1977 4094 2368
5040 827.077 7044 5679 5179 1708 3253 1988
5048 775.415 6911 6612 4947 1751 3748 2532
5040 827.077 7952 4372 6335 990 2775 1296
5048 775.415 8395 6425 7546 850 4584 1333
5040 827.077 5080 4979 3864 434 3123 1513
5048 775.415 4140 5467 2591 996 3039 1907
5040 827.077 5926 4558 3795 2121 2470 1703
5048 775.415 7288 5468 5630 1438 3260 1904
#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 827.077 4633 4020 4226 339 2870 888
5048 775.415 7259 6770 6771 323 4102 2253
5040 827.077 6808 4424 5357 1319 2350 1749
5048 775.415 6224 5323 5028 1117 3288 1630
5040 827.077 5642 4897 4209 1293 2937 1603
5048 775.415 6109 6436 4878 1065 3438 2644
5040 827.077 6173 5271 3976 2093 2299 2532
5048 775.415 9284 5854 7525 1996 2981 2456
5040 827.077 8750 6407 5929 2069 3113 2981
5048 775.415 8266 6142 6628 1676 4386 1447
5040 827.077 5643 5097 4775 780 2494 2143
5048 775.415 5732 6905 5561 133 4478 2137
5048 775.415 7431 4970 6624 684 3118 1234
5040 827.077 5651 5099 3979 1533 2647 2039
5040 827.077 4995 5654 3647 848 3063 1929
5048 775.415 6495 6912 4187 2301 3876 2634
5040 827.077 3551 4305 3268 361 2363 1456
5048 775.415 7600 6286 6494 1053 3320 2590
5040 827.077 4086 4471 3564 494 2422 1731
5048 775.415 9189 5204 5209 2083 3207 1666
5040 827.077 3790 5676 2692 1049 2723 2427
5048 775.415 5422 6769 4497 670 3006 3252
5040 827.077 6685 4078 6124 449 2501 1323
5048 775.415 4854 6327 3793 1171 3717 2190
5040 827.077 3771 5603 2470 1131 2635 2566
5048 775.415 6556 6598 3848 2282 4088 2050
5040 827.077 5297 5743 4244 1095 2574 2771
5048 775.415 7542 6232 4850 2365 3510 2249
5040 827.077 8911 3377 3886 992 2335 641
5048 775.415 5298 4623 4573 515 3085 1234
5040 827.077 7277 5509 5404 1860 3224 1881
5048 775.415 8832 6257 6386 2309 3562 2242
5040 827.077 8598 4948 6318 2296 2824 1953
5048 775.415 11415 6853 8627 2322 3353 2966
5040 827.077 4650 4932 3112 1266 3110 1358
5048 775.415 8862 6836 6558 2107 3404 3135
5040 827.077 8280 4869 3958 3524 2423 1973
5048 775.415 7609 6551 6118 1437 3226 2934
5048 775.415 5892 7183 2878 3046 3357 3367
5040 827.077 7517 5897 5681 1849 2967 2564
5040 827.077 4406 6347 3480 870 3181 2824
5048 775.415 8375 6661 6549 1913 3541 2752
5040 827.077 5134 5010 3620 1228 2980 1625
5048 775.415 8505 6160 7578 1100 3879 1915
5048 775.415 7688 7830 5224 2303 3966 3492
5040 827.077 3976 3908 3254 735 2533 1085
5040 827.077 5757 4163 4522 1274 2928 1146
5048 775.415 6387 6277 5489 773 4343 1550
5040 827.077 6136 5319 4423 1372 2467 2537
5048 775.415 9627 7472 7996 1607 4447 2741
5040 827.077 5889 4354 5205 630 2344 1594
5048 775.415 7630 5216 6074 1336 2797 1916
5040 827.077 6842 5464 4878 1087 3478 1557
5048 775.415 6526 6720 6155 381 4603 1926
5040 827.077 5165 5024 4558 719 1954 2734
5048 775.415 7855 7256 6149 1614 3769 2949
5040 827.077 7147 3988 6379 749 2183 1527
5048 775.415 5987 6812 4982 911 3149 3368
5048 775.415 7903 6623 6930 937 3902 2437
5040 827.077 3055 6584 2179 842 2714 3414
5040 827.077 5474 4539 3768 1627 2084 1977
5048 775.415 6457 6440 5575 753 3744 2181
5048 775.415 10914 6143 8472 2374 3502 1996
5040 827.077 6175 4346 5022 924 2726 1247
5040 827.077 5842 5689 4028 1623 3254 1986
5048 775.415 13379 8227 11038 2584 4115 3804
5040 827.077 8158 5924 6177 2021 2644 2790
5048 775.415 6756 6645 5201 1353 3912 2265
5040 827.077 4851 4651 3946 458 2530 1743
5048 775.415 9149 5458 7503 1379 3599 1403
5040 827.077 6845 5068 4974 1905 2996 1741
5048 775.415 8017 7414 6764 1277 4279 2869
5040 827.077 5739 4645 3844 1195 2629 1751
5048 775.415 5570 6836 3619 1952 3624 2730
5040 827.077 10062 5637 8404 1736 2959 2236
5048 775.415 11561 6690 8872 2903 3396 2992
5040 827.077 6435 5673 5256 1428 2828 2557
5048 775.415 9583 6744 7124 1828 3550 2640
5040 827.077 6532 4759 4763 1749 2585 1777
5048 775.415 6841 4866 5193 967 3836 545
5040 827.077 8334 3829 4952 3334 2575 876
5048 775.415 5935 4870 5330 461 3130 1432
5040 827.077 5080 3582 3511 1503 2343 963
5048 775.415 6383 5842 3793 2396 4264 1417
5040 827.077 4926 5416 3494 868 3146 2042
5048 775.415 8475 6742 6053 1139 3741 2564
5040 827.077 5920 4968 4398 1485 3020 1610
5048 775.415 8741 5954 6101 1496 3147 2515
5040 827.077 4082 4960 2668 1405 2818 1855
5048 775.415 9094 7150 6811 1658 3980 2736
5040 827.077 5735 4891 3688 1563 2500 2124
5048 775.415 4276 4517 3618 462 2712 1366
5040 827.077 4733 6363 2646 2011 3239 2810
5048 775.415 12321 6281 9678 1915 3655 2204
5040 827.077 7662 4584 5595 1059 2492 1759
5048 775.415 4493 5552 3882 630 2699 2405
5040 827.077 7654 5684 4803 2684 2903 2251
5048 775.415 10134 7468 9204 652 4462 2586
5040 827.077 5377 5060 4805 180 2627 1955
5048 775.415 8301 5659 5720 844 4332 1069
5040 827.077 6389 5117 4174 1962 2288 2555
5048 775.415 7046 5507 5335 1698 2896 2269
5040 827.077 6190 4857 5268 932 2670 1727
5048 775.415 7422 4526 5845 1611 2947 1256
5040 827.077 8398 4847 6143 1997 3463 1095
5048 775.415 5801 6162 5069 748 2860 2989
5040 827.077 5138 4009 2937 2093 1664 2065
5048 775.415 9006 6963 7718 1064 3761 2731
5040 827.077 6565 4867 5143 1494 1889 2470
5048 775.415 12136 7238 10190 1761 3849 2993
5040 827.077 7246 4485 5849 1419 2778 1448
5048 775.415 7883 5817 5010 2791 3277 2312
5040 827.077 6312 5138 3909 1556 2670 2117
5048 775.415 8235 4716 7880 400 2851 1462
5040 827.077 5046 4914 3583 1086 2788 1575
