#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5048 811.029 7120 146925 5578 1459 79290 67167
5040 825.336 2800 173640 1480 1392 88820 83741
5048 811.029 7069 121533 5068 2024 82293 39409
5040 825.336 3223 107172 2913 545 83198 22628
5040 825.336 3848 127652 3544 135 78996 48012
5048 811.029 2330 103902 1474 947 66681 37718
5040 825.336 4353 117064 2732 1654 71565 45518
5048 811.029 2795 144233 1768 873 68340 76781
5040 825.336 4949 147526 3659 1304 82732 64654
5048 811.029 7426 180251 4853 2280 104663 74971
5040 825.336 5614 105602 4638 1040 67297 35407
5048 811.029 4106 128339 2489 1474 78132 51932
5040 825.336 4408 102846 3601 632 61555 41008
5048 811.029 3891 152522 3282 443 67789 83984
5040 825.336 5418 161165 4522 1054 74022 86430
5048 811.029 5794 120564 5136 670 82795 38530
5040 825.336 5306 142593 5067 241 80328 62495
5048 811.029 5100 114783 4523 607 67503 45429
5040 825.336 4629 99145 3856 616 55964 44944
5048 811.029 3358 134850 3468 0 87294 44670
5040 825.336 2638 125689 2283 417 79929 46470
5048 811.029 4491 101649 4091 262 64255 37051
5040 825.336 3273 135187 2603 621 56984 79212
5048 811.029 4056 103813 3535 638 55194 47589
5040 825.336 3826 133079 3857 0 81065 54337
5048 811.029 4654 126976 3243 1260 80619 45542
5040 825.336 5743 133493 4449 1159 94160 39787
5048 811.029 6800 134994 4108 860 74830 61549
5040 825.336 4339 174279 3091 1261 105769 67910
5048 811.029 3276 148017 3291 149 82948 66433
5040 825.336 4832 150839 3976 650 78474 71930
5048 811.029 4791 125215 3763 853 73659 50405
5040 825.336 3992 133292 2810 817 73559 59818
5048 811.029 6430 145946 4234 2004 63872 82868
5040 825.336 3855 143730 2715 998 83436 59637
5048 811.029 3330 131820 3127 181 74831 54929
5040 825.336 3810 130526 2742 974 59823 71468
5048 811.029 3089 151420 2125 1033 83182 64517
5040 825.336 4742 150089 3257 1419 87098 63909
5048 811.029 4107 138623 2916 1294 85420 50368
5040 825.336 4464 113434 2719 421 64181 47744
5048 811.029 3904 141485 2955 930 81171 59888
5040 825.336 4406 151997 2675 1823 60674 90462
5048 811.029 3851 121409 2531 1376 53114 67416
5040 825.336 3117 143180 2137 934 70576 71995
5048 811.029 4500 160337 3439 989 83005 77172
5040 825.336 5502 149748 4686 804 69466 78970
5048 811.029 4152 110938 3140 807 71263 38043
5040 825.336 3463 134219 1939 1492 91163 42248
5048 811.029 5253 155649 4823 472 89014 63428
5040 825.336 5012 130433 3366 1071 59003 68893
5048 811.029 5995 152398 4529 1340 74597 75320
5040 825.336 3857 113666 2683 1133 60009 52741
5048 811.029 5179 153338 3468 1783 74840 81124
5040 825.336 6486 129638 6202 343 65924 62994
5048 811.029 4214 143761 2960 1304 89468 53717
5040 825.336 4613 115572 3601 813 67059 49401
5048 811.029 3680 107969 2474 1172 71581 39634
5040 825.336 4638 130978 3335 927 70418 61637
5048 811.029 5310 157774 4358 1001 83835 73473
5040 825.336 5392 127860 4435 728 79857 47086
5048 811.029 7285 142541 4649 1217 71677 69703
5040 825.336 4958 143983 3270 1413 84143 58509
5048 811.029 5340 144456 3070 2206 76305 68816
5040 825.336 5380 131823 3686 1737 73328 56799
5048 811.029 4242 135742 3918 498 80516 55249
5040 825.336 4849 153185 3257 1492 73372 79109
5048 811.029 4100 106163 3792 285 53470 51367
5040 825.336 3802 123221 3450 233 60200 63584
5048 811.029 3695 94549 2621 883 60168 32916
5040 825.336 4876 132970 4691 294 94204 36189
5048 811.029 6284 137925 5942 234 79878 56328
5040 825.336 3517 173146 2896 471 89854 83692
5048 811.029 7062 168869 2414 2114 78481 87845
5040 825.336 2335 86198 2243 0 59769 25788
5048 811.029 6191 137470 4910 1211 66381 71866
5040 825.336 5353 115417 4636 330 90919 23099
5048 811.029 6149 169834 4747 1257 101639 68658
5040 825.336 3780 114268 3426 225 82277 28348
5048 811.029 3011 125645 2344 558 81659 45132
5040 825.336 3521 151544 2912 542 80340 69222
5048 811.029 6395 184093 4861 1473 110046 74925
5040 825.336 5629 145082 4263 1402 85121 58898
5048 811.029 4682 128676 3307 1018 69570 58485
5040 825.336 3932 152105 2696 727 101300 48262
5048 811.029 7609 171170 5456 1946 104590 64619
5048 811.029 3849 184440 3286 476 85073 100438
5040 825.336 7234 164267 3777 2337 70316 90566
5040 825.336 3434 94687 2864 711 73479 23372
5048 811.029 7244 126266 5196 1766 83301 41170
5040 825.336 3098 120303 2639 342 68250 50745
5048 811.029 8305 152980 6163 2227 82487 68207
5040 825.336 4122 147872 3165 941 80117 66823
5048 811.029 6380 179712 5581 713 87637 88594
5040 825.336 6084 130946 4954 1128 61528 68710
5048 811.029 4803 162576 3277 1322 80874 81224
5040 825.336 6825 186501 4980 1477 118008 68921
5048 811.029 6555 157038 4898 1589 80093 75906
5040 825.336 2913 156716 2518 375 76369 78803
5048 811.029 2487 129294 2088 397 75331 51754
5040 825.336 5281 162164 4167 1179 93432 67943
5048 811.029 4512 113094 3614 814 78697 35250
5040 825.336 4026 106365 2718 1402 65720 39738
5048 811.029 5179 130960 1968 948 69981 62070
5040 825.336 5765 95661 4209 1365 71322 24410
5048 811.029 4784 192296 2337 2380 96298 95876
5040 825.336 7696 174190 6516 1194 84101 89701
5048 811.029 3971 136270 3156 895 80526 55577
5040 825.336 5213 175836 4224 460 130004 48565
5048 811.029 7262 170288 5832 1534 123887 46909
5040 825.336 772 85074 499 270 54148 31608
5048 811.029 2928 117628 2635 257 64682 53194
5040 825.336 6663 96054 2954 1248 59648 36928
5048 811.029 6047 126131 4490 971 78437 46429
5040 825.336 9745 105138 5073 845 73916 31712
5048 811.029 3121 109268 2205 0 84653 24497
5040 825.336 2752 138737 2477 197 94938 45606
5048 811.029 4753 149327 2328 1788 69151 78061
5040 825.336 3280 103137 3236 0 88509 13810
5048 811.029 3927 117660 2928 735 64158 54075
5040 825.336 3830 117726 2834 1055 81582 32931
5048 811.029 5863 118296 3841 1813 64315 50511
5040 825.336 4147 160975 3574 471 78260 80516
5048 811.029 5341 113078 2701 1798 67340 46176
5040 825.336 3738 125774 3253 376 71126 54520
5048 811.029 5607 154724 5199 483 106743 45546
5040 825.336 4001 105296 3117 736 57723 46910
5048 811.029 5754 114287 4671 1218 73072 40662
5040 825.336 3526 122033 2982 471 74348 45479
5048 811.029 4700 173351 2884 1756 76937 97892
5040 825.336 5118 129952 3015 259 79930 50683
5048 811.029 3762 155367 2979 910 87434 66553
5040 825.336 4631 163890 2836 1686 79242 85296
5048 811.029 2843 196388 2128 760 97119 102137
5040 825.336 4545 128440 3415 1110 71316 54807
5048 811.029 5233 137033 4579 647 67858 68795
5040 825.336 5872 153052 3547 1373 88318 63738
5048 811.029 4877 109811 3332 1386 69847 39937
5040 825.336 3305 118565 2789 447 50201 68673
5048 811.029 3440 146717 2992 471 89168 57551
5040 825.336 5809 148939 4617 1360 58418 89982
5048 811.029 3159 158350 2282 943 71102 85045
5048 811.029 4726 147843 3535 1231 96840 51731
5040 825.336 4864 121752 3681 1229 65223 55139
5040 825.336 7158 137068 4703 2441 74543 62393
5048 811.029 4538 148834 3627 977 104967 45735
5040 825.336 3683 163500 2241 1454 90430 71732
5048 811.029 7728 171937 5281 2255 85754 81921
5040 825.336 5320 176549 3950 1273 100342 77074
5048 811.029 4744 160218 3282 1419 95776 64978
5040 825.336 4441 129657 4291 181 95605 32157
5048 811.029 4072 108845 3694 279 76910 31363
5040 825.336 3862 141629 3181 705 91299 52036
5048 811.029 5499 138115 4554 923 64948 72392
5040 825.336 2583 126194 1773 867 56843 70214
5048 811.029 3101 102795 2103 915 71263 29878
5040 825.336 4490 138677 2852 1517 78337 59910
5048 811.029 4595 125815 3329 1147 70658 55337
5040 825.336 3538 113623 2609 1044 73947 39784
5048 811.029 1866 102986 1502 271 54616 46714
5040 825.336 3462 124217 2603 743 60922 63752
5048 811.029 5067 134828 3498 1371 77148 57186
5040 825.336 5332 166828 3468 1728 82200 85156
5048 811.029 8172 137865 5610 2377 73678 64755
5040 825.336 4690 94557 2725 561 63856 32228
5048 811.029 4257 113354 3407 927 54260 60081
5040 825.336 5843 172820 4070 1599 101132 74031
5048 811.029 5055 146055 4815 0 109473 36069
5040 825.336 1957 112595 1560 411 59359 53000
5048 811.029 4428 116183 3667 742 74318 41359
5040 825.336 5028 142392 2864 2110 64711 77376
5048 811.029 3935 127349 3006 900 78365 48360
5040 825.336 6666 167151 4600 1756 70829 94862
5048 811.029 4043 98347 2435 1497 61814 36431
5040 825.336 8200 160031 5692 2404 100212 60808
5048 811.029 7598 164040 6349 1122 82228 80735
5040 825.336 4031 154862 3431 541 80462 72507
5048 811.029 4756 197328 2854 1684 99012 98230
5040 825.336 3504 119848 3191 187 70049 50054
5048 811.029 4585 118010 4009 711 55930 65412
5040 825.336 5003 137632 4938 0 86820 49206
5048 811.029 6842 136883 4342 1017 81119 53727
5048 811.029 9026 103316 1954 0 64069 39512
5040 825.336 4413 106524 3210 1226 65932 38406
5040 825.336 4558 155531 3742 757 87635 65158
5048 811.029 5671 133090 3982 1723 77843 53560
5040 825.336 4912 100141 3542 1203 60180 37763
5048 811.029 6048 148344 5123 1016 106131 41118
5040 825.336 3039 156430 2169 813 95588 62423
5048 811.029 4635 167967 2724 1935 99251 66993
5040 825.336 6103 173845 3728 2248 96090 77765
5048 811.029 5927 166510 4248 1772 107237 59364
5040 825.336 3346 122360 3062 306 77327 44579
5048 811.029 3972 116347 2491 1236 70871 45481
5040 825.336 5155 142180 3920 1097 71645 69296
5048 811.029 4261 168443 3006 1181 88457 77902
5040 825.336 3985 104034 3247 772 55061 48123
5048 811.029 3533 126043 2864 669 68604 57285
5040 825.336 5107 146130 1900 1349 75720 72351
5048 811.029 4058 140303 2515 1597 71835 68666
5040 825.336 2331 84450 1774 567 51813 32537
5048 811.029 4741 154517 3654 911 89908 64917
5040 825.336 4778 121709 4043 422 95376 27014
5048 811.029 5360 157105 3884 1341 67067 88383
5040 825.336 8569 161343 6753 1528 84791 76964
5048 811.029 6829 177344 4621 1896 83857 95173
5040 825.336 3965 148135 2677 1210 66318 80644
5048 811.029 7655 140741 6568 717 96592 45784
5040 825.336 7970 117769 6416 1475 62011 56443
5048 811.029 5882 134601 5118 581 85551 48457
5040 825.336 5223 187311 3325 1385 59277 127196
5048 811.029 4868 143953 2401 2585 63780 81873
5040 825.336 3437 114861 2895 290 74952 40463
5048 811.029 4499 124591 4166 407 65934 55624
5040 825.336 4547 135325 3173 846 81680 53390
5048 811.029 3729 146179 3334 489 90930 54688
5040 825.336 5918 153731 4184 1500 75537 77384
5048 811.029 2501 120124 2692 0 82106 36682
5040 825.336 5568 120340 4633 848 89779 29027
5048 811.029 3312 124125 2394 923 76285 47862
5040 825.336 2047 117193 1859 173 70924 45549
5048 811.029 3293 122442 2527 771 76708 43882
5040 825.336 6634 107948 5074 1520 76950 31314
5048 811.029 3586 129062 2705 848 87061 41120
#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 825.336 6751 119217 4122 2633 72488 46068
5048 811.029 4350 104909 3206 879 59994 45370
5040 825.336 4919 87706 4560 258 72333 14552
5048 811.029 6078 126129 5641 251 87168 38502
5040 825.336 3853 151041 2844 997 72487 78100
5048 811.029 6954 130064 6047 486 82901 45785
5040 825.336 8388 137455 6835 1551 68147 69865
5048 811.029 5847 169406 3785 1580 87613 84188
5040 825.336 4699 140845 3306 1230 95678 42468
5048 811.029 4873 171272 2837 1340 104925 66084
5040 825.336 2987 114474 2224 905 76147 37832
5048 811.029 4312 128774 3456 897 66668 63034
5040 825.336 3875 85038 2929 465 55696 28068
5048 811.029 3878 153838 2439 1370 70545 83126
5040 825.336 3951 147948 3352 524 79239 67160
5048 811.029 1804 126875 1638 203 73817 51686
5040 825.336 4165 128610 4047 0 90970 39784
5048 811.029 6677 146885 6061 725 82733 62379
5040 825.336 3068 98389 3204 0 71196 26258
5048 811.029 6113 139439 3907 1025 84282 57750
5040 825.336 4721 124860 4243 580 69762 53313
5048 811.029 6150 174008 4275 1438 85201 89098
5040 825.336 6230 157701 3990 868 79848 77893
5048 811.029 6724 147459 4194 1385 99917 46018
5040 825.336 6612 149067 4569 1460 95341 53638
5048 811.029 7084 146000 4442 2449 85536 60356
5040 825.336 4142 133874 3825 304 71105 61024
5048 811.029 3102 104468 3079 0 76251 28162
5040 825.336 6108 130253 4431 1451 74694 55302
5048 811.029 3955 146604 2858 1082 94838 52072
5040 825.336 5915 144822 5348 515 84162 59179
5048 811.029 3864 99146 2895 1044 68444 28435
5040 825.336 4374 127600 4080 141 84824 44909
5048 811.029 5218 140166 4488 739 84218 52404
5040 825.336 4020 122312 2465 839 62345 60979
5048 811.029 5259 86612 4746 529 73602 13668
5040 825.336 3029 109856 1675 1213 67241 42492
5048 811.029 7058 129711 5091 1834 70832 59105
5040 825.336 5728 116675 4941 180 74773 44459
5048 811.029 4445 110761 3302 970 58596 51601
5040 825.336 4776 164421 2921 1710 77123 88947
5048 811.029 4745 127310 3661 902 58827 67690
5040 825.336 4063 152448 3180 475 79865 70156
5048 811.029 4816 106257 4733 0 67451 39510
5040 825.336 2719 121309 1937 721 65806 55964
5048 811.029 4550 149260 2810 719 88760 60322
5040 825.336 3817 129573 2689 1072 72332 57918
5048 811.029 5716 159803 4795 1002 93869 68103
5040 825.336 3107 138128 2092 795 65722 72513
5048 811.029 4402 118842 3363 885 63370 55114
5040 825.336 5401 136997 4539 757 95845 40341
5048 811.029 7814 127088 5677 643 87538 39946
5040 825.336 6014 137879 4562 1159 55880 80324
5048 811.029 4134 141131 3356 647 90940 53137
5040 825.336 4147 131848 2613 670 78589 52020
5048 811.029 3957 131518 3387 438 85535 43367
5040 825.336 5789 169692 4541 1099 92330 75834
5048 811.029 6931 189637 4640 2389 115234 75903
5040 825.336 4384 156397 2574 1708 79531 75064
5048 811.029 4566 116225 4178 211 74966 39929
