#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 825.336 4037 157554 3038 1039 107680 50462
5048 811.029 5298 177865 3997 1248 126669 50824
5040 825.336 3974 111691 3691 297 64889 45410
5048 811.029 5165 138642 3386 1769 61870 76203
5040 825.336 3189 103654 2572 677 57951 46024
5048 811.029 4293 123627 3010 1143 77338 47379
5040 825.336 7722 179447 5819 1345 102282 75398
5048 811.029 5877 150867 5413 388 100377 51821
5040 825.336 3112 143929 2559 527 95423 48065
5048 811.029 4220 152031 3097 1060 103184 48538
5040 825.336 4760 155020 3760 1041 78635 75930
5048 811.029 7119 207898 4759 2266 104033 104075
5040 825.336 4142 126733 3673 277 96883 30465
5048 811.029 6040 177316 4282 1758 110406 65940
5040 825.336 4539 126776 3652 820 63176 62653
5048 811.029 4507 148131 3736 597 97478 49978
5040 825.336 4255 164606 3178 987 99909 66442
5048 811.029 6663 164004 4452 1262 80275 84247
5040 825.336 5470 128873 4499 880 77651 50775
5048 811.029 6579 138735 4978 1404 83351 57075
5040 825.336 6674 132357 4848 1030 74941 58396
5048 811.029 6707 162873 4810 1844 101774 58271
5040 825.336 3676 117827 2446 1274 77913 40709
5048 811.029 4527 127264 3450 970 82560 46488
5040 825.336 5340 184901 4517 883 83839 99200
5048 811.029 12452 165858 6588 1966 79404 85442
5040 825.336 2226 131351 1608 525 77113 54924
5048 811.029 3913 113263 2464 801 64777 47052
5040 825.336 4742 160329 3636 1031 92828 66319
5048 811.029 4266 163275 2818 1210 80089 80569
5040 825.336 5665 152500 4518 889 102199 50179
5048 811.029 5191 151883 4646 668 96937 56126
5040 825.336 3393 117526 3118 241 52210 65782
5048 811.029 3024 131057 2331 640 72638 56545
5040 825.336 3714 146473 2781 871 78381 71588
5048 811.029 4364 120989 3624 616 59655 60621
5040 825.336 5848 160136 4617 1068 128029 34514
5048 811.029 5470 163521 4812 619 116878 45012
5040 825.336 6026 197276 3667 2360 124465 71277
5048 811.029 4289 134158 2941 730 75486 59128
5040 825.336 6647 155202 4599 1989 82030 74233
5048 811.029 4795 186315 4253 704 103027 81088
5040 825.336 5992 151178 4454 1452 97206 52314
5048 811.029 8243 148409 3929 4413 77908 67765
5040 825.336 6599 145761 4514 2137 88307 56155
5048 811.029 3231 136120 2454 579 92320 42815
5040 825.336 5445 163133 3046 2384 86174 76806
5048 811.029 4096 154477 3364 652 84909 67551
5040 825.336 4936 123212 3518 1304 52648 69246
5048 811.029 6538 156449 5462 1120 76070 78886
5040 825.336 3073 102568 2722 316 71411 29166
5048 811.029 6053 171264 2900 2876 65200 103915
5040 825.336 4798 134919 3636 979 66829 69979
5048 811.029 4368 147503 3557 730 90659 55773
5040 825.336 5624 199861 3903 1308 108778 94680
5048 811.029 4230 170599 3271 959 101235 67051
5040 825.336 4006 116190 3572 457 60874 53545
5048 811.029 5262 147213 4303 848 80193 65299
5040 825.336 8073 92035 6610 227 72669 18337
5048 811.029 6582 161484 2836 2267 79960 81988
5040 825.336 7823 153395 4587 1816 72904 80950
