#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1608.2 4898 251522 1784 3179 38300 213142
5048 1580.87 5527 268213 579 4409 31402 234576
5040 1608.2 2961 143673 347 2602 48690 94954
5048 1580.87 4039 203806 1202 2750 37665 165635
5040 1608.2 3413 244512 700 2748 37000 203535
5048 1580.87 8404 258436 1043 6352 50673 208266
5040 1608.2 6296 198972 1345 4087 30681 168708
5048 1580.87 3673 164046 1067 2579 40874 122504
5040 1608.2 6425 186138 3472 3088 41510 141524
5048 1580.87 4908 196004 623 4275 58179 134489
5040 1608.2 3547 273187 801 2365 70880 201813
5048 1580.87 5829 267168 815 5014 51154 215339
5040 1608.2 5060 236616 1327 3445 34632 200426
5048 1580.87 3866 207552 445 1217 42928 166844
5040 1608.2 3004 213064 583 1619 23789 188271
5048 1580.87 8905 246824 3169 5475 52925 192498
5040 1608.2 4905 185747 397 3700 23945 163424
5048 1580.87 8143 237731 433 5321 28816 211047
5040 1608.2 4039 131756 815 2394 28539 103222
5048 1580.87 2747 154406 12 1762 27056 128388
5040 1608.2 1190 150796 541 650 19074 130684
5048 1580.87 7499 151728 1384 5415 35150 114944
5040 1608.2 5612 238858 1645 3944 38282 198827
5048 1580.87 4591 228059 706 3147 48729 179737
5040 1608.2 4704 300371 1361 3259 43949 252931
5048 1580.87 5832 298774 827 4431 39122 258011
5040 1608.2 4603 220838 1165 3340 20179 200196
5048 1580.87 4905 217868 1366 3282 31292 186536
5040 1608.2 2774 161747 288 2633 27940 132774
5048 1580.87 4566 260293 126 3740 38708 221525
5040 1608.2 7256 191246 1617 4854 22936 167001
5048 1580.87 7257 214515 495 3940 40941 170143
5040 1608.2 5790 164027 293 3711 25951 136265
5048 1580.87 6526 214778 2443 4168 25271 189279
5040 1608.2 3956 279616 760 2789 65924 211970
5048 1580.87 6652 263961 843 4284 36495 224852
5040 1608.2 4014 184012 969 2640 39359 143720
5048 1580.87 1877 183884 364 1456 20605 162380
5040 1608.2 4048 197917 815 3090 46968 150504
5048 1580.87 4481 192823 440 3324 39042 155067
5040 1608.2 3792 217921 1129 2549 51772 161281
5048 1580.87 4140 218036 950 3003 39715 177651
5040 1608.2 3230 170875 1185 2095 54147 113861
5048 1580.87 5362 235470 1283 4266 28418 205564
5040 1608.2 6341 171246 1729 4664 24011 146568
5048 1580.87 4766 193677 1057 3089 30989 161366
5040 1608.2 4141 139328 849 2809 30397 109084
5048 1580.87 9134 247482 1048 4950 35194 212798
5040 1608.2 3302 157638 744 2584 44626 112077
5048 1580.87 4185 253201 884 3152 47780 205244
5040 1608.2 2874 129569 1691 1187 20580 106497
5048 1580.87 5798 166792 326 4763 30162 136986
5040 1608.2 2489 114015 447 2075 28802 82019
5048 1580.87 4327 168543 643 3098 16345 152636
5040 1608.2 3851 226743 1178 1745 28047 195607
5048 1580.87 3470 116161 1077 2023 29745 85329
5040 1608.2 2620 150816 398 1931 31092 119809
5048 1580.87 3203 166187 363 2737 39386 126395
5040 1608.2 2541 137072 446 2019 27166 108984
5048 1580.87 5226 173224 848 4261 25998 145080
5040 1608.2 8105 249695 445 5026 66302 182425
5048 1580.87 6429 231323 2466 3066 44239 186699
5040 1608.2 5542 277708 453 3354 32726 244885
5048 1580.87 11566 209800 1786 2934 29136 176775
5040 1608.2 4750 254116 551 3882 34156 216831
5048 1580.87 4719 234976 1565 3012 37088 197277
5048 1580.87 4835 131601 592 3858 22406 107147
5040 1608.2 3567 160010 614 2569 27048 129742
5040 1608.2 2888 206986 293 2255 34981 170036
5048 1580.87 2507 170007 1246 1221 26858 142445
5040 1608.2 4723 167639 1644 2515 24148 146743
5048 1580.87 4022 202559 1352 2593 35662 168343
5040 1608.2 3297 222318 1163 1744 41271 178935
5048 1580.87 6622 258788 1600 4656 31151 227296
5040 1608.2 3638 155558 859 2607 36076 117935
5048 1580.87 7020 222736 389 4878 31938 191679
5040 1608.2 4372 278452 860 3303 49388 228622
5048 1580.87 5335 280707 797 3573 44226 232031
5040 1608.2 7460 230260 1175 3292 36983 190424
5048 1580.87 7192 250433 360 3844 47026 202166
5040 1608.2 4177 148017 1120 3028 32860 116945
5048 1580.87 3734 148755 303 2954 24725 125470
5040 1608.2 3329 173316 1366 1958 26471 145796
5048 1580.87 3649 112448 671 1576 24983 86969
5040 1608.2 5260 265854 1045 4138 74215 188892
5048 1580.87 8538 269498 1151 6629 37100 231729
5040 1608.2 4150 220966 657 2860 53104 162309
5048 1580.87 6803 227099 2250 4406 29099 196722
5040 1608.2 2244 147448 251 1844 28254 120543
5048 1580.87 4072 158618 489 2585 27362 131494
5040 1608.2 4575 98164 651 3980 27949 69686
5048 1580.87 4980 146875 650 3578 39255 108004
5040 1608.2 3913 159615 1153 2208 18701 140272
5048 1580.87 4690 183609 1013 3752 24860 157183
5040 1608.2 6559 228262 1560 3587 42983 183635
5048 1580.87 7266 303235 955 5371 53813 247935
5040 1608.2 6239 227787 421 4458 31737 196406
5048 1580.87 7059 204305 1012 5155 28113 178445
5040 1608.2 6402 200193 704 5814 39941 158829
5048 1580.87 7435 232370 3782 3409 34576 198575
5040 1608.2 4032 193258 751 1214 33533 159203
5048 1580.87 5318 164776 899 4314 35080 130618
5040 1608.2 6953 178814 1614 4735 29227 150845
5048 1580.87 3374 190147 1173 2140 36626 155247
5040 1608.2 3208 158034 920 2438 22756 135102
5048 1580.87 1227 95330 457 508 26583 67788
5040 1608.2 5548 189719 2190 2981 41987 147242
5048 1580.87 3491 225184 167 2905 42070 182567
5040 1608.2 3716 237799 494 3035 44444 191428
5048 1580.87 7697 270253 2029 5334 39160 230046
5040 1608.2 7793 257753 1180 6438 34305 225203
5048 1580.87 5914 248907 942 3597 23469 226690
5040 1608.2 4923 201728 1076 2299 29988 169376
5048 1580.87 4205 234311 858 3363 41035 190387
5040 1608.2 2345 86762 0 2169 20083 65560
5048 1580.87 4416 119213 1041 3333 23257 95952
5040 1608.2 8635 271423 862 5008 38343 231152
5048 1580.87 4711 221131 1165 3304 56152 164738
5040 1608.2 7411 261910 2423 4809 31865 228225
5048 1580.87 4342 202421 472 3858 35011 166243
5040 1608.2 7026 232962 1844 2136 52879 179457
5048 1580.87 10802 268237 2997 4657 71984 195040
5040 1608.2 5119 198739 760 3034 26776 170520
5048 1580.87 7793 276458 1824 4677 47219 226787
5040 1608.2 5598 147594 2639 2951 17655 129391
5048 1580.87 3117 148536 69 2457 33614 116187
5040 1608.2 7698 143982 539 6448 37877 107833
5048 1580.87 3275 163942 180 3155 27663 134038
5040 1608.2 6085 312837 815 4549 52343 259020
5048 1580.87 8805 256722 579 6659 38769 216078
5040 1608.2 6081 225364 334 5572 24264 203731
5048 1580.87 8652 176884 4244 3718 40658 136596
5040 1608.2 2055 136635 613 1492 16327 121749
5048 1580.87 3540 148924 1290 2194 40704 106666
5040 1608.2 5111 208942 1292 3351 39145 170202
5048 1580.87 4784 237352 1110 3542 32236 205771
5040 1608.2 5084 192645 1060 2661 38767 153971
5048 1580.87 3479 190749 1158 2197 60302 130045
5040 1608.2 4114 174217 310 3752 49201 123338
5048 1580.87 4890 259229 748 4210 53081 204157
5040 1608.2 4446 246694 435 3365 31134 214505
5048 1580.87 4487 205991 1199 3251 39946 165299
5040 1608.2 6190 314746 975 5241 44632 270299
5048 1580.87 6360 337591 1814 4201 57988 275780
5040 1608.2 4438 215947 773 3479 49670 165972
5048 1580.87 5741 196613 1343 3868 35136 162513
5040 1608.2 6196 214618 913 3668 39190 176241
5048 1580.87 4680 156684 1671 2425 26704 130528
5040 1608.2 2127 173746 525 1629 37962 136412
5048 1580.87 6181 285904 852 5374 25161 257760
5040 1608.2 7148 208717 2762 3677 54281 150213
5048 1580.87 5591 258912 1778 3743 40415 216215
5040 1608.2 6270 200634 2147 3472 26878 174345
5048 1580.87 4294 248282 418 3658 32725 214625
5040 1608.2 4489 180639 853 3607 30197 151835
5048 1580.87 8760 150839 457 3513 36940 110249
5040 1608.2 4334 199002 985 2825 36032 163139
5048 1580.87 5478 289820 1228 4201 36697 248828
5040 1608.2 5959 212391 887 4916 26097 182805
5048 1580.87 6168 277115 945 5406 28444 246907
5040 1608.2 3418 179059 700 2306 45126 135198
5048 1580.87 11142 223460 4155 6657 46550 177839
5040 1608.2 8351 221651 1601 6139 34798 189183
5048 1580.87 6030 227490 807 5380 33313 191449
5040 1608.2 3548 251321 992 2347 32645 218096
5048 1580.87 4341 216530 295 4229 28950 185077
5040 1608.2 3753 203995 1541 2296 49958 149187
5048 1580.87 3685 195919 736 2841 25927 170117
5040 1608.2 7315 242655 609 4187 44884 195044
5048 1580.87 5474 220551 1506 3810 44608 173769
5040 1608.2 8328 134944 4027 1067 25841 103606
5048 1580.87 2004 69222 0 2044 20964 47289
5040 1608.2 4828 230486 1586 2508 35334 191614
5048 1580.87 2385 162737 453 1747 25076 137312
5040 1608.2 5310 239809 613 4657 29927 209926
5048 1580.87 9399 280362 2123 5482 35574 243048
5040 1608.2 4210 209305 983 3290 59930 147788
5048 1580.87 5018 227353 1266 3402 23789 200724
5040 1608.2 2109 163636 1275 872 34314 126662
5048 1580.87 4522 184681 609 4046 24343 161841
5040 1608.2 2360 165239 438 1397 31794 133178
5048 1580.87 4652 159694 890 3816 31596 127371
5040 1608.2 3793 157381 699 3166 36893 117220
5048 1580.87 3093 240676 600 1268 20999 220995
5040 1608.2 6401 270813 1962 4337 42074 228790
5048 1580.87 8683 220947 2359 5659 32949 183703
5040 1608.2 8804 211784 2545 5156 28265 182289
5048 1580.87 7090 243480 1609 5005 37914 203118
5040 1608.2 7224 202324 2287 4462 33164 170510
5048 1580.87 5043 214800 1356 3515 38646 171830
5040 1608.2 5287 173813 1389 3729 41073 133681
5048 1580.87 5015 224501 2170 2616 55741 165278
5040 1608.2 6568 224978 2115 3836 26161 197399
5048 1580.87 4119 233393 1193 2970 57911 175274
5040 1608.2 4506 179618 597 3620 42621 132616
5048 1580.87 8352 331083 1860 6418 39701 290086
5040 1608.2 4099 229232 691 3167 32854 196901
5048 1580.87 2896 162275 0 2865 38816 124398
5040 1608.2 5881 253907 516 4354 41063 210532
5048 1580.87 2904 204532 694 2044 28341 176522
5040 1608.2 8051 253115 2135 5028 13635 237645
5048 1580.87 5357 256683 2226 2987 59000 195442
5040 1608.2 4779 234271 736 3980 41835 192570
5048 1580.87 9172 255537 2813 5629 43222 210099
5040 1608.2 2854 132839 1052 1791 26153 106131
5048 1580.87 4505 160699 2222 2302 31626 126842
5040 1608.2 6006 226018 351 3938 57924 166513
5048 1580.87 5956 250305 802 4958 28653 222379
#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1608.2 3905 175851 589 2427 31332 145451
5048 1580.87 3276 148016 0 3237 16597 132302
5040 1608.2 3518 174829 853 2590 28309 147170
5048 1580.87 7180 252150 1640 4407 44473 205349
5040 1608.2 4050 140599 387 1770 18794 123500
5048 1580.87 3957 145265 1285 2624 36076 109083
5040 1608.2 7780 241778 1015 6696 37055 204366
5048 1580.87 5444 230692 1458 3831 34843 195894
5040 1608.2 4617 205207 877 2802 41484 163125
5048 1580.87 3715 196237 421 3321 16884 178617
5048 1580.87 4815 214923 811 1377 30532 183142
5040 1608.2 7753 218602 1097 3705 36224 182680
5048 1580.87 6441 292852 2119 3646 65943 223532
5040 1608.2 5551 280276 1252 3739 25181 255367
5040 1608.2 8501 278599 2048 5921 49114 229627
5048 1580.87 6386 276096 871 5013 24061 253454
5040 1608.2 6146 190704 321 2629 55858 135805
5048 1580.87 6091 223255 2048 3988 71337 153876
5048 1580.87 3494 167575 631 1685 49688 117054
5040 1608.2 3991 126253 254 3265 28870 96166
5040 1608.2 8287 220114 3385 4718 29017 189613
5048 1580.87 7122 265952 3473 3280 41558 226040
5040 1608.2 4682 207002 1227 3222 62005 143983
5048 1580.87 2702 233581 0 2641 38100 195553
5040 1608.2 3645 235804 630 3051 30666 203542
5048 1580.87 5034 276677 1511 2846 24029 251524
5040 1608.2 6039 159984 2526 2889 35535 124595
5048 1580.87 3726 155803 71 2138 27756 127526
5040 1608.2 4736 188572 578 3305 35694 151575
5048 1580.87 3342 172669 1693 1693 22622 149868
5040 1608.2 3806 138639 624 3107 27440 111424
5048 1580.87 4159 217879 416 2730 72110 145613
5040 1608.2 4016 152653 1339 2626 22978 129053
5048 1580.87 5172 157286 1819 3171 14456 143977
5040 1608.2 6629 243124 2050 4465 32547 210322
5048 1580.87 5796 236849 35 4967 34524 200398
5040 1608.2 5586 196131 14 4685 50250 144674
5048 1580.87 3713 215554 832 2634 43143 172119
5040 1608.2 4190 138476 1508 2676 24258 114894
5048 1580.87 4298 203988 1114 3059 40042 161263
5040 1608.2 7031 119164 623 6225 22193 94070
5048 1580.87 2523 112659 1204 1206 25339 85136
5040 1608.2 3955 179278 533 3256 29964 147887
5048 1580.87 6700 216340 2340 3569 18899 196109
5040 1608.2 4143 258704 1140 3005 62190 194762
5048 1580.87 9732 279518 661 7616 31418 246676
5040 1608.2 6747 303780 1481 5263 47387 258598
5048 1580.87 7531 314342 1867 4862 62988 247636
5040 1608.2 7164 218694 10 5862 41101 176087
5048 1580.87 5932 212905 1964 3041 53675 159162
5040 1608.2 6573 149225 891 3278 37849 109075
5048 1580.87 8914 214655 2443 4092 31392 181495
5040 1608.2 10445 341976 2309 6335 49793 290938
5048 1580.87 8244 304676 1470 6714 65304 238415
5040 1608.2 5698 197280 3087 1214 39602 159193
5048 1580.87 7384 258265 1153 5461 41065 216457
5040 1608.2 3501 157118 1507 1935 24322 131736
5048 1580.87 6421 183772 1806 2652 40367 142330
5040 1608.2 3591 197342 249 3005 44057 152000
5048 1580.87 6594 246916 1663 4478 67530 177952
5040 1608.2 4020 192978 660 3338 30193 161263
5048 1580.87 5073 187726 810 4115 29771 157270
5040 1608.2 5125 179567 966 3945 31123 147654
5048 1580.87 4652 239128 448 2261 49874 191922
5040 1608.2 3953 239621 389 3373 40431 199631
5048 1580.87 2994 124032 243 2451 24243 98441
5040 1608.2 6316 286213 1481 4689 60745 228036
5048 1580.87 2460 285433 231 2261 67283 213416
5040 1608.2 3725 154321 837 2968 19555 133226
5048 1580.87 2393 143534 7 2319 31424 112206
5040 1608.2 6937 284817 1996 4849 32158 248289
5048 1580.87 8410 233121 2414 5129 39264 193953
5040 1608.2 5783 219206 722 3654 33239 183037
5048 1580.87 7613 252518 4206 2876 56682 194395
5040 1608.2 5094 194248 1380 3800 31533 162366
5048 1580.87 4954 188060 1017 2373 32636 154803
5040 1608.2 4774 130405 2069 2497 42035 90634
