#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1608.2 4051 135624 1155 2037 24363 111555
5048 1580.87 4253 149319 1400 1380 21493 127710
5040 1608.2 2650 179512 504 2094 13321 164007
5048 1580.87 4544 177966 965 3183 24430 153254
5040 1608.2 2440 145433 364 1544 16800 127359
5048 1580.87 4478 182949 299 2255 18654 165254
5040 1608.2 2434 129000 19 2421 18713 109274
5048 1580.87 1983 136189 330 1175 29275 107489
5040 1608.2 3788 195419 676 3107 13203 182190
5048 1580.87 5821 184825 757 3434 29684 152428
5040 1608.2 1999 150182 697 1326 48888 101606
5048 1580.87 3345 129216 272 2171 24819 102592
5040 1608.2 2790 184030 0 2815 31553 151948
5048 1580.87 6853 162952 1824 4573 37572 124795
5040 1608.2 4997 179292 2247 2503 46091 131908
5048 1580.87 4278 194186 1006 3181 21123 172380
5040 1608.2 2948 132758 456 2472 21418 111490
5048 1580.87 4043 154085 382 2320 17895 137663
5040 1608.2 3937 182254 1308 2487 26422 159444
5048 1580.87 4755 211656 716 3918 20748 190957
5040 1608.2 1964 145862 315 1160 41512 105298
5048 1580.87 4096 177210 796 3224 26310 150378
5040 1608.2 5915 188442 2642 2484 30467 158772
5048 1580.87 4341 193990 434 3915 23849 175008
5040 1608.2 8407 200627 2645 4205 20546 178089
5048 1580.87 6435 244912 1453 5039 27669 216340
5040 1608.2 3701 167709 1098 2673 33503 134549
5048 1580.87 7060 240120 2956 4009 20487 220283
5040 1608.2 3988 144233 1084 2773 33639 108636
5048 1580.87 6078 138725 998 3628 38342 100436
5040 1608.2 3822 181052 457 3451 25774 154567
5048 1580.87 3805 148476 759 2091 29686 119349
5048 1580.87 4588 215697 2048 2432 29170 188483
5040 1608.2 4327 221754 455 3703 18332 201859
5040 1608.2 2567 131154 627 1449 20419 110330
5048 1580.87 3991 215323 1568 2291 30034 184815
5040 1608.2 6502 210313 1376 4497 54010 158177
5048 1580.87 5954 224993 1699 4233 43792 178459
5040 1608.2 3443 185691 503 2291 22973 161401
5048 1580.87 4057 140913 1407 2597 20147 119540
5040 1608.2 4712 221090 576 4078 32552 186436
5048 1580.87 2797 150318 490 1517 21899 126747
5040 1608.2 3371 117128 665 1947 21598 93074
5048 1580.87 3143 165944 604 2447 31972 132861
5040 1608.2 3711 156783 658 3141 22039 131707
5048 1580.87 4482 172035 1041 3194 18812 150851
5040 1608.2 3817 150324 1200 2721 17709 134170
5048 1580.87 4345 142353 2225 2156 14788 127572
5040 1608.2 4481 230901 1651 2999 22790 211728
5048 1580.87 4614 249756 69 4404 24616 221968
5040 1608.2 3005 155645 296 2691 30920 123092
5048 1580.87 4124 115241 1405 2707 14748 99169
5040 1608.2 1001 114072 307 719 19650 90981
5048 1580.87 3762 107185 878 2848 14720 92427
5040 1608.2 8576 273616 347 5507 23836 248229
5048 1580.87 7446 180661 1332 5247 34476 145219
5040 1608.2 7189 222962 2110 3654 61104 159070
5048 1580.87 3660 194384 235 3390 34514 158543
5040 1608.2 2940 193487 634 2197 39008 154321
5048 1580.87 3109 177032 263 2705 30214 145816
5040 1608.2 4106 104482 1588 2468 16449 85811
5048 1580.87 1702 81304 460 1163 31918 50008
5040 1608.2 2614 208808 217 1932 55305 149955
5048 1580.87 4582 245607 892 3799 32689 209660
5040 1608.2 3800 187414 1839 1783 26918 159145
5048 1580.87 4179 226619 1786 1328 41142 184560
5040 1608.2 3193 135831 2 3111 36574 98682
5048 1580.87 2148 85623 976 1019 24531 60698
5040 1608.2 6976 162523 1999 2365 26633 135744
5048 1580.87 4504 218009 1517 2798 36266 181259
5040 1608.2 3273 134632 731 1525 30627 104632
5048 1580.87 1363 118766 365 1056 15591 103794
5040 1608.2 4758 177194 1347 2615 26227 150735
5048 1580.87 4305 199987 1434 2766 50378 146094
5048 1580.87 5258 204344 328 4212 34695 166644
5040 1608.2 7290 121204 1143 3160 32750 90393
5048 1580.87 5059 248215 577 4578 27775 218801
5040 1608.2 5918 240563 1533 4398 26094 214050
5040 1608.2 3792 160499 48 3882 33124 127761
5048 1580.87 2819 166441 430 2453 30224 134811
5040 1608.2 5094 240628 888 4131 45536 192167
5048 1580.87 4601 310481 727 3623 23363 284465
5040 1608.2 4267 153992 1768 2507 18259 136692
5048 1580.87 5210 184055 2418 2683 38072 144530
5040 1608.2 3563 156200 337 3052 39908 115187
5048 1580.87 3946 128072 937 2905 24458 104684
5040 1608.2 6050 219494 1185 4114 38452 180173
5048 1580.87 4123 234636 519 3464 37255 197235
5040 1608.2 3404 102156 905 1727 29270 73543
5048 1580.87 1439 97523 350 1130 9212 86161
5048 1580.87 2730 194312 565 1749 33621 160858
5040 1608.2 3717 188479 0 3087 29626 158805
5040 1608.2 3788 180652 61 3397 36831 140994
5048 1580.87 4979 248349 554 2589 38865 208911
5048 1580.87 5292 142134 1680 3675 24600 118727
5040 1608.2 2109 118174 653 1030 24985 91952
5040 1608.2 4909 152389 1604 3061 34238 118104
5048 1580.87 3401 113328 1283 2061 29713 82404
5048 1580.87 5444 202463 659 3418 35861 166979
5040 1608.2 4769 132959 1405 2723 25463 108468
5040 1608.2 3511 184222 649 2403 21217 162909
5048 1580.87 4331 135280 2264 2126 25545 106728
5040 1608.2 5656 231912 1598 3003 24050 207885
5048 1580.87 3103 197893 459 2252 20799 177651
5040 1608.2 5578 179840 1316 2717 32456 145594
5048 1580.87 2932 111910 203 2186 34705 76668
5040 1608.2 4475 247162 827 3619 42241 204259
5048 1580.87 3399 193702 547 2931 21307 172225
5040 1608.2 8227 197480 1244 4214 17694 179684
5048 1580.87 1543 133812 207 1376 50432 82044
5040 1608.2 4137 169004 344 3731 17103 148804
5048 1580.87 3212 175482 770 2444 36411 139257
5040 1608.2 2637 122602 402 1852 31327 90065
5048 1580.87 2575 111529 688 1768 26205 85150
5040 1608.2 3544 114448 427 3023 35829 78861
5048 1580.87 4735 165462 993 3563 16222 150265
5040 1608.2 3672 148501 822 2772 14615 133639
5048 1580.87 2644 127234 275 1254 14930 111184
5040 1608.2 1844 136380 385 1437 24826 110921
5048 1580.87 6627 114856 1167 3308 8275 106360
5040 1608.2 4521 239576 200 4397 36349 203009
5048 1580.87 5954 180267 1076 4949 30467 150022
5040 1608.2 3896 199371 628 3148 28788 171312
5048 1580.87 4572 187710 998 3115 42653 143963
5040 1608.2 6700 247305 1025 5775 39893 206587
5048 1580.87 5707 248051 238 5403 27045 219623
5040 1608.2 4709 190810 526 4377 13955 175233
5048 1580.87 2797 136503 675 2101 19393 115715
5040 1608.2 4871 203744 358 3970 41548 160407
5048 1580.87 4364 190985 385 4028 27747 162509
5040 1608.2 4357 164953 463 2006 50897 113095
5048 1580.87 5048 236396 236 3463 34674 201230
5040 1608.2 2562 149661 735 1815 21487 129177
5048 1580.87 2083 143716 615 1374 17773 126451
5040 1608.2 3523 193602 128 3430 33530 156802
5048 1580.87 5563 190723 190 4482 28898 158965
5048 1580.87 3748 140412 1066 2707 36438 103670
5040 1608.2 4938 141047 782 3986 20389 119069
5040 1608.2 4936 141629 1225 2423 24630 116276
5048 1580.87 3494 125412 829 2810 18332 106838
5040 1608.2 3830 170283 309 3185 24766 149922
5048 1580.87 3114 161740 656 2525 30503 130996
5040 1608.2 3761 111600 0 3133 20548 88911
5048 1580.87 2245 173410 85 2059 18842 154838
5040 1608.2 4577 185339 1139 3460 28376 154673
5048 1580.87 3909 171355 1223 2501 36361 135564
5040 1608.2 6231 191679 234 5660 25566 166539
5048 1580.87 2955 184364 650 2270 26849 158271
5040 1608.2 3313 136043 1173 1646 30850 104003
5048 1580.87 3429 160188 1453 1903 21855 134648
5040 1608.2 3888 112290 1044 2810 19702 91020
5048 1580.87 2909 181834 383 2522 29759 149537
5040 1608.2 4672 200542 1464 2987 28172 173518
5048 1580.87 4426 245626 785 3637 22766 219957
5040 1608.2 2811 156861 965 1768 28090 126257
5048 1580.87 3258 143762 1719 1542 33093 107438
5040 1608.2 2957 196685 1004 2005 40084 155775
5048 1580.87 4653 211316 926 2703 34207 175987
5040 1608.2 4290 184231 323 3814 39294 147100
5048 1580.87 11723 283238 1743 6051 31178 248782
5040 1608.2 3130 150175 1332 1791 29410 118846
5048 1580.87 2878 152881 174 1834 19053 132528
5040 1608.2 4967 235529 417 4454 96481 138647
5048 1580.87 3891 188442 294 3629 39224 149479
5040 1608.2 2834 188577 9 2764 49960 139632
5048 1580.87 4444 262855 1296 3150 44585 216707
5040 1608.2 1866 140340 81 1847 39179 99052
5048 1580.87 7159 135606 2550 4201 34340 99406
5040 1608.2 2857 154876 773 1787 32741 123231
5048 1580.87 5554 149182 1576 1775 25956 120882
5040 1608.2 3454 208952 1060 2296 27354 181857
5048 1580.87 3015 163649 938 2167 28215 135270
5040 1608.2 3777 134193 808 2911 26733 109254
5048 1580.87 3574 211319 0 3479 25072 186982
5040 1608.2 5693 285012 866 4942 45554 238035
5048 1580.87 4921 233986 271 4268 39599 194690
5040 1608.2 3254 196883 698 2457 32724 164032
5048 1580.87 6525 278089 0 6014 39498 234019
5040 1608.2 4825 169438 682 4323 29972 137313
5048 1580.87 5759 197911 284 4536 25495 171359
5040 1608.2 3354 142726 967 2300 21555 120916
5048 1580.87 2845 199396 659 2035 46404 153680
5040 1608.2 2208 115100 223 1769 25266 89849
5048 1580.87 966 90326 543 464 23948 66134
5040 1608.2 6125 229747 832 4911 27253 202718
5048 1580.87 4995 190370 934 3945 32371 159110
5040 1608.2 5134 187071 1125 4026 31646 155105
5048 1580.87 4723 200135 2147 2559 32221 168278
5040 1608.2 5525 139109 1783 3622 32280 104616
5048 1580.87 2729 165419 329 2371 18497 144640
5040 1608.2 5443 158557 762 4537 26499 131198
5048 1580.87 3769 194710 10 3683 24734 170413
5040 1608.2 5164 166917 2689 2281 31680 132259
5048 1580.87 4150 209980 795 2916 32184 175491
5040 1608.2 3873 183114 1010 2779 20775 157655
5048 1580.87 4637 201559 1053 3620 40223 156054
5040 1608.2 3903 165997 893 2961 26277 138214
5048 1580.87 7588 239027 828 4978 24642 213506
5040 1608.2 2387 126251 520 1424 8290 116945
5048 1580.87 4842 123637 601 3882 15577 108446
5040 1608.2 3871 242027 1853 1529 48958 191665
5048 1580.87 4210 209675 444 3861 33017 177518
5040 1608.2 3186 162449 1001 1977 48841 114413
5048 1580.87 3567 187631 1968 1684 33622 152006
5040 1608.2 3085 121313 785 2187 31341 90631
5048 1580.87 4302 196362 407 3330 28672 166480
5040 1608.2 2850 101895 1337 1187 28932 72857
5048 1580.87 3731 150185 293 3435 22773 125681
5040 1608.2 4202 168894 314 3803 15635 154979
5048 1580.87 4264 179125 1008 2680 21200 160557
5040 1608.2 3853 165715 583 2863 14892 152303
5048 1580.87 3244 232852 278 2710 22677 210657
5040 1608.2 5322 196670 947 4129 28465 166603
5048 1580.87 2255 252180 19 2161 19897 229544
5040 1608.2 2144 160397 307 1804 30675 128423
5048 1580.87 2679 166211 461 2073 15550 148761
5040 1608.2 7695 116412 191 3326 20755 93036
5048 1580.87 3768 126796 1223 2502 23010 104009
5040 1608.2 2613 145083 364 2307 14670 129936
5048 1580.87 5119 161783 641 3251 14225 146528
5040 1608.2 2129 136783 994 1173 16120 118528
5048 1580.87 4418 183160 643 3198 25287 155613
5040 1608.2 4303 166441 581 3670 14365 153027
5048 1580.87 3821 215101 804 1840 23267 190189
#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1608.2 5278 183595 2037 3139 29970 153206
5048 1580.87 4145 213739 766 1710 28187 184412
5040 1608.2 3080 157406 1118 1866 30542 126745
5048 1580.87 4199 190504 1899 2396 17646 174467
5040 1608.2 4554 178126 1242 3398 22576 153655
5048 1580.87 4230 214745 490 3160 18302 195636
5040 1608.2 4073 237182 948 2672 34723 204053
5048 1580.87 4118 217249 96 3938 14468 200326
5040 1608.2 4535 200033 494 3944 42105 160325
5048 1580.87 4120 226151 1001 2524 37676 185593
5040 1608.2 4266 161018 1276 2601 19456 139689
5048 1580.87 6091 193516 1203 4797 15243 176808
5040 1608.2 5804 205002 909 4394 45645 159730
5048 1580.87 6359 148702 125 5454 23627 123398
5040 1608.2 5720 179273 398 3289 33673 145898
5048 1580.87 6367 206758 2202 3972 32199 171442
5040 1608.2 5166 185057 2073 3156 28548 156487
5048 1580.87 3508 207477 742 2411 25104 181334
5040 1608.2 3283 183225 675 2619 20963 163660
5048 1580.87 4769 152610 2354 1455 26563 126585
5040 1608.2 2386 127543 305 1742 11616 113908
5048 1580.87 3057 122339 434 2547 20616 102432
5040 1608.2 3829 224373 753 2475 13794 208248
5048 1580.87 3211 244192 518 2644 37761 202992
5040 1608.2 2138 172008 260 1463 9984 159088
5048 1580.87 6731 139441 2840 3232 29566 109146
5040 1608.2 5031 133607 761 4270 22614 108148
5048 1580.87 3046 189053 599 2478 25111 165054
5040 1608.2 4787 252427 1342 3125 23212 228673
5048 1580.87 4227 143119 814 2393 20924 119912
5040 1608.2 6763 140714 2325 3119 25351 115398
5048 1580.87 3801 191596 1306 2469 15360 174270
5040 1608.2 5164 187545 1183 4039 29814 153996
5048 1580.87 7477 126289 475 4921 14292 111054
5040 1608.2 6471 207051 1220 5065 15145 191408
5048 1580.87 4059 228127 324 3505 28439 202125
5040 1608.2 3298 220852 981 2300 27526 190625
5048 1580.87 4518 141572 1228 2391 24318 116048
5040 1608.2 4094 137793 1432 2594 14300 122605
5048 1580.87 5285 168926 2633 2697 38888 127283
5040 1608.2 4214 174657 1222 2929 27200 146566
5048 1580.87 5108 176075 2370 2696 29244 143575
5040 1608.2 2513 80789 873 1776 15782 64433
5048 1580.87 2047 114165 304 1723 10768 104539
5040 1608.2 5294 235552 345 3714 21772 211811
5048 1580.87 9001 182371 412 3602 21043 159893
5040 1608.2 3105 215082 1058 2155 50659 163718
5048 1580.87 5618 247642 2014 3619 41239 208088
5040 1608.2 3015 176040 279 2807 38582 138467
5048 1580.87 3532 176294 1392 2039 24385 149641
5040 1608.2 3190 168848 372 2859 29654 142277
5048 1580.87 2999 153697 717 2161 14328 138203
5040 1608.2 3488 184480 643 2693 52882 128043
5048 1580.87 7112 233015 527 4539 45708 186213
5040 1608.2 6209 171733 726 4708 26854 143313
5048 1580.87 4064 166682 1363 2812 22469 142484
5040 1608.2 4294 145130 204 4136 27097 117277
5048 1580.87 2699 134748 604 2082 42939 90303
5040 1608.2 3842 169496 717 3259 26199 141708
5048 1580.87 2113 178394 509 1507 30132 151341
5040 1608.2 3307 168384 886 2344 42605 124659
5048 1580.87 6951 189179 935 5885 16291 172128
5040 1608.2 2238 244068 303 1915 38001 208163
5048 1580.87 1894 283006 308 1465 25441 257890
5040 1608.2 2279 106068 990 1263 20474 84079
5048 1580.87 5482 143605 230 4767 23113 118472
5040 1608.2 2962 110532 1583 976 10770 98848
5048 1580.87 4232 188726 1620 1635 28508 161188
5040 1608.2 2784 163654 319 1911 35747 127707
5048 1580.87 5335 198866 659 3828 39481 159041
5040 1608.2 2589 159291 542 1102 20474 137667
5048 1580.87 1961 200710 297 1554 24710 175099
5040 1608.2 7304 167774 2015 1787 36572 130465
5048 1580.87 2468 211236 127 2092 33802 174680
5040 1608.2 4282 232886 797 2885 22935 208781
5048 1580.87 3400 200620 167 3251 17433 182970
5040 1608.2 2488 213774 414 1629 33679 178647
5048 1580.87 3411 183556 802 2505 15768 166992
5048 1580.87 4449 216483 284 4140 50319 164706
5040 1608.2 2964 121891 302 1675 24295 96285
5040 1608.2 3248 190081 16 3141 20645 167893
5048 1580.87 2825 169636 1205 1661 14466 156297
5040 1608.2 4301 243852 303 2690 31827 211793
5048 1580.87 6085 174550 1216 3679 28241 147184
5040 1608.2 5348 228357 998 3717 35619 192986
5048 1580.87 7373 234699 1428 3218 22817 211683
5040 1608.2 4469 176684 1711 2762 31451 148509
5048 1580.87 5275 191107 642 4684 32526 159609
5040 1608.2 6055 206435 467 5529 19349 187804
5048 1580.87 6120 253221 679 3076 45936 205027
5040 1608.2 5318 232236 1227 4161 23587 206673
5048 1580.87 5784 222141 2555 2705 41547 181251
5040 1608.2 3571 120149 726 2782 23600 93752
5048 1580.87 3141 115391 8 2216 15175 99774
5040 1608.2 3883 206180 803 3130 37230 166598
5048 1580.87 3361 178629 1113 2227 38122 139524
5040 1608.2 3797 173576 459 3103 30737 140558
5048 1580.87 3734 216741 620 3010 63601 151209
5040 1608.2 4363 176198 1137 3210 25099 148083
5048 1580.87 7055 239771 1117 4225 18891 218772
5040 1608.2 4560 246040 697 3511 45720 202701
5048 1580.87 4707 125341 887 2841 27385 96173
5040 1608.2 6571 249456 1154 5033 23463 229408
5048 1580.87 3115 211327 476 2562 44149 163895
5040 1608.2 3419 209233 612 2596 49923 158711
5048 1580.87 3862 188382 870 2671 25018 162430
5040 1608.2 3757 192269 684 3065 40959 150153
5048 1580.87 5993 234015 1234 5000 23836 208692
5040 1608.2 4738 154785 390 3208 22442 130784
5048 1580.87 3349 165009 409 2037 28113 137081
5040 1608.2 768 45979 662 111 12385 33196
5048 1580.87 2019 105324 603 1322 13209 89966
5040 1608.2 2873 80361 718 1917 21435 58150
5048 1580.87 4205 133169 1128 2659 30342 100978
5040 1608.2 2538 114397 478 2099 26481 86483
5048 1580.87 3702 97267 1158 2490 30256 65093
5040 1608.2 3348 201356 138 3209 32542 166750
5048 1580.87 4694 180953 1234 3465 30421 151271
5040 1608.2 4871 176629 496 4331 35325 140988
5048 1580.87 9355 189489 2996 4310 22068 169372
5040 1608.2 5926 157290 1439 2974 24322 132754
5048 1580.87 5717 171679 3110 1933 30106 140220
5040 1608.2 3791 214927 16 3846 27055 188308
5048 1580.87 4417 239768 970 3492 39103 198559
5040 1608.2 4316 220065 385 3860 37924 183940
5048 1580.87 7989 212919 1110 5974 21995 191603
5040 1608.2 4057 160349 1699 2536 32909 124889
5048 1580.87 6491 220119 2096 4134 37340 181694
5040 1608.2 1969 127461 232 1374 17094 110874
5048 1580.87 2517 193953 1682 874 25626 167588
5040 1608.2 2204 121207 576 1404 17578 101345
5048 1580.87 1988 192012 161 1798 28259 162484
5040 1608.2 3836 136556 536 2549 20491 116248
5048 1580.87 6900 254443 592 5940 23456 228302
5040 1608.2 3996 200866 574 2882 37762 162388
5048 1580.87 3587 212058 351 3246 28154 181456
5040 1608.2 4492 182956 2030 2450 27499 154248
5048 1580.87 6499 172945 842 5111 27816 142480
5040 1608.2 4426 210076 1205 3398 27933 176966
5048 1580.87 3948 169717 683 2867 29406 139829
5040 1608.2 4682 256713 952 3650 36184 221294
5048 1580.87 4188 204128 1087 2910 33028 171281
5040 1608.2 5052 177995 1688 3344 26926 151930
5048 1580.87 2696 145287 1004 1150 26091 115126
5040 1608.2 6355 183542 2588 3166 18482 161871
5048 1580.87 5713 196456 752 4883 38267 156766
5040 1608.2 3777 194769 765 2918 36977 157245
5048 1580.87 4035 205934 1068 1746 42901 162991
5040 1608.2 4943 242657 1134 3497 57715 184829
5048 1580.87 5494 209971 1150 3217 52154 158827
5040 1608.2 8071 150518 945 3047 20583 129022
5048 1580.87 4747 140781 476 4246 24910 114639
5040 1608.2 7009 183223 2775 4289 26387 154565
5048 1580.87 3250 207715 1828 1411 38245 168625
5040 1608.2 4101 111115 1001 1861 13909 94775
5048 1580.87 1488 103496 1276 235 13829 88940
5040 1608.2 2783 128237 1782 337 39321 87931
5048 1580.87 3275 199922 564 2575 42348 155886
5040 1608.2 4798 165817 2022 2593 14168 152199
5048 1580.87 6491 191597 1564 4857 21988 167935
5040 1608.2 5487 200529 814 4190 29874 168727
5048 1580.87 4034 217385 712 3283 36913 177692
5040 1608.2 6236 194960 1761 4450 39421 154783
5048 1580.87 4056 175297 171 3303 51949 122010
5048 1580.87 4639 249024 31 4577 29538 217769
5040 1608.2 6981 232537 2065 4712 41950 189256
5040 1608.2 5393 219287 1196 3645 19839 198054
5048 1580.87 3742 177190 319 3228 31493 145208
5040 1608.2 1251 101834 650 593 20378 81925
5048 1580.87 1945 98159 610 1270 23487 74591
5040 1608.2 2859 168362 192 2721 24216 143448
5048 1580.87 5222 185324 246 3842 19185 163898
5040 1608.2 3676 230719 1503 1888 26157 202873
5048 1580.87 3880 225281 1257 2150 31965 192286
5040 1608.2 4045 217862 329 3675 36728 179600
5048 1580.87 6771 231909 2213 3895 45188 186179
5040 1608.2 6390 153726 1523 3835 18280 134070
5048 1580.87 5794 177834 2507 3196 20312 155591
5040 1608.2 3696 128606 1844 1768 22950 106179
5048 1580.87 3725 171414 972 2701 32350 137922
5040 1608.2 4339 210627 490 2404 23599 185476
5048 1580.87 5344 186785 1040 2803 34051 156041
5040 1608.2 6384 165131 373 3330 22117 142787
5048 1580.87 1595 118355 2 1625 19875 98174
5040 1608.2 3277 154480 109 3063 16284 138167
5048 1580.87 4336 156602 614 3783 38702 121756
5040 1608.2 3062 213796 263 2783 41133 172066
5048 1580.87 4620 191589 475 2887 26529 164562
5040 1608.2 6070 147650 251 3586 16215 131534
5048 1580.87 3967 187902 422 3499 24091 161969
5040 1608.2 3327 178447 349 2900 21394 155059
5048 1580.87 4428 167386 1223 3169 47849 121687
5040 1608.2 1855 154636 163 1663 28460 126439
5048 1580.87 2814 209948 751 2144 24029 185590
5040 1608.2 4184 229850 302 3325 21428 207677
5048 1580.87 4291 257866 883 3287 43253 216988
5040 1608.2 5817 253830 811 3962 22826 230356
5048 1580.87 6031 253066 745 5061 38094 214939
5040 1608.2 5206 201702 571 4620 26951 172356
5048 1580.87 1992 155752 113 1824 20847 136625
5040 1608.2 3414 252157 385 2960 31204 220661
5048 1580.87 7213 177505 1954 5342 23682 154322
5040 1608.2 3218 228737 1039 2238 35573 192934
5048 1580.87 4173 184813 1143 3072 24903 158875
5040 1608.2 4932 194014 587 4331 23680 169165
5048 1580.87 5653 238516 821 4550 33561 201869
5040 1608.2 3340 214042 133 3302 29533 183269
5048 1580.87 8070 190849 920 7135 30500 157786
