#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1608.2 1079 19109 682 437 12995 5854
5048 1580.87 665 18235 184 502 3023 15735
5040 1608.2 859 31654 218 607 7138 23663
5048 1580.87 243 20407 3 209 6276 13200
5048 1580.87 492 22899 350 133 7343 15565
5040 1608.2 165 20635 9 171 7556 13263
5040 1608.2 503 32319 258 203 5800 26903
5048 1580.87 555 15175 29 482 10443 4380
5040 1608.2 0 9927 0 0 3629 6091
5048 1580.87 205 3063 226 0 3004 0
5040 1608.2 1495 7716 862 600 5503 2103
5048 1580.87 1224 19671 1214 0 9023 10093
5040 1608.2 166 15923 157 0 6249 9405
5048 1580.87 487 25751 6 496 2855 22109
5040 1608.2 143 10000 88 0 3073 6457
5048 1580.87 465 15889 526 0 6005 9587
5040 1608.2 194 16527 0 223 3528 12599
5048 1580.87 1065 10200 979 0 6541 4012
5040 1608.2 797 4934 864 0 2735 2137
5048 1580.87 655 13652 419 211 9328 3925
5040 1608.2 244 18936 52 138 8860 9727
5048 1580.87 479 13843 205 273 6180 7640
5040 1608.2 656 7092 647 0 4414 2612
5048 1580.87 534 22155 464 124 5376 17603
5040 1608.2 354 11714 227 0 2912 8658
5048 1580.87 406 10628 421 0 10508 0
5040 1608.2 271 20608 281 0 14043 6831
5048 1580.87 808 12271 15 760 9556 2393
5040 1608.2 526 5249 276 279 5725 0
5048 1580.87 1130 24298 1131 0 11959 12924
5040 1608.2 240 2930 7 284 2921 0
5048 1580.87 175 25594 176 0 5863 19281
5040 1608.2 878 20111 485 411 8989 11379
5048 1580.87 782 23109 233 507 8531 14854
5040 1608.2 1213 12476 137 1116 5292 6162
5048 1580.87 1145 21847 821 248 5539 15677
5040 1608.2 385 19827 298 0 6763 13326
5048 1580.87 1052 12570 1006 0 13106 0
5040 1608.2 1037 28099 979 0 15520 11710
5048 1580.87 399 18134 196 211 13457 4752
5040 1608.2 0 8807 0 0 4594 3880
5048 1580.87 456 13579 149 278 5539 8208
5040 1608.2 191 25757 0 229 10099 15492
5048 1580.87 77 5508 46 0 5256 0
5040 1608.2 625 26687 373 201 7290 18209
5048 1580.87 790 17697 0 749 7585 9297
5040 1608.2 37 12389 0 0 5020 6342
5048 1580.87 645 15235 41 675 3363 11143
5040 1608.2 232 21686 20 227 7382 14453
5048 1580.87 139 18664 130 0 11687 6190
5040 1608.2 0 19333 0 0 5609 13178
5048 1580.87 0 4559 0 0 4027 0
5040 1608.2 1036 26516 861 0 11138 14995
5048 1580.87 191 3848 19 160 3491 0
5040 1608.2 1667 18259 1429 234 11369 6008
5048 1580.87 381 12931 376 0 6535 5796
5040 1608.2 1358 9310 969 366 5524 3424
5048 1580.87 645 9580 565 0 6302 3024
