#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 1348.03 0 9508 0 0 2660 7118
5048 1370.73 642 22778 482 130 2948 18874
5040 1348.03 1288 12980 832 453 5583 8263
5048 1370.73 383 12519 264 139 4154 8337
5040 1348.03 577 16505 603 0 8132 8346
5048 1370.73 97 23672 132 0 10225 12686
5040 1348.03 83 20977 111 0 16229 4047
5048 1370.73 209 3810 208 0 2154 1896
5040 1348.03 369 4085 350 0 3927 0
5048 1370.73 430 18004 279 145 13083 3796
5040 1348.03 503 9956 32 0 5166 4431
5048 1370.73 1952 6105 2011 0 5769 0
5040 1348.03 149 10953 114 0 6413 4807
5048 1370.73 -36 9039 0 0 4635 3709
5040 1348.03 0 16259 0 0 12915 3972
5048 1370.73 75 20297 66 0 7663 12821
5040 1348.03 792 31378 273 164 14490 16284
5048 1370.73 341 14385 76 299 8262 5375
5040 1348.03 499 18881 299 155 12745 6885
5048 1370.73 824 10007 810 0 10496 0
5040 1348.03 491 7371 263 205 6689 632
5048 1370.73 491 24632 111 345 13040 11826
5040 1348.03 236 7807 303 0 5240 2869
5048 1370.73 0 7062 0 0 3400 3913
5040 1348.03 957 14003 653 325 5750 8218
5048 1370.73 1354 5914 788 481 5647 305
5040 1348.03 338 6884 380 0 6561 0
5048 1370.73 167 8277 153 0 8255 0
5040 1348.03 0 8805 0 0 6853 1692
5048 1370.73 463 9575 272 150 5672 3684
5040 1348.03 466 18056 199 162 10677 6889
5048 1370.73 234 5466 236 0 5459 0
5040 1348.03 1144 10447 347 198 4151 5569
5048 1370.73 616 7452 601 0 6203 1716
5040 1348.03 310 12684 269 0 7742 4284
5048 1370.73 66 13018 29 0 4274 8785
5040 1348.03 385 14450 204 171 6949 6963
5048 1370.73 398 13758 389 0 8766 4743
5040 1348.03 -10 13015 9 0 6293 7007
5048 1370.73 136 15623 201 0 11772 4399
5048 1370.73 910 23639 647 131 5559 18443
5040 1348.03 550 18880 362 142 5157 13394
5040 1348.03 612 24555 14 568 6292 17365
5048 1370.73 374 11717 388 0 3983 7789
5040 1348.03 28 11608 94 0 4954 6909
5048 1370.73 30 5361 18 0 4625 676
5040 1348.03 145 21078 89 0 10255 11189
5048 1370.73 273 3494 283 0 2528 821
5040 1348.03 250 16977 190 0 8673 7607
5048 1370.73 506 20305 151 346 5936 14149
5040 1348.03 -7 2394 0 0 2216 0
5048 1370.73 465 9918 292 169 4002 5966
5040 1348.03 445 23073 179 288 9988 13219
5048 1370.73 935 4973 884 0 4345 705
5040 1348.03 623 13241 588 0 8079 4914
5048 1370.73 -26 9721 4 0 7099 2413
5040 1348.03 503 9647 284 165 5602 3794
5048 1370.73 545 7871 0 653 4825 2727
5040 1348.03 201 6425 182 0 6720 0
5048 1370.73 1027 14026 444 509 2652 11183
5040 1348.03 611 23633 22 586 9887 14164
5048 1370.73 186 5502 199 0 5404 0
5040 1348.03 29 13369 98 0 7986 5331
5048 1370.73 361 8296 358 0 3395 5069
5040 1348.03 261 12987 253 0 4807 7645
5048 1370.73 2107 16382 1756 185 8389 7187
5040 1348.03 442 12495 439 0 11933 0
5048 1370.73 -2 13646 1 0 4689 8903
5040 1348.03 209 4551 272 0 4207 0
5048 1370.73 188 21095 0 227 6505 14324
5040 1348.03 892 14500 949 0 8305 4943
5048 1370.73 659 7585 396 185 3084 4237
5040 1348.03 376 14901 154 172 12037 2308
5048 1370.73 550 9871 371 130 8532 1218
5040 1348.03 1076 4930 1085 0 4597 0
5048 1370.73 262 14438 98 212 12557 1335
5040 1348.03 213 13569 23 146 6279 6845
5048 1370.73 121 4518 14 148 3903 465
5040 1348.03 623 8844 334 293 3363 5608
5048 1370.73 513 9873 67 520 4737 4863
5040 1348.03 224 14681 234 0 5702 9042
5048 1370.73 555 7189 477 0 3863 3173
5040 1348.03 901 21179 705 183 9302 11481
5048 1370.73 65 7506 36 0 7826 0
5040 1348.03 780 5373 758 0 5716 0
5048 1370.73 136 14055 145 0 14358 0
5040 1348.03 417 17760 47 388 6764 10670
5048 1370.73 864 11227 275 175 6101 5268
5040 1348.03 84 17466 96 0 6659 10160
5048 1370.73 904 15715 830 0 11184 5080
5040 1348.03 1112 17205 715 253 15934 658
5048 1370.73 853 3750 722 248 2888 718
5040 1348.03 201 13772 29 222 2554 10624
5048 1370.73 595 7165 89 464 2110 4987
5040 1348.03 1062 6207 994 0 5954 0
5048 1370.73 728 8276 665 0 8043 0
5040 1348.03 383 10543 121 184 5638 4809
5048 1370.73 570 6706 535 0 3269 3280
5040 1348.03 375 7386 386 0 4327 2606
5048 1370.73 489 14355 349 118 4266 10025
5040 1348.03 458 6439 390 0 5742 966
5048 1370.73 571 10748 331 229 5100 5028
5040 1348.03 622 29076 5 696 11876 16363
5048 1370.73 656 11006 667 0 10893 0
5040 1348.03 646 16451 516 160 11865 4307
5048 1370.73 557 20945 472 0 11418 9202
5040 1348.03 484 7763 450 0 4851 3066
5048 1370.73 252 9540 258 0 5090 4201
5040 1348.03 30 11161 12 0 6974 3723
5048 1370.73 193 6780 222 0 6714 0
5040 1348.03 317 2035 228 0 2000 0
5048 1370.73 24 7908 49 0 3976 3981
5040 1348.03 238 21139 33 125 6650 13942
5048 1370.73 382 25593 0 383 5495 19436
5040 1348.03 262 9881 237 0 5721 4623
5048 1370.73 60 7412 3 0 4917 2448
5040 1348.03 101 7440 101 0 6147 932
5048 1370.73 1559 7482 1170 320 6923 412
5040 1348.03 130 7699 99 0 7862 0
5048 1370.73 50 14360 7 0 8801 4445
5040 1348.03 118 7223 176 0 6852 0
5048 1370.73 695 15819 476 331 4651 10925
5040 1348.03 466 14621 342 132 6704 7475
5048 1370.73 185 10041 159 0 2542 7385
5040 1348.03 35 9118 4 0 4470 4780
5048 1370.73 578 24657 134 468 3309 20815
5040 1348.03 523 5130 377 139 5807 0
5048 1370.73 278 9009 278 0 4012 4230
5040 1348.03 437 5078 419 0 4725 0
5048 1370.73 389 14258 28 387 3705 9452
5040 1348.03 302 8094 275 0 8004 0
5048 1370.73 759 5518 836 0 5346 0
5040 1348.03 872 12517 681 187 5389 6350
5048 1370.73 1043 19648 1088 0 9184 10832
5040 1348.03 214 18751 193 0 6988 10820
5048 1370.73 92 8799 119 0 8428 0
5040 1348.03 698 30318 87 688 5245 24366
5048 1370.73 616 22062 25 590 10814 11696
5040 1348.03 133 11325 0 112 6025 5347
5048 1370.73 51 10243 1 0 6227 4213
5040 1348.03 395 25140 139 249 15467 9633
5048 1370.73 98 12135 71 0 12243 0
5040 1348.03 53 7993 50 0 7787 0
5048 1370.73 201 17652 176 0 12857 4204
5040 1348.03 752 15590 479 156 5196 10478
5048 1370.73 197 19260 0 198 6136 12795
5040 1348.03 378 17584 27 345 11238 6486
5048 1370.73 51 11523 3 0 11445 0
5040 1348.03 259 5243 250 0 4581 0
5048 1370.73 454 30675 160 282 21113 9961
5040 1348.03 370 14790 433 0 11322 3356
5048 1370.73 525 15993 386 133 7530 8189
