#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 901.44 1374 67800 721 636 32725 36522
5048 857.659 3590 118721 1309 1116 40995 77586
5040 901.44 2763 101932 2088 578 55593 47546
5048 857.659 5810 124830 3059 2505 66407 58605
5040 901.44 3465 84741 2759 736 48440 37930
5048 857.659 2711 118494 2266 424 51901 67769
5048 857.659 3933 146140 2808 1034 78917 67764
5040 901.44 2658 84123 2372 272 59012 24967
5040 901.44 1682 96943 989 675 57824 38756
5048 857.659 1753 119188 907 820 51628 66660
5040 901.44 2171 92418 1283 464 43288 48074
5048 857.659 2348 91207 1868 418 45505 43402
5040 901.44 4231 94098 1805 2367 47409 47093
5048 857.659 3412 131602 2458 849 62095 69559
5040 901.44 2731 79680 2550 193 49171 30073
5048 857.659 3064 85203 2391 618 57699 25899
5040 901.44 2623 90137 1952 168 52962 35802
5048 857.659 2886 63069 2816 0 53391 8157
5040 901.44 3195 101244 2540 577 57527 43369
5048 857.659 3458 100368 3042 414 53732 48016
5040 901.44 3328 115620 2980 265 45684 69574
5048 857.659 3634 95457 2643 893 51951 43637
5040 901.44 4021 115092 2362 868 56154 58600
5048 857.659 4813 130678 3113 1624 65004 65202
5040 901.44 1803 94579 1378 419 54297 41494
5048 857.659 3460 127102 2762 700 68922 60904
5040 901.44 3464 83618 2051 1178 46038 37095
5048 857.659 2200 122414 1677 460 57693 63794
5040 901.44 2602 73749 1767 800 44343 29716
5048 857.659 3901 88613 2421 557 51441 34570
5040 901.44 2695 51469 2234 472 36822 12906
5048 857.659 4903 145430 2857 1552 73981 72442
5040 901.44 3680 78625 1947 1413 43463 34515
5048 857.659 3989 101320 3092 765 43772 56005
5040 901.44 4036 89927 2896 994 41051 48851
5048 857.659 2725 94829 2162 366 50642 43749
5040 901.44 4183 83738 3793 395 58611 24500
5048 857.659 4239 139774 3166 1152 84411 57025
5040 901.44 3372 79007 3151 180 46090 32599
5048 857.659 2742 118399 1818 737 59837 57089
5040 901.44 3585 96857 2311 1398 43300 52248
5048 857.659 5082 112256 2830 1287 59272 51408
5040 901.44 2441 79863 838 1648 42544 36222
5048 857.659 3620 86529 3023 336 61177 24820
5040 901.44 1882 56508 1905 0 41320 13661
5048 857.659 2485 105508 1218 1282 69938 35908
5040 901.44 2656 108471 2251 439 60681 45883
5048 857.659 2822 125057 2241 512 78792 45992
5040 901.44 2424 74645 1807 619 39712 33056
5048 857.659 2957 77405 1887 826 47219 28278
5040 901.44 2020 73410 1382 569 43896 29221
5048 857.659 3003 71956 3011 0 53689 20976
5040 901.44 3423 103439 1850 1552 46389 56394
5048 857.659 5452 118138 2682 727 71168 44485
5040 901.44 3482 107721 2306 1041 56653 51931
5048 857.659 4313 105532 2085 2034 59687 43509
5040 901.44 1117 61205 713 376 33899 25838
5048 857.659 3175 109243 2683 459 57022 52624
5040 901.44 3328 79557 2912 194 42943 35196
5048 857.659 2862 66925 2279 295 50698 15127
5040 901.44 2358 76295 1602 440 54227 22442
5048 857.659 4803 107996 3865 1115 60038 44227
5040 901.44 3420 92765 2371 872 47429 44116
5048 857.659 2743 98268 2625 99 58209 40003
5040 901.44 4221 100895 2227 1349 59060 42057
5048 857.659 4100 83615 1749 1520 42141 41562
5040 901.44 1798 68157 1370 392 28867 40322
5048 857.659 1508 97003 1164 355 39603 57373
5040 901.44 2523 64516 1563 861 42977 20746
5048 857.659 4027 92309 3037 1127 64358 27714
5040 901.44 2169 51056 1685 469 32974 17900
5048 857.659 4860 102295 2417 2103 44924 58659
5040 901.44 2227 56185 2193 0 40245 16199
5048 857.659 2044 83557 1137 936 60111 24957
5040 901.44 2118 90514 1676 460 54726 35557
5048 857.659 3116 102828 2087 1079 63024 39862
5040 901.44 3452 75006 1040 2396 39114 35381
5048 857.659 4375 87754 2486 1627 46151 41381
5040 901.44 2564 71014 1924 492 40635 29616
5048 857.659 2706 124498 1591 1052 57531 63788
5040 901.44 1631 45221 1334 207 33226 11576
5048 857.659 2608 72774 1990 616 50375 22141
5040 901.44 2712 89793 2330 389 59527 29964
5048 857.659 3793 87358 3254 419 72283 16403
5040 901.44 3044 106861 1313 857 60059 48045
5048 857.659 1758 135695 1315 402 65427 70870
5040 901.44 4527 93167 2605 1211 55665 35872
5048 857.659 4013 134519 1820 1259 69722 64948
5040 901.44 2295 86835 1271 919 39575 46193
5048 857.659 3328 62536 2775 495 52074 9640
5040 901.44 3629 103724 2460 363 62923 41501
5048 857.659 4142 114055 3010 998 59919 53134
5040 901.44 2635 79245 2438 159 38435 40520
5048 857.659 6778 75901 5011 1061 42653 34521
5040 901.44 1583 89544 998 600 51802 37110
5048 857.659 5638 105125 3999 1342 63851 41080
5040 901.44 2607 74063 2043 551 35888 39335
5048 857.659 1331 121932 528 907 58254 62764
5040 901.44 3596 117706 2052 1433 46220 73090
5048 857.659 4124 124938 2323 1774 63504 59682
5040 901.44 3337 92016 1845 1381 35693 55529
5048 857.659 3599 87520 2844 633 61403 23953
