#station_id r_mc scin_hg_tot_sig wcd_hg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_hg_em_sig wcd_hg_mu_sig
5040 982.363 2477 69995 2169 394 36093 33027
5048 967.689 3118 68210 1315 831 32568 34786
5048 967.689 3290 100110 1408 1284 63948 36190
5040 982.363 3553 63411 1994 668 50567 12872
5040 982.363 4018 97493 2942 946 57160 39197
5048 967.689 4405 132816 2935 1362 66633 65564
5040 982.363 2073 61499 1808 280 42192 18628
5048 967.689 5494 55151 3612 530 43236 11058
5040 982.363 2059 88888 1390 693 57271 32735
5048 967.689 2743 80515 1879 600 48419 30909
5040 982.363 2819 120142 1611 1052 59116 60723
5048 967.689 4242 76703 3043 1230 54833 21895
5040 982.363 3291 83407 2027 1302 42131 40545
5048 967.689 3192 103537 1950 866 52397 50372
5040 982.363 3537 78808 2086 1431 39781 38950
5048 967.689 4831 89974 1623 1348 53146 39206
5040 982.363 4380 81314 3196 1200 48651 32533
5048 967.689 2592 77683 2095 314 59410 18142
5040 982.363 2372 91990 1860 384 51211 41719
5048 967.689 2348 67353 997 1026 55575 12364
5040 982.363 5269 49470 4071 1132 34746 14467
5048 967.689 3165 71537 2527 456 40186 30908
5040 982.363 1294 77399 753 692 39568 36089
5048 967.689 5657 79151 2373 3562 42621 36143
5040 982.363 1935 92588 855 1099 60191 30554
5048 967.689 3914 83615 2698 955 39297 43247
5048 967.689 3452 80639 2080 879 51630 29862
5040 982.363 6254 86098 3641 550 47165 36915
5040 982.363 4312 106361 3532 746 74002 31361
5048 967.689 4067 102246 3895 0 82342 18462
5040 982.363 1938 47906 1537 384 37241 9915
5048 967.689 1983 52783 1366 491 45247 6642
5040 982.363 1963 76267 1885 0 59370 15835
5048 967.689 2186 67681 1452 681 38379 29110
5040 982.363 3666 89775 2113 1516 53570 35974
5048 967.689 1590 55661 1134 371 42021 13162
5040 982.363 1955 56552 1276 641 37248 18532
5048 967.689 1964 79312 1487 385 55602 23926
5040 982.363 2433 48234 2172 306 35457 11896
5048 967.689 2131 61004 1762 278 37678 21965
5040 982.363 2121 78634 1538 597 40097 36681
5048 967.689 3049 82440 2179 812 42708 38353
5040 982.363 2359 84947 1378 488 48879 34922
5048 967.689 2394 86410 1701 656 63652 21555
5040 982.363 2969 102780 2171 715 57847 44112
5048 967.689 3532 104475 2527 251 69270 32483
5040 982.363 1547 91576 1416 144 39977 51954
5048 967.689 1533 89472 1335 136 46118 40527
5040 982.363 3872 57031 1455 1469 27755 29224
5048 967.689 2611 53621 1104 1355 25874 27694
5048 967.689 2070 79768 1400 683 44166 33711
5040 982.363 2826 101141 1401 1371 44719 54751
5040 982.363 3169 82964 2136 679 44070 39342
5048 967.689 4510 87539 1626 757 46151 39867
5040 982.363 3454 84771 2144 1218 49132 35595
5048 967.689 3443 101509 2199 960 41376 58220
5040 982.363 3858 71855 2917 1171 46321 23570
5048 967.689 3432 81213 2443 768 52398 28484
5040 982.363 3529 84375 2663 780 57582 22744
5048 967.689 4861 83815 3298 1382 47400 34722
5040 982.363 2623 69643 2278 332 57563 12453
5048 967.689 2011 90120 1533 462 59740 29405
5040 982.363 2824 99143 2154 501 40742 60162
5048 967.689 3650 73745 2824 643 36728 34883
5040 982.363 3657 70405 2202 1319 37335 33075
5048 967.689 4386 89680 3105 1298 45049 43339
5040 982.363 2305 71778 1781 365 36270 35152
5048 967.689 2117 86540 1530 451 58282 27697
5040 982.363 1710 66121 1492 213 53151 12767
5048 967.689 2417 88476 1501 674 45904 42881
5040 982.363 2801 108861 1993 676 48591 58974
5048 967.689 3358 81333 2032 642 58464 22903
5040 982.363 3736 69960 2932 179 56701 12250
5048 967.689 4691 90931 3042 1035 41992 46403
5040 982.363 3153 68909 2664 406 39296 29474
5048 967.689 2422 106454 1682 701 49128 57192
5040 982.363 1940 60851 1572 248 34299 25795
5048 967.689 2438 66851 1481 970 30597 34207
5040 982.363 2455 68132 2059 442 50714 17854
5048 967.689 1808 75162 1543 245 40012 34802
5040 982.363 4777 92550 3015 1190 54630 37638
5048 967.689 3528 133795 2080 991 82062 51672
5040 982.363 3325 73888 2533 551 35549 37334
5048 967.689 3635 74593 2775 574 39672 33527
5040 982.363 4326 105092 3826 735 62448 42863
5048 967.689 3444 86444 2933 531 45468 39633
5040 982.363 2957 104948 1555 1406 59965 45228
5048 967.689 3258 96129 2528 479 50542 45057
5040 982.363 4911 99951 2810 1203 56806 42215
5048 967.689 3817 86687 2440 1364 42790 43448
5040 982.363 4352 90407 3683 584 63723 25874
5048 967.689 2900 79267 949 1980 50375 30405
5040 982.363 3167 88712 1980 995 56957 32267
5048 967.689 3153 87429 2568 156 62541 25420
5040 982.363 1576 65520 1098 428 27784 38847
5048 967.689 3440 126604 2016 1226 74498 52455
5040 982.363 3581 70877 3364 209 47984 23180
5048 967.689 6148 123260 3913 1305 64508 58724
5040 982.363 3241 90136 3144 109 65393 23960
5048 967.689 2990 57132 2180 805 45457 10728
5040 982.363 3327 102900 2439 841 55059 48450
5048 967.689 3151 120862 1222 1709 67460 51530
5040 982.363 1109 50413 889 190 42718 7774
5048 967.689 3636 124344 1790 1715 53850 68637
5040 982.363 2032 90396 1759 426 35813 54923
5048 967.689 3008 71636 2712 198 54411 17294
5040 982.363 3665 121919 1903 1040 49819 71603
5048 967.689 5661 82514 4271 729 50014 32452
5040 982.363 6573 94487 6018 635 38137 57044
5048 967.689 3684 70861 2294 437 53842 16168
5048 967.689 4102 94260 3215 720 59672 34315
5040 982.363 4829 93065 3981 872 52559 38961
5040 982.363 3160 81691 2413 744 55902 27066
5048 967.689 2949 65985 872 823 37837 28864
5040 982.363 3706 64437 2211 869 40028 24796
5048 967.689 6374 98132 3825 1800 51694 46550
5040 982.363 2830 83445 2256 655 57040 25406
5048 967.689 3241 82375 2130 713 47577 34458
5040 982.363 2532 73720 1723 688 39350 32479
5048 967.689 3282 87298 2502 769 45677 41980
5040 982.363 3092 100484 2090 950 45357 52267
5048 967.689 1719 58003 1552 216 34611 21780
5040 982.363 5639 109905 4114 932 61393 47280
5048 967.689 4665 100202 2329 1301 49484 52199
5040 982.363 5671 79999 4143 829 57116 23098
5048 967.689 3498 113654 3179 315 64848 47316
5040 982.363 3530 81724 2609 717 53724 28423
5048 967.689 3157 87127 2319 785 52041 36493
5040 982.363 3913 101273 1705 738 68839 32403
5048 967.689 2374 83959 1595 761 59234 24209
5040 982.363 1791 84684 764 969 53094 29956
5048 967.689 3244 68690 2155 980 56312 11249
5040 982.363 2991 64675 2935 0 44242 19072
5048 967.689 3736 72957 3039 291 46931 25237
5040 982.363 1679 78277 1397 363 47292 30440
5048 967.689 2778 66822 1852 607 49910 15728
5040 982.363 4015 66554 2844 232 49109 17407
5048 967.689 3334 101169 1902 1517 68460 30393
5040 982.363 2672 93751 1009 1138 56249 38311
5048 967.689 2916 65363 2560 350 47799 16339
5040 982.363 2673 102004 2178 399 63089 38761
5048 967.689 6799 83128 4161 2509 63857 19112
5040 982.363 2762 50760 2158 504 33177 18354
5048 967.689 2404 102146 1894 497 49248 52887
5040 982.363 4470 105069 3757 475 66397 37398
5048 967.689 4979 81764 4461 368 40659 41187
5040 982.363 2091 56483 1589 367 43924 10676
5048 967.689 2071 57120 1851 200 48066 9182
5040 982.363 2647 85189 1590 1020 48071 36307
5048 967.689 3941 99976 3558 312 54213 45426
5040 982.363 2888 85540 2294 571 54468 31904
5048 967.689 2552 96848 2037 425 55488 43332
5040 982.363 4477 85821 3480 1079 55848 31182
5048 967.689 4429 123915 2836 1399 64639 59236
5040 982.363 1427 72804 1331 151 43404 28858
5048 967.689 3220 128014 2342 977 69659 59655
5040 982.363 4743 116952 3556 1078 58676 58135
5048 967.689 3600 91311 3390 178 56626 33910
5040 982.363 2871 75229 2190 620 50195 24469
5048 967.689 5048 88875 3746 1101 53429 34532
5040 982.363 2507 83751 1527 887 31619 51045
5048 967.689 3572 64443 777 398 39572 25326
5040 982.363 3904 111604 1874 1918 51582 57573
5048 967.689 4013 78573 1943 806 60077 18111
5040 982.363 1855 105869 1524 270 68261 36738
5048 967.689 3005 101009 2125 873 48936 53083
5040 982.363 643 93617 598 0 46909 46691
5048 967.689 3752 94870 2363 1261 46280 47840
5040 982.363 4465 99915 2009 2466 46837 53739
5048 967.689 4473 88869 1842 2404 48780 39681
5040 982.363 2464 87587 2201 222 56428 30467
5048 967.689 2159 99443 1711 237 59949 37924
5040 982.363 3017 49043 2241 730 35520 11775
5048 967.689 2036 75326 1287 878 48489 26993
5040 982.363 2731 84231 1892 760 50837 32803
5048 967.689 4255 84029 2654 1475 43844 39122
5040 982.363 4984 99203 2699 1024 52213 46955
5048 967.689 2367 103742 2367 0 64863 38630
5040 982.363 2617 106859 1842 439 49470 55205
5048 967.689 2913 115787 1877 948 59748 58702
5040 982.363 3297 84469 2122 844 53741 31954
5048 967.689 3804 67361 3177 452 45419 21175
5040 982.363 2664 60169 2022 686 51403 9092
5048 967.689 2330 111777 1809 450 44307 65531
5040 982.363 2480 57888 1598 879 42622 15105
5048 967.689 1765 60088 1106 587 41353 18030
5040 982.363 1804 89708 828 861 40106 48297
5048 967.689 2390 59313 1909 375 42418 15168
5040 982.363 1546 76339 259 419 43751 30605
5048 967.689 2341 126729 1400 956 66150 61336
5040 982.363 5368 118339 3363 388 58128 60715
5048 967.689 3479 114955 2896 296 79428 36631
5040 982.363 2028 94983 1198 844 55088 37987
5048 967.689 1717 115660 1143 507 58263 57865
5040 982.363 3167 113077 2400 708 63640 48164
5048 967.689 4719 90580 2513 1247 37110 51174
5040 982.363 3953 100480 2017 1903 40896 56284
5048 967.689 4067 120649 3039 909 57084 63225
